SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
5:103120130-103120230	2.927e-11	5.739e-05	1.481e-09	2.679e-11	2.865e-07	2.013e-05	3.709e-13	7.499e-15	6.555e-12	1.334e-17	2.742e-06	1.172e-15	5.158e-13	1.538e-09	7.073e-12	2.875e-12	8.405e-10	1.308e-13	4.897e-12
4:13627772-13627872	5.243e-10	0.005495	2.686e-09	6.652e-11	2.207e-07	0.000901	8.865e-13	1.139e-15	4.034e-13	2.324e-18	5.823e-10	2.017e-16	3.717e-17	3.604e-09	5.88e-14	8.47e-18	5.65e-16	6.846e-11	0.000131
2:237966951-237967051	1.308e-10	0.005495	4.259e-10	1.29e-16	4.036e-08	0.003852	1.799e-13	2.003e-19	3.148e-12	2.368e-19	6.239e-10	5.481e-17	4.428e-14	4.127e-10	1.167e-10	3.769e-12	2.255e-15	1.583e-12	2.054e-07
12:108691637-108691737	1.842e-10	9.437e-09	7.773e-14	5.191e-10	8.578e-10	3.021e-10	3.773e-16	2.314e-11	9.772e-09	3.862e-20	9.555e-10	5.044e-23	1.816e-11	6.37e-12	1.239e-12	1.609e-12	2.938e-15	1.095e-10	1.036e-13
2:183124295-183124395	4.438e-08	0.0004075	1.378e-09	0.002969	3.946e-11	0.000297	6.829e-10	1.233e-16	3.004e-11	2.523e-23	9.667e-11	5.591e-15	2.924e-09	1.683e-07	3.103e-11	1.958e-19	5.232e-15	0.001183	7.395e-11
5:172959402-172959502	3.263e-10	0.003783	7.269e-10	6.341e-12	2.283e-13	0.000901	5.513e-08	1.423e-15	2.743e-11	4.555e-17	4.114e-10	1.314e-11	1.078e-12	6.715e-10	3.214e-09	7.96e-15	2.014e-11	1.038e-13	1.215e-11
17:57850004-57850104	7.691e-08	0.002436	4.286e-09	5.689e-13	4.504e-12	0.0003454	2.776e-11	7.341e-13	1.259e-10	2.515e-20	4.64e-10	1.79e-14	3.984e-07	2.143e-09	9.629e-13	9.693e-13	4.584e-16	2.17e-14	4.874e-12
14:67359829-67359929	7.643e-08	0.003133	2.297e-09	1.022e-09	2.674e-12	0.0003858	3.766e-15	1.049e-14	1.748e-10	5.719e-20	5.945e-08	1.119e-18	4.028e-17	5.553e-10	4.014e-12	6.037e-19	1.725e-10	9.319e-08	1.183e-11
7:139340205-139340305	2.829e-08	0.0004392	8.43e-10	8.263e-08	1.728e-06	0.0003408	3.379e-15	2.493e-15	8.121e-12	6.063e-15	5.53e-07	9.036e-20	2.22e-13	1.128e-09	2.598e-12	5.125e-16	1.998e-12	3.665e-08	5.485e-10
6:21987528-21987628	5.852e-10	0.003763	1.651e-12	1.276e-11	3.949e-13	0.000297	1.62e-12	1.201e-10	4.113e-09	1.834e-10	1e-07	8.034e-14	1.287e-14	1.592e-10	6.753e-09	9.465e-18	5.328e-16	3.274e-14	4.536e-13
20:1325217-1325317	5.008e-07	0.001436	2.267e-10	3.322e-08	2.642e-07	7.986e-05	3.274e-13	5.815e-14	6.898e-11	2.882e-15	5.705e-11	3.902e-18	2.809e-12	4.639e-10	4.894e-13	1.241e-18	2.482e-13	1.809e-10	2.858e-12
9:133336173-133336273	2.054e-11	8.412e-06	5.397e-07	2.581e-09	1.766e-12	1.188e-06	6.577e-10	5.915e-17	8.28e-13	1.137e-18	1.774e-10	3.888e-17	2.159e-13	2.474e-07	2.383e-14	1.747e-14	1.676e-12	6.359e-12	1.963e-08
2:24076441-24076541	2.334e-10	0.0005337	8.482e-13	7.778e-14	2.924e-08	0.0001103	9.667e-17	9.205e-13	1.562e-10	5.048e-12	2.44e-05	1.954e-22	7.841e-15	3.355e-11	3.879e-14	2.572e-17	2.513e-16	1.063e-07	3.894e-10
10:16817375-16817475	2.993e-11	2.882e-08	3.61e-10	5.525e-12	2.959e-10	4.602e-08	4.019e-14	2.998e-11	1.438e-09	1.751e-20	1.422e-11	1.65e-17	1.336e-11	6.758e-09	4.309e-11	3.628e-12	5.179e-17	1.008e-11	1.386e-09
18:3623969-3624069	1.678e-07	0.0001102	3.525e-08	7.969e-12	2.961e-11	4.405e-05	1.09e-08	1.489e-10	4.023e-11	7.783e-18	1.958e-10	1.08e-16	2.585e-11	1.92e-08	4.304e-10	4.846e-18	1.362e-10	5.124e-11	3.291e-13
3:143001444-143001544	1.218e-06	0.0006583	0.004588	7.395e-09	2.611e-10	0.003852	1.551e-11	4.805e-13	1.134e-09	2.598e-22	4.284e-11	6.025e-12	1.74e-09	0.0002486	7.521e-12	4.826e-18	0.00123	2.111e-09	1.531e-06
7:92447342-92447442	1.303e-09	0.003764	3.627e-11	1.431e-10	5.292e-11	0.003852	6.029e-13	7.808e-18	2.396e-13	5.108e-21	5.71e-10	1.655e-18	2.874e-12	9.101e-09	4.001e-12	4.789e-15	5.614e-11	1.803e-12	2.854e-12
19:44955204-44955304	7.438e-10	0.005495	1.037e-11	5.21e-13	5.913e-13	0.000901	2.383e-11	2.268e-12	8.277e-12	4.469e-20	2.035e-09	3.614e-17	3.563e-13	3.338e-09	8.087e-11	1.923e-14	2.714e-12	1.228e-09	1.377e-11
3:14651618-14651718	2.473e-06	9.469e-14	1.522e-10	4.439e-10	7.25e-07	1.768e-10	1.511e-12	5.141e-15	5.025e-11	1.874e-10	7.426e-07	1.593e-13	1.571e-08	1.125e-08	1.779e-11	1.035e-15	4.091e-16	0.0003175	5.029e-09
8:52714439-52714539	2.213e-10	0.001189	5.979e-09	1.262e-14	1.383e-07	0.000297	2.101e-15	2.192e-20	1.54e-12	1.93e-22	1.32e-10	2.129e-22	9.376e-14	3.392e-08	4.608e-13	2.84e-18	2.48e-12	1.717e-12	9.609e-11
3:57597432-57597532	8.947e-12	2.62e-09	1.1e-09	1.001e-08	1.053e-19	2.387e-13	2.013e-13	2.488e-15	7.482e-13	2.814e-21	1.596e-11	7.946e-18	2.584e-18	8.968e-09	4.749e-15	5.914e-24	6.77e-15	4.463e-10	4.439e-09
9:19380208-19380308	2.631e-09	0.0001076	1.176e-08	1.058e-10	1.711e-11	4.405e-05	7.809e-16	4.227e-10	1.144e-10	1.978e-15	2.07e-10	1.66e-22	1.502e-12	1.603e-09	2.488e-14	1.095e-16	2.856e-09	1.677e-10	0.006438
12:43291683-43291783	4.535e-08	3.418e-10	6.917e-13	2.543e-10	2.732e-11	6.554e-11	3.659e-05	1.173e-15	1.338e-10	2.018e-22	3.408e-12	4.827e-05	5.034e-13	2.512e-11	3.179e-10	9.244e-19	6.251e-16	6.269e-09	3.043e-12
16:1351859-1351959	3.656e-07	0.006494	0.01463	4.264e-10	1.427e-12	0.004543	3.144e-16	9.015e-12	3.708e-12	1.017e-21	2.568e-10	5.985e-21	8.096e-15	0.000513	5.884e-14	1.735e-16	0.01333	3.157e-12	4.598e-09
20:2470786-2470886	1.671e-10	0.001384	1.129e-09	4.559e-14	1.003e-13	0.003866	1.722e-17	3.537e-19	1.431e-12	1.47e-19	3.332e-10	1.838e-19	2.559e-11	6.701e-09	1.37e-12	1.461e-13	2.442e-13	3.005e-13	1.237e-10
17:2181749-2181849	2.461e-12	1.91e-08	2.926e-10	4.814e-08	2.997e-12	7.299e-10	1.612e-10	3.272e-09	8.077e-07	3.189e-19	2.719e-08	1.946e-11	0.0001732	3.248e-09	2.03e-08	1.713e-16	1.624e-12	5.812e-09	4.438e-13
6:41787596-41787696	2.839e-05	0.003757	1.639e-09	4.925e-09	1.966e-09	0.0009015	5.148e-06	2.824e-19	8.422e-14	4.244e-21	7.964e-11	9.608e-10	5.626e-16	2.516e-08	1.348e-09	1.324e-16	1.127e-11	1.773e-12	2.429e-10
19:12933745-12933845	0.0002005	5.765e-05	7.212e-11	8.38e-08	1.143e-09	1.016e-05	7.327e-05	4.941e-12	3.218e-10	4.654e-17	6.416e-08	1.678e-10	7.175e-12	8.379e-09	3.914e-11	1.291e-16	5.494e-12	0.0027	1.433e-11
1:20661409-20661509	6.85e-09	0.003783	1.227e-05	2.199e-11	1.514e-12	0.0001063	2.654e-13	3.029e-18	1.343e-11	7.27e-21	2.263e-11	2.079e-18	6.223e-16	1.159e-06	2.5e-14	1.179e-16	6.088e-11	4.935e-14	1.626e-09
22:36455202-36455302	2.174e-05	3.72e-09	3.865e-08	2.725e-10	9.561e-12	1.343e-11	1.749e-17	2.355e-12	1.319e-11	6.285e-21	2.753e-11	6.144e-24	4.565e-12	1.849e-10	2.635e-14	4.425e-17	2.208e-11	2.594e-13	3.904e-08
5:32585497-32585597	2.893e-07	0.003783	0.005489	6.225e-12	3.038e-08	0.003852	1.945e-14	8.635e-15	4.492e-12	2.342e-19	9.045e-12	4.033e-17	5.189e-15	0.0007457	7.033e-11	1.366e-17	0.00333	1.429e-12	1.611e-08
9:129824146-129824246	2.348e-09	0.0001475	7.188e-11	4.416e-10	2.134e-11	0.0003404	1.741e-15	8.716e-13	6.927e-10	2.165e-21	7.635e-06	4.726e-19	5.241e-13	5.544e-09	1.976e-14	1e-18	7.358e-17	0.00365	6.352e-07
8:72000577-72000677	1.157e-09	0.0002592	7.125e-12	1.572e-10	6.371e-14	7.407e-06	4.075e-13	8.056e-12	3.429e-10	4.897e-18	1.437e-06	1.326e-13	3.397e-05	2.852e-09	1.137e-09	1.812e-16	2.516e-12	6.471e-14	5.509e-12
17:50373134-50373234	1.676e-08	0.003991	3.909e-10	9.187e-11	2.328e-11	0.003896	3.962e-08	1.225e-10	6.142e-08	1.275e-20	3.677e-11	2.69e-09	7.608e-10	4.424e-10	5.081e-11	6.924e-16	1.811e-10	7.865e-07	2.228e-09
7:45111670-45111770	1.798e-05	9.461e-06	1.953e-09	5.556e-11	9.28e-14	1.003e-07	1.063e-12	1.767e-19	6.693e-14	5.688e-16	1.779e-10	3.293e-17	4.086e-16	1.171e-07	9.762e-11	1.078e-15	4.641e-12	8.93e-14	1.986e-10
16:31508391-31508491	2.257e-10	0.003757	2.831e-09	7.525e-13	4.208e-10	0.000901	2.706e-12	1.424e-17	8.521e-12	9.766e-19	4.703e-10	4.501e-19	1.496e-13	1.941e-07	4.548e-13	1.114e-15	1.407e-11	6.821e-11	3.854e-09
1:114716691-114716791	4.647e-05	0.003772	2.616e-11	1.546e-08	9.926e-09	0.0009011	1.586e-14	5.318e-14	5.489e-09	7.42e-20	1.807e-09	1.148e-15	2.017e-09	4.579e-11	1.912e-11	4.69e-13	2.134e-15	1.041e-10	7.449e-12
16:70523497-70523597	2.394e-09	0.003757	1.087e-08	2.303e-13	2.166e-11	0.003852	6.069e-13	4.525e-14	3.732e-11	4.514e-13	4.765e-07	1.151e-17	1.693e-11	6.093e-09	8.422e-12	1.638e-18	3.141e-15	0.004085	0.0003824
1:151165926-151166026	3.063e-09	2.947e-05	4.047e-10	4.904e-07	9.743e-10	6.264e-06	6.658e-12	1.635e-16	2.921e-11	2.202e-18	2.937e-10	1.146e-16	2.857e-16	1.287e-08	2.004e-10	7.187e-15	1.657e-12	7.716e-14	1.566e-10
6:693097-693197	2.523e-09	0.0008154	4.912e-10	2.963e-15	2.385e-11	8.168e-06	2.72e-13	1.654e-16	1.464e-12	6.327e-17	4.798e-08	1.597e-16	1.005e-14	5.373e-09	4.191e-10	2.771e-18	1.21e-12	2.102e-13	7.509e-08
14:24188873-24188973	1.196e-10	0.000121	1.314e-09	2.648e-08	2.653e-12	3.342e-05	2.964e-09	5.148e-15	2.273e-12	1.348e-19	1.139e-09	4.823e-11	1.553e-09	2.913e-09	3.951e-11	2.395e-16	2.887e-11	1.501e-12	3.775e-08
1:36088791-36088891	2.704e-13	2.275e-05	8.598e-14	1.381e-11	2.658e-08	7.148e-06	1.245e-16	3.175e-10	3.346e-09	4.153e-16	1.217e-08	1.111e-23	1.183e-14	8.103e-12	3.345e-15	1.275e-13	2.159e-16	1.609e-13	6.178e-12
6:158999785-158999885	1.974e-10	0.0007049	3.278e-09	3.43e-11	6.315e-11	0.0009866	4.787e-12	2.677e-17	4.694e-13	7.664e-18	9.147e-08	9.518e-18	2.426e-17	1.149e-08	7.53e-15	7.311e-13	1.562e-12	3.234e-13	3.839e-09
19:37334559-37334659	2.314e-07	0.001234	2.607e-12	1.116e-10	4.41e-11	0.003896	2.48e-15	7.307e-13	8.685e-11	2.503e-18	2.227e-07	6.514e-19	7.017e-14	9.53e-11	1.788e-14	3.492e-19	2.48e-15	3.093e-15	4.038e-11
4:40990619-40990719	4.978e-06	0.0002779	9.192e-10	1.327e-08	6.773e-11	5.872e-06	7.47e-08	3.603e-07	2.427e-07	3.29e-12	1.186e-08	7.178e-12	3.634e-07	1.432e-07	1.608e-08	1.79e-19	2.314e-11	5.219e-11	1.525e-12
5:176448177-176448277	5.317e-10	0.0005422	5.189e-09	4.749e-11	0.002706	0.0003032	2.649e-16	3.114e-13	1.632e-10	5.353e-21	8.372e-10	4.497e-23	3.692e-11	2.275e-09	2.999e-12	3.061e-16	1.509e-13	7.523e-12	3.586e-09
22:29553736-29553836	1.79e-08	0.002295	4.752e-12	1.434e-14	2.862e-11	0.004249	2.385e-15	1.524e-20	4.533e-13	1.884e-17	7.978e-08	1.382e-19	1.801e-15	1.322e-09	4.396e-14	3.826e-18	2.43e-13	4.776e-12	1.468e-08
19:16542465-16542565	7.447e-11	0.004184	3.761e-11	2.535e-11	4.966e-12	0.0003	3.254e-14	1.394e-18	9.294e-13	4.13e-21	1.322e-11	4.719e-19	6.7e-17	2.215e-09	4.766e-13	1.26e-19	2.807e-13	4.145e-13	1.344e-09
17:58338165-58338265	1.798e-12	8.824e-11	6.44e-11	3.07e-08	7.801e-11	6.412e-12	7.184e-13	3.116e-11	3.49e-09	1.936e-18	2.912e-08	6.734e-17	6.617e-12	4.815e-10	6.455e-12	2.296e-17	3.644e-12	4.834e-13	1.785e-10
2:20823064-20823164	0.0003525	0.003757	1.52e-05	5.971e-08	4.566e-07	0.003852	6.886e-16	2.585e-15	8.308e-13	2.651e-18	6.32e-10	1.094e-19	8.839e-11	9.122e-07	5.994e-12	1.055e-16	6.574e-06	4.045e-13	4.217e-07
20:56468584-56468684	6.008e-06	0.01033	2.774e-12	8.421e-10	2.077e-12	0.001139	2.157e-08	4.512e-11	9.04e-09	4.783e-21	4.719e-12	2.878e-11	9.407e-08	5.218e-11	5.51e-05	2.82e-19	8.345e-16	2.324e-11	1.207e-09
19:58305275-58305375	1.79e-08	0.004476	7.932e-11	1.113e-12	0.0001668	0.003859	6.651e-14	3.934e-16	9.978e-13	3.951e-16	6.387e-07	4.27e-19	1.021e-13	2.759e-09	1.727e-14	7.931e-15	1.939e-10	2.54e-11	1.625e-12
5:134648562-134648662	0.0003379	0.003757	1.403e-08	5.979e-12	1.316e-10	0.000901	2.488e-08	3.242e-17	2.108e-12	9.316e-19	8.353e-11	3.321e-10	6.233e-17	5.713e-07	2.67e-10	4.181e-18	8.821e-09	8.574e-12	1.838e-08
X:13734640-13734740	2.632e-11	0.0001169	1.506e-08	6.344e-10	3.571e-12	5.793e-05	6.88e-15	8.42e-11	6.41e-09	1.404e-21	4.69e-10	9.247e-20	2.516e-12	2.732e-08	3.48e-12	7.121e-20	4.455e-12	5.198e-11	3.959e-11
3:16264960-16265060	2.842e-05	0.0001007	7.499e-13	0.0002975	2.08e-11	4.927e-06	3.794e-08	9.571e-17	7.497e-12	2.551e-17	2.298e-09	1.933e-15	2.089e-09	1.108e-09	2.254e-09	8.681e-18	7.503e-11	4.815e-11	1.918e-09
14:56199202-56199302	2.064e-05	1.328e-09	1.836e-06	1.547e-07	6.184e-12	1.827e-12	3.343e-08	2.107e-10	1.287e-08	1.679e-22	2.191e-11	2.416e-09	3.866e-08	2.406e-05	5.368e-10	2.403e-14	3.732e-05	5.442e-10	4.222e-10
13:96053337-96053437	3.719e-11	0.005495	6.793e-10	4.105e-14	9.925e-08	0.003852	8.668e-14	1.077e-13	7.759e-11	2.468e-16	3.986e-09	4.043e-19	1.243e-16	7.214e-09	2.22e-12	3.354e-17	4.623e-14	3.361e-11	1.062e-10
5:140691340-140691440	0.0001213	0.0006933	2.587e-11	1.608e-07	1.141e-13	0.000901	1.084e-12	1.323e-14	9.76e-11	3.165e-20	6.347e-09	1.205e-16	9.763e-08	5.31e-10	8.039e-12	7.619e-19	5.945e-15	2.821e-10	8.548e-11
11:126480866-126480966	4.509e-07	0.0002215	2.132e-08	1.384e-08	5.308e-05	0.0003404	3.849e-10	6.93e-12	3.733e-09	3.337e-22	2.844e-10	1.623e-15	6.639e-13	2.489e-06	1.48e-12	5.78e-13	1.073e-11	6.405e-08	3.426e-11
8:143291305-143291405	3.217e-09	0.003824	3.448e-08	2.801e-14	1.127e-11	0.0009022	7.621e-16	1.745e-16	1.187e-12	2.789e-19	1.049e-09	5.452e-23	9.101e-12	6.494e-09	6.064e-14	2.42e-16	5.409e-16	4.599e-13	3.529e-09
4:94452763-94452863	1.68e-07	2.072e-06	2.746e-09	4.236e-09	2.361e-12	2.248e-09	3.175e-14	1.521e-07	7.858e-08	1.924e-18	5.679e-09	3.916e-20	2.72e-12	2.347e-09	4.967e-12	5.878e-18	8.007e-13	2.662e-10	3.343e-11
1:19210282-19210382	7.225e-06	0.0007258	2.734e-09	0.0001737	4.215e-05	7.279e-06	1.026e-08	3.539e-11	2.217e-08	3.287e-18	1.832e-10	3.312e-15	1.772e-16	9.668e-09	2.595e-09	1.933e-16	1.443e-11	5.844e-09	1.679e-09
15:75903842-75903942	7.864e-06	0.005495	4.762e-11	6.352e-06	4.365e-10	0.000901	2.899e-15	6.034e-17	4.599e-12	6.166e-24	8.741e-12	1.014e-19	1.531e-10	1.883e-09	2.364e-11	6.835e-19	9.974e-14	2.656e-13	1.412e-09
6:25179184-25179284	3.804e-16	0.005495	2.707e-16	6.352e-06	4.365e-10	1.144e-14	2.899e-15	6.034e-17	4.599e-12	6.166e-24	8.741e-12	1.014e-19	1.531e-10	1.883e-09	2.364e-11	6.835e-19	9.974e-14	2.656e-13	1.412e-09
17:38825313-38825413	0.003027	0.003783	2.893e-11	5.604e-11	3.24e-10	0.0001063	1.324e-11	1.482e-19	5.916e-13	3.761e-20	4.342e-08	1.386e-15	3.93e-11	1.663e-09	5.144e-11	2.013e-18	3.332e-14	1.809e-10	5.925e-09
3:124901451-124901551	3.361e-09	0.0007525	2.351e-10	1.164e-10	0.0006817	0.000901	1.262e-14	7.826e-10	1.941e-09	4.274e-15	9.327e-08	7.019e-17	6.063e-13	1.16e-10	3.137e-11	8.741e-18	1.249e-12	5.437e-14	1.201e-10
8:144755587-144755687	1.705e-06	0.0001974	9.345e-12	2.276e-14	4.951e-13	0.0003408	2.364e-15	2.268e-19	2.085e-14	1.021e-22	1.824e-10	9.597e-20	3.897e-10	7.899e-12	3.658e-12	3.718e-14	6.097e-17	1.94e-12	5.062e-11
1:58727618-58727718	1.522e-08	3.451e-06	1.772e-12	1.702e-09	2.111e-14	4.544e-07	2.877e-12	6.215e-09	2.349e-08	7.808e-18	8.052e-10	2.323e-17	5.198e-12	2.829e-11	1.296e-10	6.148e-19	1.05e-11	9.562e-09	1.641e-13
19:45717386-45717486	5.413e-06	2.975e-12	6.589e-06	2.078e-12	1.72e-09	4.355e-12	7.799e-12	7.503e-06	6.582e-06	2.102e-21	2.757e-10	5.04e-17	2.272e-08	1.63e-06	2.095e-13	4.654e-17	1.69e-11	1.441e-08	1.11e-07
2:54115317-54115417	6.021e-11	6.571e-08	8.598e-13	6.058e-08	6.497e-15	8.508e-07	9.349e-13	1.701e-05	1.194e-05	3.025e-14	2.22e-06	3.708e-18	9.086e-14	6.043e-11	7.943e-13	2.303e-16	1.729e-15	9.346e-11	8.217e-13
17:58518174-58518274	1.15e-09	0.005495	2.481e-12	1.99e-07	2.526e-08	0.003852	1.783e-15	1.654e-16	3.139e-12	7.874e-19	2.872e-07	4.654e-22	3.84e-11	1.519e-10	1.507e-14	6.99e-12	1.012e-15	8.325e-12	5.387e-12
14:39175059-39175159	1.828e-06	0.000192	7.953e-11	8.464e-10	6.014e-06	2.98e-05	2.434e-07	9.021e-12	2.745e-09	2.339e-17	8.906e-08	3.546e-11	8.215e-10	3.294e-10	1.235e-09	1.133e-18	3.876e-14	1.403e-09	5.322e-13
3:12841673-12841773	2.587e-09	3.448e-12	2.822e-12	9.936e-10	2.724e-14	5.968e-15	4.233e-13	1.073e-10	1.077e-08	1.734e-18	8.188e-07	2.91e-12	1.375e-13	1.089e-08	1.87e-11	8.876e-15	2.801e-15	1.164e-11	1.748e-14
3:9792697-9792797	4.155e-11	2.62e-05	4.261e-11	7.413e-10	1.287e-12	2.23e-05	5.714e-13	1.428e-14	6.794e-12	1.947e-18	6.398e-09	1.684e-17	4.607e-13	4.571e-11	3.636e-13	3.008e-19	5.353e-17	3.943e-09	1.33e-08
6:149546079-149546179	0.0005776	1.47e-05	1.967e-08	7.962e-07	7.965e-11	2.98e-05	3.351e-09	7.306e-20	8.397e-14	9.549e-20	3.865e-11	3.46e-15	2.412e-11	1.441e-09	1.432e-10	1.431e-11	4.516e-15	4.359e-10	7.781e-09
10:79380306-79380406	1.458e-10	2.938e-05	1.75e-12	1.12e-14	2.153e-09	0.0001211	2.509e-11	2.536e-07	1.186e-07	1.89e-08	0.002227	1.224e-16	7.773e-09	1.754e-10	6.792e-11	1.95e-08	5.382e-11	1.838e-11	1.955e-09
12:6944788-6944888	2.828e-11	3.228e-11	3.467e-09	7.26e-11	6.923e-14	4.22e-11	3.522e-12	9.256e-12	2.311e-09	4.804e-16	1.843e-06	3.008e-17	3.096e-15	3.191e-08	1.765e-14	1.188e-19	1.163e-12	1.622e-13	3.156e-12
12:724584-724684	1.149e-07	1.666e-06	1.644e-11	6.934e-11	8.245e-14	3.301e-08	0.002012	5.065e-15	2.771e-11	4.724e-17	2.135e-05	0.0004805	4.432e-13	2.701e-09	5.075e-11	5.16e-11	2.418e-10	1.041e-10	5.162e-12
4:10116810-10116910	5.841e-12	0.001397	2.54e-08	1.055e-11	8.981e-14	6.318e-06	4.008e-11	1.701e-17	4.942e-13	3.03e-12	0.0002732	5.619e-18	2.231e-14	2.62e-08	1.771e-14	1.962e-15	4.93e-14	2.261e-11	2.989e-07
19:54449004-54449104	3.414e-10	6.431e-05	1.076e-10	1.715e-09	6.273e-10	0.003852	7.704e-09	2.033e-15	7.994e-11	2.897e-18	9.617e-11	2.253e-15	3.34e-14	7.041e-09	5.573e-12	4.891e-16	9.377e-16	1.968e-11	5.305e-11
12:56007366-56007466	3.041e-09	0.0007509	3.783e-09	1.23e-11	9.059e-11	0.003852	3.517e-16	1.374e-17	7.922e-13	3.475e-21	9.601e-12	3.929e-22	6.259e-09	5.956e-09	8.479e-13	1.489e-18	1.288e-10	1.154e-13	2.839e-08
7:5529678-5529778	1.231e-10	0.005495	2.713e-08	1.787e-13	0.002595	0.000901	2.951e-13	1.844e-13	3.135e-11	2.834e-19	2.409e-09	5.208e-17	6.437e-14	1.002e-08	2.287e-10	2.587e-15	4.227e-12	1.425e-12	2.778e-10
12:65537114-65537214	1.333e-08	0.00212	3.555e-08	3.439e-12	1.362e-13	7.109e-05	6.993e-11	2.329e-07	1.43e-07	6.717e-18	2.147e-10	1.043e-11	1.018e-13	1.129e-05	1.286e-11	1.532e-16	8.391e-05	2.466e-14	6.523e-13
17:49192574-49192674	1.01e-10	0.00337	8.41e-11	2.058e-13	2.747e-10	8.025e-05	2.572e-15	1.138e-13	3.434e-11	3.909e-22	1.817e-10	5.305e-22	1.706e-13	1.496e-09	3.23e-14	1.647e-17	2.724e-11	5.07e-10	2.02e-10
6:169751570-169751670	2.838e-05	0.0004075	3.487e-06	8.062e-11	1.042e-10	0.003852	2.507e-08	7.317e-18	6.072e-12	6.085e-21	1.123e-08	6.907e-11	1.125e-16	6.337e-07	1.264e-09	6.387e-17	3.902e-12	5.957e-12	1.963e-08
7:127651922-127652022	5.766e-10	0.0006516	1.198e-11	2.374e-10	6.862e-11	0.0001063	7.131e-13	1.087e-12	8.971e-11	3.321e-22	6.322e-08	5.638e-18	4.05e-13	1.344e-10	5.277e-13	2.011e-18	3.163e-17	5.696e-10	1.564e-09
1:203861482-203861582	1.241e-06	2.628e-09	7.75e-07	3.67e-10	2.043e-11	3.105e-12	3.32e-15	4.409e-15	2.422e-13	2.125e-21	1.573e-10	1.554e-20	1.373e-14	3.886e-06	1.319e-12	2.148e-15	9.887e-09	4.958e-10	3.111e-08
6:43171204-43171304	5.539e-10	1.012e-09	1.04e-11	4.099e-11	1.926e-12	4.272e-11	1.957e-11	7.054e-09	2.268e-06	9.629e-21	1.435e-07	1.221e-16	1.342e-12	2.469e-11	1.831e-13	1.073e-17	5.221e-17	4.198e-12	5.232e-09
19:8389893-8389993	0.002655	0.0004478	8.952e-09	1.519e-07	6.363e-13	2.203e-06	2.412e-11	3.914e-10	6.349e-09	1.532e-16	4.881e-10	2.679e-16	6.735e-13	4.582e-08	4.147e-11	5.938e-16	1.874e-15	2.533e-09	4.96e-10
6:158057636-158057736	0.002655	0.0004478	8.952e-09	1.519e-07	6.363e-13	2.203e-06	2.412e-11	3.914e-10	6.349e-09	1.532e-16	4.881e-10	2.679e-16	6.735e-13	4.582e-08	4.147e-11	5.938e-16	1.874e-15	2.533e-09	4.96e-10
16:20900380-20900480	2.898e-08	0.003783	6.181e-12	7.55e-12	4.18e-09	0.003852	8.893e-10	1.599e-17	1.916e-11	2.462e-21	4.491e-10	2.008e-12	2.997e-06	5.083e-10	4.351e-09	4.398e-18	7.135e-14	7.006e-10	3.073e-11
1:41662369-41662469	2.272e-09	2.349e-07	2.512e-09	1.556e-09	1.278e-10	1.052e-08	7.571e-16	1.005e-13	4.705e-10	1.832e-19	8.767e-09	6.055e-22	7.947e-11	4.425e-10	3.176e-13	5.554e-18	3.9e-14	3.642e-13	1.413e-10
5:34839068-34839168	4.125e-09	0.003757	9.359e-11	2.643e-10	6.3e-12	0.003852	9.867e-14	4.152e-15	1.606e-11	1.124e-21	4.588e-10	1.187e-16	9.148e-09	3.806e-09	1.461e-12	4.14e-17	7.633e-14	7.219e-09	4.933e-09
8:37736554-37736654	0.0005201	1.506e-05	2.454e-05	2.312e-06	2.073e-13	5.43e-07	7.976e-14	5.236e-16	4.744e-12	2.185e-20	8.503e-12	1.469e-21	4.318e-09	1.115e-05	1.591e-14	5.762e-18	6.597e-10	7.993e-11	0.001299
1:163035867-163035967	1.171e-08	0.005495	9.881e-12	5.295e-13	1.242e-11	0.000901	0.0001838	1.1e-08	2.354e-08	6.467e-17	3.153e-08	9.363e-06	1.208e-05	2.565e-11	2.18e-05	1.306e-14	4.226e-16	5.196e-11	1.892e-11
2:186575398-186575498	4.121e-09	7.09e-08	1.022e-10	9.457e-09	1.055e-12	7.422e-10	1.428e-10	2.078e-12	3.243e-09	1.758e-23	8.768e-09	4.368e-13	2.474e-10	3.153e-07	4.313e-12	1.957e-16	4.247e-09	4.688e-09	5.621e-14
11:2400295-2400395	0.0005199	0.00631	4.789e-12	5.927e-09	1.482e-09	0.004193	2.295e-06	1.858e-19	3.85e-14	3.794e-16	4.021e-09	2.542e-09	2.079e-11	1.222e-10	1.539e-10	1.613e-16	9.349e-16	4.358e-10	5.386e-11
9:86354397-86354497	8.78e-11	0.005504	1.439e-12	1.135e-12	3.088e-11	0.000901	9.872e-09	3.88e-10	4.15e-08	5.468e-18	9.147e-10	2.41e-10	1.751e-14	1.387e-10	1.063e-05	1.149e-17	1.794e-15	2.391e-11	1.45e-11
1:181095085-181095185	1.036e-09	6.124e-08	1.129e-06	2.342e-11	5.758e-08	4.491e-06	1.069e-14	1.094e-07	4.498e-08	1.318e-20	1.605e-09	1.173e-18	6.473e-09	5.684e-08	4.631e-11	1.065e-18	1.859e-10	9.179e-13	5.049e-11
