SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
7:99919643-99919743	6.59e-09	1.344e-08	1.246e-09	3.21e-11	2.624e-12	7.644e-12	1.61e-10	1.313e-14	3.873e-11	6.761e-22	1.768e-08	1.516e-15	5.92e-14	1.044e-09	3.111e-12	1.251e-17	4.191e-12	3.801e-12	1.451e-10
13:93271244-93271344	2.618e-08	1.015e-09	2.894e-11	1.392e-05	1.273e-10	3.217e-11	1.257e-13	1.147e-10	1.51e-08	3.626e-15	2.393e-05	9.624e-18	5.234e-12	2.63e-09	4.471e-11	1.085e-18	5.417e-14	2.993e-13	4.237e-12
4:24429120-24429220	9.383e-09	6.445e-13	3.54e-08	5.304e-10	1.568e-13	7.865e-14	2.397e-13	8.54e-05	2.345e-05	3.621e-19	6.306e-09	1.069e-16	7.087e-15	3.12e-06	7.899e-13	6.068e-20	7.969e-12	1.095e-09	3.158e-11
1:201171177-201171277	6.634e-09	3.391e-08	2.937e-08	7.215e-11	7.011e-08	5.18e-09	2.355e-11	2.598e-12	5.131e-12	1.012e-18	7.18e-10	1.499e-17	8.674e-13	3.767e-07	1.066e-13	2.076e-19	5.925e-11	2.866e-08	9.945e-09
3:57596867-57596967	2.081e-11	3.09e-09	1.464e-11	3.031e-09	6.703e-11	2.689e-09	2.971e-10	3.8e-16	3.645e-11	6.803e-17	4.859e-10	9.402e-16	2.382e-14	2.118e-11	4.096e-12	2.947e-17	6.64e-16	1.445e-09	3.425e-09
10:105993928-105994028	2.985e-07	1.591e-10	6.812e-10	6.673e-10	7.66e-15	5.331e-13	4.352e-06	6.689e-13	7.604e-11	5.717e-18	7.172e-07	6.559e-05	3.832e-11	6.713e-09	3.296e-10	9.692e-16	1.333e-13	3.777e-12	1.172e-12
10:30542554-30542654	1.174e-07	3.462e-10	1.255e-10	1.877e-10	2.631e-11	1.146e-09	0.005015	4.971e-05	1.684e-05	2.544e-19	8.126e-10	0.006871	4.925e-07	5.163e-09	1.03e-05	6.249e-16	1.763e-12	3.191e-14	2.411e-12
12:27012645-27012745	1.1e-09	3.546e-11	1.082e-08	1.52e-11	3.882e-14	4.289e-09	3.987e-13	5.914e-16	2.863e-11	2.523e-20	3.214e-10	9.482e-16	1.638e-09	5.675e-08	1.928e-11	3.388e-19	1.05e-10	1.28e-10	6.774e-13
20:53579416-53579516	1.712e-10	1.2e-10	6.122e-15	1.122e-09	4.485e-16	5.209e-12	8.329e-13	3.216e-10	1.247e-09	1.157e-13	9.434e-11	9.569e-13	9.169e-09	4.36e-10	1.079e-09	3.16e-18	4.409e-16	3.582e-07	8.021e-15
12:76032793-76032893	3.725e-09	3.59e-11	4.324e-10	6.878e-09	4.151e-13	3.724e-08	7.699e-14	4.09e-10	3.767e-08	4.742e-17	2.316e-08	3.629e-17	6.91e-10	6.462e-07	1.492e-14	1.316e-18	6.6e-12	1.114e-12	1.98e-11
8:47525267-47525367	1.136e-06	1.082e-09	4.37e-09	2.75e-10	8.199e-13	5.498e-12	8.725e-16	5.613e-12	3.046e-09	1.835e-21	1.294e-09	8.086e-20	3.723e-10	6.543e-09	3.058e-11	4.937e-16	2.389e-10	1.681e-10	1.948e-11
5:90911294-90911394	1.612e-09	1.217e-09	1.18e-11	1.379e-09	1.637e-09	9.636e-12	0.000102	0.004453	0.001906	4.882e-15	2.333e-06	2.836e-09	8.18e-12	7.681e-10	2.967e-09	5.525e-19	1.362e-13	5.673e-08	2.775e-13
3:126353337-126353437	1.165e-07	2.209e-11	1.604e-10	5.993e-07	4.037e-12	3.039e-13	1.599e-05	1.515e-10	2.792e-08	7.185e-11	0.0002781	6.482e-09	1.698e-09	3.61e-08	1.983e-06	4.678e-17	7.171e-10	2.035e-08	1.957e-10
5:149150502-149150602	1.247e-08	1.666e-06	4.133e-08	0.0002669	9.903e-15	3.301e-08	1.483e-13	4.517e-14	5.952e-11	4.121e-17	1.443e-08	1.159e-15	1.673e-10	4.48e-06	1.105e-11	2.162e-20	4.429e-10	7.082e-12	1.617e-11
18:28127912-28128012	6.52e-10	1.544e-09	4.536e-12	9.941e-07	1.289e-15	2.689e-11	6.913e-12	2.875e-05	1.249e-05	7.19e-21	4.584e-10	4.8e-14	1.084e-11	6.553e-09	4.355e-12	5.847e-19	2.601e-11	1.516e-14	5.641e-15
1:147599397-147599497	2.416e-11	1.213e-07	3.03e-12	9.823e-08	4.553e-10	6.015e-10	2.308e-14	1.759e-11	1.915e-08	1.712e-13	2.577e-05	1.54e-22	1.206e-11	2.135e-09	1.076e-14	3.723e-19	3.602e-15	4.048e-05	9.702e-11
1:186102861-186102961	1.61e-08	2.039e-06	3.628e-12	6.988e-08	7.549e-11	5.981e-08	3.014e-11	1.645e-11	4.142e-09	6.185e-19	8.375e-10	1.13e-12	6.941e-14	2.06e-08	5.673e-13	6.288e-21	6.803e-14	1.33e-12	5.848e-13
1:100895129-100895229	2.263e-07	2.594e-07	2.554e-08	2.072e-10	9.805e-12	1.219e-10	3.838e-17	2.509e-16	9.026e-11	7.627e-15	5.237e-10	3.747e-18	5.403e-07	4.488e-07	1.706e-10	3.706e-17	1.567e-11	8.796e-12	1.944e-11
3:120556307-120556407	3.739e-11	1.919e-13	6.173e-08	1.068e-09	2.036e-13	3.555e-13	1.539e-09	0.0003028	5.454e-05	5.466e-20	2.064e-09	4.596e-11	2.66e-11	1.026e-05	6.342e-11	1.532e-18	2.95e-05	2.057e-11	1.139e-10
19:6259691-6259791	1.726e-11	3.608e-09	1.376e-09	3.809e-10	7.817e-11	7.249e-10	3.93e-10	1.222e-07	2.768e-06	2.744e-16	2.527e-08	4.27e-12	4.435e-08	2.729e-08	2.405e-11	2.1e-16	2.226e-10	1.263e-11	7.961e-11
2:63588948-63589048	2.441e-08	7.286e-06	9.226e-12	4.914e-09	3.568e-11	1.152e-08	7.341e-09	8.002e-10	8.389e-07	9.058e-19	7.429e-10	5.214e-11	5.404e-12	6.638e-11	4.241e-11	2.912e-18	2.147e-09	1.237e-11	3.977e-09
16:4253869-4253969	1.674e-09	3.484e-08	5.281e-09	1.251e-11	6.7e-14	2.979e-10	1.688e-10	1.806e-16	2.252e-11	1.981e-17	1.803e-09	8.641e-17	4.689e-13	4.521e-11	8.116e-13	3.264e-19	2.875e-12	4.178e-16	5.28e-12
5:172775864-172775964	8.985e-11	2.8e-16	4.503e-16	1.15e-15	6.7e-14	1.161e-18	7.755e-20	1.353e-21	1.512e-13	6.317e-30	1.007e-07	1.126e-23	1.026e-20	8.854e-15	3.57e-08	3.264e-19	7.227e-20	8.419e-17	1.136e-17
4:186191291-186191391	4.093e-10	4.278e-07	1.46e-09	7.455e-12	4.966e-11	7.4e-07	3.12e-15	4.303e-18	5.153e-14	1.199e-15	9.871e-10	1.663e-20	1.092e-13	1.66e-09	3.632e-14	5.334e-16	3.562e-15	2.491e-12	2.88e-08
4:74794504-74794604	3.083e-09	4.509e-09	1.979e-11	3.598e-12	1.743e-09	4.146e-10	2.629e-15	3.664e-10	2.554e-09	1.776e-12	1.114e-06	1.528e-19	2.406e-16	1.319e-10	8.075e-13	1.013e-17	5.598e-16	5.805e-13	2.426e-10
1:19815339-19815439	1.274e-09	8.275e-09	1.655e-10	7.26e-10	4.681e-11	5.518e-09	8.162e-08	1.635e-14	1.343e-10	1.518e-11	1.333e-05	2.266e-08	2.164e-08	2.201e-09	1.026e-08	1.234e-19	2.77e-11	7.732e-13	1.887e-12
10:95501945-95502045	0.0001213	4.799e-10	9.736e-07	6.32e-09	5.021e-13	1.854e-10	6.987e-12	2.225e-05	1.19e-05	6.015e-18	1.806e-06	8.28e-16	2.491e-08	7.117e-08	3.659e-12	4.418e-18	1.926e-14	7.15e-11	2.131e-12
22:19853821-19853921	1.225e-09	9.405e-13	7.37e-11	4.729e-10	9.177e-12	5.638e-14	6.722e-13	1.815e-11	1.635e-08	7.947e-20	2.081e-08	1.172e-17	7.263e-12	4.924e-09	1.928e-12	1.65e-15	6.519e-12	4.775e-10	3.324e-12
6:31400018-31400118	3.034e-08	3.902e-09	1.754e-08	7.756e-11	6.745e-14	1.752e-09	1.71e-10	7.422e-16	7.1e-10	9.726e-18	1.119e-09	1.871e-13	2.326e-10	2.687e-09	1.91e-09	6.863e-14	6.534e-13	1.949e-13	6.769e-10
17:46923629-46923729	3.447e-11	2.648e-10	2.994e-07	6.682e-09	1.31e-14	2.957e-10	2.75e-16	1.573e-06	2.23e-07	1.251e-20	2.703e-08	4.593e-19	1.362e-10	6.893e-08	6.746e-14	2.501e-16	5.742e-11	3.851e-12	6.891e-12
17:35568101-35568201	3.81e-12	3.813e-08	1.607e-08	1.397e-13	5.122e-12	1.077e-09	1.974e-13	4.077e-20	2.009e-13	7.875e-18	4.243e-07	1.021e-19	1.298e-10	3.013e-10	3.306e-13	1.65e-14	1.43e-13	1.859e-07	2.245e-10
X:38803478-38803578	1.059e-08	1.461e-09	2.894e-09	1.765e-06	5.441e-10	7.286e-11	3.566e-12	3.773e-12	3.577e-09	8.727e-21	5.961e-10	5.124e-12	0.0002522	1.178e-07	2.061e-09	1.917e-16	1.027e-11	1.309e-12	4.731e-13
1:32178852-32178952	1.257e-08	1.895e-07	2.208e-10	7.877e-07	2.649e-12	3.624e-11	2.44e-08	9.447e-13	2.674e-10	8.79e-18	8.611e-11	1.322e-11	3.385e-14	7.421e-09	1.421e-12	4.471e-19	1.039e-13	2.171e-06	1.35e-11
1:18900090-18900190	1.853e-11	5.456e-14	1.66e-11	1.008e-08	6.022e-16	4.438e-16	1.125e-12	1.38e-08	3.213e-06	2.365e-22	1.349e-09	2.811e-18	7.396e-16	2.15e-08	1.74e-14	7.019e-19	4.928e-13	3.755e-12	1.054e-11
2:41895475-41895575	4.593e-11	2.194e-10	9.596e-12	6.601e-13	1.168e-14	3.872e-12	1.253e-11	3.014e-15	4.478e-12	7.21e-22	1.801e-09	9.391e-17	2.32e-13	1.041e-11	2.293e-10	2.587e-15	1.672e-16	5.896e-14	1.845e-11
10:5147363-5147463	4.593e-11	2.194e-10	9.596e-12	6.601e-13	1.168e-14	3.872e-12	1.253e-11	3.014e-15	4.478e-12	7.21e-22	1.801e-09	9.391e-17	2.32e-13	1.041e-11	2.293e-10	2.587e-15	1.672e-16	5.896e-14	1.845e-11
6:143450901-143451001	2.3e-05	2.509e-07	4.279e-07	7.172e-12	2.262e-12	2.435e-10	2.134e-07	2.963e-12	1.218e-09	6.619e-20	5.428e-10	5.087e-10	2.182e-09	8.446e-07	3.077e-05	2.372e-14	2.575e-05	8.214e-12	7.676e-09
1:202695367-202695467	1.67e-10	7.406e-10	1.081e-10	4.684e-12	4.681e-14	9.778e-12	1.139e-10	5.096e-15	1.19e-10	2.616e-18	3.348e-08	1.161e-14	5.988e-13	2.805e-09	1.303e-11	2.796e-16	9.246e-14	6.079e-10	7.153e-13
2:159797735-159797835	1.931e-08	2.499e-08	2.831e-11	2.347e-13	3.127e-13	3.793e-10	2.375e-11	5.941e-15	4.886e-13	1.509e-18	2.995e-09	1.036e-17	7.548e-11	5.806e-10	6.418e-11	1.645e-17	1.766e-14	1.068e-10	7.869e-09
11:93567856-93567956	7.21e-10	3.496e-10	1.073e-10	4.099e-10	4.417e-12	1.417e-11	5.403e-11	1.433e-11	3.197e-09	3.021e-17	5.03e-07	7.27e-17	1.293e-05	4.091e-11	1.223e-11	2.086e-16	1.159e-16	5.101e-10	2.079e-10
2:44087666-44087766	2.995e-09	7.045e-12	2.027e-13	8.829e-14	7.21e-08	1.461e-12	4.568e-11	1.107e-10	2.032e-08	1.96e-18	5.525e-07	8.784e-16	6.426e-09	2.747e-12	2.228e-11	8.331e-18	1.723e-16	8.279e-12	1.811e-11
1:244451339-244451439	2.7e-10	1.218e-06	1.372e-10	3.923e-11	1.957e-11	3.349e-11	1.866e-14	4.314e-16	5.587e-13	1.166e-18	2.452e-09	3.872e-20	3.352e-12	5.73e-10	3.334e-13	9.029e-17	4.205e-13	2.325e-13	5.574e-10
17:76557790-76557890	1.27e-08	3.627e-09	1.029e-11	1.294e-09	1.314e-11	3.38e-12	3.183e-15	1.522e-16	2.363e-11	1.879e-21	8.15e-09	4.513e-18	3.059e-07	5.591e-09	1.437e-09	3.8e-15	1.771e-12	2.803e-07	1.159e-10
12:76569595-76569695	6.485e-09	9.187e-11	4.22e-12	5.8e-08	5.047e-15	3.428e-13	1.241e-15	4.715e-08	3.03e-08	6.681e-19	3.693e-10	3.11e-19	5.594e-08	3.175e-09	7.125e-13	2.758e-18	1.11e-12	1.957e-10	1.685e-11
19:19434287-19434387	2.627e-11	5.702e-10	8.163e-14	1.373e-09	2.958e-13	8.817e-11	4.762e-11	1.262e-11	1.379e-10	1.456e-22	2.252e-08	2.859e-11	1.981e-08	7.745e-12	1.652e-11	2.06e-16	7.062e-17	2.207e-10	2.552e-12
4:143559342-143559442	5.416e-06	5.416e-10	5.176e-08	2.661e-09	5.92e-14	6.674e-13	1.483e-11	3.294e-11	2.107e-08	7.284e-17	5.073e-08	4.786e-17	2.226e-14	7.948e-08	3.899e-09	4.276e-17	2.299e-10	1.07e-13	1.8e-06
16:72028129-72028229	1.948e-07	1.034e-11	1.886e-08	6.796e-08	5.155e-13	2.041e-13	1.48e-12	3.637e-12	6.698e-10	6.671e-20	4.971e-09	2.654e-17	7.085e-13	8.516e-06	1.455e-12	8.691e-19	3.709e-06	4.817e-12	1.056e-10
2:71883379-71883479	1.264e-09	2.871e-11	1.931e-10	1.781e-11	2.062e-10	7.758e-11	2.064e-10	1.392e-14	1.154e-11	2.135e-21	2.35e-09	8.897e-16	7.388e-09	6.222e-09	1.7e-11	7.518e-17	1.99e-09	1.477e-11	1.07e-10
16:75517258-75517358	3.033e-06	1.219e-06	3.12e-09	3.988e-12	1.904e-10	2.834e-11	3.196e-11	3.964e-16	3.207e-12	2.508e-19	9.914e-10	1.284e-16	1.079e-12	1.765e-09	2.754e-10	4.681e-18	3.33e-11	1.695e-11	1.546e-09
12:2501915-2502015	1.422e-11	4.468e-07	1.214e-10	6.221e-09	1.007e-11	5.173e-09	1.148e-15	7.027e-10	2.202e-09	6.678e-17	2.233e-06	5.327e-21	1.5e-11	2.974e-05	2.347e-13	1.588e-17	1.158e-05	2.489e-09	1.901e-12
16:58630294-58630394	1.828e-06	5.511e-08	8.044e-09	1.634e-05	4.251e-11	2.171e-09	2.332e-12	2.872e-15	1.733e-11	2.395e-15	1.079e-07	3.882e-13	2.746e-14	1.034e-10	9.484e-08	8.522e-19	8.482e-16	7.09e-11	8.275e-10
18:9570652-9570752	9.213e-08	2.649e-10	7.304e-13	1.743e-10	3.186e-12	5.571e-10	4.827e-16	1.155e-09	1.335e-07	1.122e-15	2.434e-05	1.099e-19	4.652e-13	1.288e-10	2.267e-13	1.58e-18	2.084e-17	5.027e-11	6.047e-12
9:134221789-134221889	5.685e-11	3.009e-11	9.711e-12	1.814e-14	1.085e-15	2.128e-11	2.068e-15	1.197e-10	1.133e-07	5.97e-23	3.369e-12	1.526e-21	1.489e-15	5.448e-10	4.755e-13	2.457e-20	3.173e-12	1.853e-15	3.212e-11
11:86067751-86067851	9.989e-09	1.405e-06	8.014e-09	4.374e-10	7.012e-12	1.558e-09	1.564e-14	1.64e-10	9.808e-08	1.491e-15	2.966e-08	3.985e-17	9.762e-05	5.258e-06	4.547e-14	1.865e-15	9.324e-10	4.115e-10	3.367e-11
4:183098418-183098518	4.8e-06	0.0001166	5.603e-09	7.636e-15	7.68e-09	6.324e-06	5.73e-15	2.594e-20	1.523e-13	4.972e-16	4.634e-06	2.833e-23	5.073e-14	2.812e-09	1.348e-10	6.24e-18	1.1e-11	1.559e-15	9.6e-10
17:68035578-68035678	1.078e-06	3.466e-10	1.133e-09	2.697e-09	1.105e-09	7.207e-13	1.028e-08	1.091e-06	7.472e-08	1.471e-18	1.47e-09	6.983e-10	5.237e-11	1.836e-06	3.103e-13	6.878e-19	1.632e-13	5.63e-15	4.039e-11
12:59597087-59597187	2.079e-11	0.000208	1.22e-10	1.645e-12	3.126e-12	7.957e-07	1.068e-15	3.642e-15	9.163e-13	5.231e-22	2.39e-10	2.255e-20	2.926e-08	3.067e-10	4.229e-12	2.275e-17	9.563e-16	1.957e-11	8.177e-09
9:120735767-120735867	2.28e-10	1.642e-12	1.78e-12	5.979e-10	1.222e-11	3.392e-12	5.397e-10	2.861e-12	9.817e-10	4.179e-21	1.779e-11	7.958e-17	5.631e-12	9.04e-12	4.519e-14	4.262e-18	1.033e-16	6.532e-10	4.998e-16
3:49786487-49786587	2.84e-05	3.19e-08	6.776e-12	1.802e-12	2.616e-07	4.798e-09	2.809e-12	8.114e-10	1.662e-07	3.146e-16	2.241e-09	5.951e-17	1.506e-12	2.159e-10	9.272e-14	1.084e-15	6.296e-16	0.008635	3.6e-11
7:11707461-11707561	8.365e-09	2.626e-13	2.057e-12	1.133e-06	1.072e-11	1.815e-14	2.321e-14	2.755e-06	4.597e-06	1.292e-20	4.024e-07	1.872e-16	4.05e-10	3.133e-09	1.514e-12	1.329e-15	1.443e-10	3.516e-11	2.299e-12
2:189762566-189762666	3.305e-09	3.739e-09	8.238e-10	4.246e-09	6.643e-12	1.59e-10	1.391e-11	1.591e-12	4.269e-10	5.496e-18	1.267e-10	5.094e-17	2.156e-13	1.809e-07	1.467e-13	4.374e-13	2.148e-08	8.708e-11	2.933e-11
1:8259705-8259805	5.392e-10	1.961e-11	1.873e-11	2.376e-08	2.626e-13	2.019e-13	1.85e-12	0.0001426	0.0001302	4.535e-16	1.933e-07	7.148e-17	2.053e-12	9.284e-10	2.619e-12	5.135e-17	2.017e-10	6.511e-10	7.165e-14
15:50226295-50226395	1.474e-07	1.667e-11	4.474e-13	2.754e-05	6.906e-15	8.758e-13	1.835e-13	8.502e-12	9.153e-10	1.398e-14	2.323e-05	1.509e-18	5.173e-09	7.021e-11	2.626e-11	1.828e-20	9.327e-12	5.287e-14	3.85e-13
16:13292309-13292409	1.811e-08	2.681e-09	5.88e-12	2.139e-10	1.669e-14	2.547e-11	4.088e-13	2.007e-14	3.987e-10	8.255e-21	7.563e-10	3.227e-13	5.632e-10	3.393e-10	2.461e-10	8.191e-15	6.819e-14	1.699e-13	2.938e-11
9:5450654-5450754	1.233e-10	1.271e-10	7.13e-09	5.396e-13	4.106e-11	2.956e-12	6.215e-16	1.633e-09	3.221e-10	4.844e-18	8.298e-08	5.387e-23	2.205e-14	2.654e-09	6.327e-14	3.71e-17	4.662e-16	1.793e-10	4.336e-08
2:201183831-201183931	8.492e-09	3.65e-08	2.518e-14	2.902e-14	1.572e-19	1.103e-10	1.363e-12	5.394e-10	1.521e-07	1.703e-24	8.078e-09	8.515e-16	2.718e-09	2.076e-12	1.795e-06	1.247e-20	1.836e-18	1.957e-15	5.907e-14
X:100649798-100649898	1.369e-10	4.748e-08	3.042e-09	4.371e-12	4.358e-08	1.714e-10	4.157e-11	5.198e-14	1.153e-09	1.459e-19	1.852e-09	1.853e-17	6.866e-10	6.09e-10	4.08e-12	1.247e-18	1.035e-11	8.274e-12	7.217e-11
4:69102919-69103019	1.935e-06	2.841e-09	3.439e-12	1.147e-09	1.747e-12	2.799e-12	1.586e-11	8.9e-13	2.502e-10	4.604e-16	1.905e-09	3.935e-17	6.292e-10	4.085e-10	1.601e-13	7.907e-17	2.023e-15	4.352e-11	8.068e-11
19:16739878-16739978	1.996e-10	7.951e-09	4.833e-10	5.862e-10	4.014e-12	9.764e-12	9.561e-16	1.968e-08	1.957e-08	5.33e-18	1.938e-05	3.415e-20	5.81e-16	5.999e-06	6.334e-14	4.422e-20	8.474e-07	4.026e-14	1.288e-13
4:37676018-37676118	6.299e-11	8.564e-07	3.446e-08	1.445e-09	4.537e-09	1.534e-10	6.764e-11	9.596e-14	3.891e-11	1.476e-17	1.911e-08	2.587e-15	3.79e-13	3.661e-07	1.241e-12	2.326e-19	3.789e-10	1.979e-12	8.106e-12
3:34420155-34420255	5.642e-13	2.266e-12	5.654e-16	2.593e-10	1.321e-15	1.257e-12	4.536e-15	1.508e-06	1.337e-06	8.024e-21	5.599e-08	2.052e-18	6.916e-17	1.043e-13	5.633e-14	1.724e-18	1.165e-24	1.493e-11	2.268e-15
12:122266831-122266931	9.544e-09	1.119e-09	4.556e-11	4.427e-10	6.368e-13	4.479e-11	1.916e-17	3.201e-11	4.37e-09	2.677e-18	1.182e-09	4.989e-23	1.8e-11	5.62e-11	2.048e-13	1.942e-19	6.295e-16	3.619e-09	6.921e-10
6:52124859-52124959	1.443e-08	5.816e-10	4.604e-13	8.718e-09	3.531e-12	3.528e-10	4.337e-10	1.298e-13	1.166e-10	1.003e-18	7.162e-10	2.438e-11	6.636e-06	2.95e-11	4.852e-12	2.178e-16	1.526e-15	1.281e-11	4.03e-13
6:89352600-89352700	1.497e-09	8.936e-09	2.002e-08	3.532e-14	6.854e-09	4.172e-11	2.276e-14	1.882e-12	1.832e-10	1.39e-20	1.129e-09	7.232e-18	4.26e-13	3.592e-06	1.962e-12	3.888e-14	4.584e-11	1.003e-11	1.062e-08
17:42024484-42024584	1.497e-09	8.936e-09	2.002e-08	3.532e-14	6.854e-09	4.172e-11	2.276e-14	1.882e-12	1.832e-10	1.39e-20	1.129e-09	7.232e-18	4.26e-13	3.592e-06	1.962e-12	3.888e-14	4.584e-11	1.003e-11	1.062e-08
4:73653582-73653682	8.459e-10	4.247e-11	2.582e-12	3.203e-08	1.409e-14	4.244e-14	4.211e-13	2.253e-09	2.587e-06	1.897e-20	1.004e-09	2.042e-22	1.342e-11	1.014e-08	4.597e-12	1.472e-19	2.846e-16	2.899e-12	5.519e-15
17:68598377-68598477	2.936e-12	7.308e-10	2.298e-12	3.758e-09	9.503e-12	3.947e-12	2.805e-11	6.431e-14	1.206e-09	6.75e-17	6.254e-08	3.99e-17	5.06e-17	3.797e-10	8.804e-15	2.149e-17	7.566e-16	2.873e-12	1.304e-11
21:36860460-36860560	3.249e-12	3.596e-13	1.938e-11	1.691e-11	1.383e-15	8.111e-14	2.211e-14	6.511e-11	1.573e-08	3.266e-11	5.111e-05	1.539e-16	1.215e-14	3.904e-10	1.264e-12	5.783e-20	3.915e-15	1.045e-12	1.611e-13
11:32886593-32886693	3.249e-12	3.596e-13	1.938e-11	1.691e-11	1.383e-15	8.111e-14	2.211e-14	6.511e-11	1.573e-08	3.266e-11	5.111e-05	1.539e-16	1.215e-14	3.904e-10	1.264e-12	5.783e-20	3.915e-15	1.045e-12	1.611e-13
4:82017822-82017922	1.952e-07	4.662e-09	1.657e-12	3.394e-07	5.121e-10	1.278e-12	1.508e-11	5.882e-12	2.249e-09	4.571e-21	1.426e-10	1.452e-13	9.949e-07	3.871e-09	2.659e-08	0.001238	2.278e-15	7.901e-07	3.89e-11
6:125748685-125748785	1.9e-11	8.549e-11	1.57e-10	5.932e-12	7.85e-10	5.173e-12	7.407e-15	9.255e-11	2.295e-09	2.812e-18	2.764e-10	4.437e-18	2.915e-12	2.909e-10	2.079e-12	4.91e-18	1.91e-16	4.433e-12	8.932e-12
17:59845748-59845848	2.091e-10	6.085e-10	5.735e-12	7.652e-08	3.899e-15	1.028e-12	2.063e-05	0.0001704	2.413e-05	9.263e-21	4.353e-08	1.677e-06	3.724e-07	1.801e-09	3.185e-05	1.868e-17	8.495e-13	1.414e-11	6.35e-12
3:171677045-171677145	3.096e-10	1.993e-12	2.713e-10	1.041e-07	1.157e-13	1.683e-13	1.879e-12	2.415e-09	1.39e-07	1.382e-18	1.001e-09	2.505e-14	1.313e-09	2.963e-09	3.93e-10	1.944e-19	2.099e-11	3.226e-09	4.117e-11
6:137867266-137867366	1.849e-09	8.256e-12	8.09e-11	6.165e-15	5.251e-10	1.548e-12	7.441e-18	6.832e-17	7.883e-13	4.032e-16	4.789e-10	5.283e-22	1.969e-12	1.478e-09	8.763e-13	9.509e-17	3.23e-15	1.314e-13	7.677e-07
14:94390421-94390521	8.527e-11	1.783e-08	4.054e-09	6.282e-12	3.143e-11	1.451e-12	6.264e-10	7.096e-15	8.546e-10	1.533e-18	6.508e-09	2.345e-11	1.322e-11	2.085e-09	2.438e-07	8.214e-18	9.78e-11	1.125e-11	3.573e-10
6:53628841-53628941	1.142e-05	1.799e-10	2.278e-09	4.317e-07	1.501e-13	5.117e-12	3.246e-12	3.369e-11	6.264e-09	1.51e-22	4.852e-10	4.185e-16	8.831e-09	3.152e-09	1.783e-09	5.888e-18	1.082e-15	1.348e-09	1.989e-13
5:67897723-67897823	6.819e-07	6.727e-10	9.47e-11	7.869e-12	1.533e-13	2.015e-12	1.902e-14	5.009e-11	1.275e-08	1.549e-15	5.008e-07	4.062e-17	3.169e-10	9.14e-09	1.617e-08	5.264e-15	1.657e-09	3.304e-12	3.381e-11
15:67064284-67064384	2.399e-09	1.672e-07	2.275e-09	1.438e-08	1.92e-10	4.408e-10	1.989e-15	1.411e-12	2.708e-09	1.685e-16	2.037e-06	4.874e-18	7.055e-08	3.34e-08	8.675e-10	4.452e-13	2.168e-11	2.144e-14	5.075e-11
13:45433644-45433744	3.771e-10	1.879e-09	2.845e-09	8.541e-10	7.498e-12	6.537e-12	2.246e-08	8.48e-16	1.958e-11	8.28e-18	1.752e-09	5.301e-11	3.831e-11	7.595e-11	3.999e-11	9.603e-16	1.335e-15	3.285e-08	6.551e-10
8:98069048-98069148	8.77e-09	1.057e-11	1.061e-13	2.523e-08	1.494e-16	1.029e-14	3.273e-17	9.497e-06	2.107e-06	2.425e-18	1.384e-08	1.874e-21	4.226e-12	5.147e-12	4.825e-15	2.465e-20	1.554e-17	6.555e-13	1.685e-14
1:230699852-230699952	4.541e-08	1.206e-09	4.876e-10	9.275e-07	4.996e-11	4.31e-11	2.095e-08	2.041e-07	6.54e-08	3.962e-18	8.358e-07	6.657e-13	1.876e-12	1.392e-10	1.351e-11	3.458e-18	2.415e-14	2.073e-13	3.428e-12
16:89924649-89924749	1.265e-08	1.492e-10	1.317e-06	1.695e-10	1.954e-08	9.259e-12	2.71e-11	3.055e-10	2.43e-09	1.382e-16	1.771e-07	3.887e-17	3.564e-09	0.002212	1.639e-13	8.443e-19	0.001079	1.374e-13	2.653e-12
12:12725820-12725920	1.737e-10	6.356e-09	1.328e-10	1.713e-11	6.12e-13	1.503e-10	1.066e-11	1.24e-09	2.321e-08	1.803e-18	1.073e-09	7.997e-17	8.151e-15	9.33e-10	5.142e-13	1.598e-16	1.741e-14	4.52e-09	3.018e-12
3:125644606-125644706	9.773e-11	2.995e-11	2.206e-10	1.679e-10	1.494e-13	5.202e-12	8.055e-10	2.147e-12	1.388e-09	1.949e-15	1.076e-07	7.692e-12	3.343e-12	1.258e-09	6.535e-10	5.272e-17	3.204e-14	6.131e-12	6.828e-09
10:97664622-97664722	2.204e-10	4.205e-08	3.179e-10	3.655e-08	2.37e-13	1.726e-10	5.416e-11	6.696e-09	9.361e-10	4.484e-09	0.0005311	4.163e-17	7.309e-15	3.409e-10	2.645e-11	6.22e-14	7.069e-12	7.209e-14	2.34e-12
10:43456051-43456151	1.051e-08	1.487e-11	9.177e-08	2.829e-10	2.803e-12	8.107e-13	3.257e-11	1.397e-10	1.042e-07	5.981e-18	3.571e-08	7.602e-16	2.828e-14	4.978e-08	1.754e-12	7.909e-18	6.053e-12	6.165e-08	8.39e-10
14:95364915-95365015	4.978e-08	2.428e-13	1.781e-10	8.875e-12	3.785e-11	1.226e-13	3.062e-10	2.883e-09	7.861e-07	5.298e-15	2.308e-07	1.276e-12	9.754e-05	1.318e-08	8.92e-09	6.246e-14	3.473e-13	2.256e-12	8.689e-13
