SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
8:57564249-57564349	4.041e-07	2.951e-09	6.846e-12	8.785e-11	3.323e-14	1.175e-10	3.098e-12	1.337e-10	4.679e-08	4.039e-20	7.124e-09	1.366e-12	2.028e-10	4.274e-09	8.851e-13	1.562e-17	1.006e-15	1.769e-13	2.403e-11
20:35690394-35690494	2.413e-08	3.602e-08	3.883e-10	3.39e-10	9.546e-11	6.487e-09	1.638e-12	1.073e-11	2.425e-09	2.687e-18	3.618e-09	1.37e-17	1.314e-09	3.597e-10	1.302e-13	5.49e-19	4.935e-10	9.025e-15	9.443e-13
14:94382563-94382663	1.39e-07	8.223e-13	4.424e-10	3.092e-05	1.11e-12	7.737e-14	3.799e-11	1.317e-09	2.514e-07	2.461e-19	1.793e-08	9.182e-12	2.031e-12	4.318e-11	2.328e-10	1.121e-13	8.477e-16	6.386e-12	1.536e-11
17:9061044-9061144	1.793e-08	4.783e-12	9.907e-10	3.41e-05	1.472e-13	3.982e-13	2.714e-07	0.001778	0.0005201	1.269e-15	1.347e-06	2.199e-10	1.816e-07	2.448e-08	3.58e-08	1.701e-14	6.969e-11	4.133e-11	9.254e-12
5:67989653-67989753	2.363e-09	3.126e-10	2.372e-10	1.791e-05	5.146e-14	1.185e-11	3.392e-06	2.429e-13	2.542e-10	2.896e-22	2.001e-09	2.747e-08	1.356e-07	9.42e-09	7.165e-08	1.164e-15	2.345e-14	4.773e-14	3.535e-09
20:14712321-14712421	1.025e-06	8.197e-11	2.07e-06	9.555e-10	1.609e-12	4.047e-12	6.486e-07	5.978e-05	9.382e-05	3.062e-21	0.002626	1.26e-06	5.438e-08	1.351e-06	1.562e-12	7.82e-18	0.0001326	1.371e-13	8.18e-12
10:96676780-96676880	2.641e-09	2.176e-08	3.084e-11	2.194e-13	1.156e-10	1.891e-07	9.405e-12	1.335e-10	6.917e-08	1.014e-11	1.706e-06	1.16e-12	5.35e-08	7.826e-10	9.306e-12	2.907e-14	1.575e-15	1.951e-10	1.891e-11
13:32254783-32254883	9.833e-09	1.341e-10	4.612e-10	1.605e-08	3.936e-13	4.123e-12	7.244e-11	6.64e-14	1.034e-10	7.803e-17	1.64e-08	8.071e-17	1.625e-09	4.774e-08	2.052e-11	9.454e-19	1.52e-09	6.669e-11	3.016e-10
6:35016859-35016959	2.838e-08	2.31e-07	8.571e-12	5.19e-10	1.008e-11	1.889e-10	1.739e-10	2.4e-09	9.858e-09	3.222e-14	2.028e-10	4.964e-14	8.05e-12	1.082e-09	2.802e-12	6.674e-19	1.101e-14	1.387e-07	2.324e-13
3:8981092-8981192	5.364e-11	3.11e-11	6.601e-11	4.027e-13	2.01e-12	6.11e-13	1.042e-15	7.727e-15	4.96e-12	9.358e-14	8.08e-06	3.594e-17	9.383e-12	7.993e-10	4.379e-12	2.005e-16	1.308e-11	1.987e-12	1.041e-08
20:52476525-52476625	2.432e-06	1.102e-09	9.447e-12	1.001e-05	1.671e-13	3.461e-10	1.869e-12	2.462e-09	3.58e-09	2.547e-14	4.986e-06	9.335e-17	2.234e-09	5.811e-12	2.102e-11	1.329e-18	5.709e-16	1.755e-10	7.501e-14
3:61808704-61808804	1.722e-11	2.153e-07	1.055e-12	8.58e-08	4.053e-11	9.951e-11	4.363e-13	1.484e-13	7.268e-12	4.571e-16	9.127e-09	1.288e-17	1.66e-13	3.111e-10	9.853e-12	8.597e-18	3.561e-16	1.32e-12	6.75e-13
22:24043073-24043173	2.37e-06	1.512e-08	4.8e-08	2.241e-05	8.88e-09	2.219e-11	0.002088	1.386e-07	2.698e-07	7.932e-19	8.191e-09	0.004213	3e-13	7.072e-06	3.001e-09	5.284e-17	2.079e-06	1.757e-11	6.832e-13
1:221676229-221676329	2.828e-08	1.925e-09	1.791e-12	1.828e-10	2.219e-12	2.818e-08	1.991e-13	3.65e-05	6.627e-06	1.189e-15	7.032e-07	1.899e-19	0.0001213	8.747e-11	6.505e-13	7.646e-15	4.321e-12	4.623e-12	1.351e-13
2:30450250-30450350	3.519e-11	3.585e-07	1.458e-08	1.338e-12	1.226e-10	7.988e-14	2.347e-11	1.581e-13	1.208e-10	1.67e-15	1.122e-05	1.446e-16	3.12e-14	1.366e-07	7.054e-12	1.341e-12	7.343e-11	3.828e-13	2.554e-10
10:97553640-97553740	1.716e-06	1.156e-10	3.356e-10	1.47e-13	0.001044	1.005e-12	5.322e-08	1.034e-05	1.92e-06	4.202e-20	1.125e-08	3.638e-10	2.845e-06	2.838e-09	7.204e-08	1.084e-17	6.071e-15	1.215e-12	3.156e-12
11:57761821-57761921	3.459e-13	2.458e-09	1.646e-10	1.055e-11	2.506e-12	9.827e-10	4.234e-17	7.324e-11	2.762e-08	7.757e-14	1.859e-08	2.482e-23	6.543e-12	4.706e-12	1.023e-13	3.668e-17	8.959e-16	3.014e-06	1.089e-11
3:58266792-58266892	9.247e-09	9.078e-10	3.059e-11	2.034e-11	5.775e-14	1.338e-13	2.293e-11	3.616e-12	1.06e-08	8.441e-17	1.333e-07	3.607e-13	6.843e-12	4.644e-07	3.273e-12	1.55e-14	4.479e-11	8.925e-11	5.485e-11
12:1791212-1791312	6.388e-06	3.326e-11	3.843e-07	2.333e-09	7.475e-11	6.055e-12	5.65e-08	3.881e-11	7.008e-11	1.668e-09	2.249e-05	1.188e-10	1.234e-11	1.781e-06	6.703e-09	3.389e-17	4.82e-06	4.634e-12	2.852e-12
7:151867998-151868098	7.098e-08	2.405e-10	1.079e-10	1.004e-10	1.486e-12	6.828e-10	3.814e-14	5.482e-12	5.261e-09	1.046e-10	2.673e-06	1.734e-13	1.38e-05	6.091e-11	1.305e-08	1.226e-15	7.069e-12	1.335e-11	9.754e-12
6:3352909-3353009	6.279e-10	1.153e-08	3.412e-12	4.407e-09	2.542e-10	5.168e-12	5.266e-12	6.078e-10	2.122e-07	4.349e-13	1.441e-05	8.487e-14	3.317e-06	3.041e-10	1.079e-09	2.101e-16	1.187e-15	4.246e-12	1.619e-13
10:77031605-77031705	1.023e-06	2.944e-09	1.081e-11	2.858e-06	5.73e-10	4.605e-09	7.2e-14	4.701e-11	3.487e-10	7.33e-18	9.195e-10	2.638e-18	1.675e-13	8.283e-11	2.469e-11	3.782e-15	9.837e-15	1.212e-11	1.449e-12
5:156522819-156522919	2.613e-10	6.175e-13	7.439e-11	4.227e-06	7.578e-15	3.086e-14	1.048e-10	9.657e-07	1.525e-06	1.712e-13	3.991e-06	4.04e-16	1.301e-13	1.572e-08	1.011e-13	1.945e-17	9.214e-12	2.078e-08	6.475e-12
14:54704930-54705030	2.613e-10	6.175e-13	7.439e-11	4.227e-06	7.578e-15	3.086e-14	1.048e-10	9.657e-07	1.525e-06	1.712e-13	3.991e-06	4.04e-16	1.301e-13	1.572e-08	1.011e-13	1.945e-17	9.214e-12	2.078e-08	6.475e-12
6:143451257-143451357	2.732e-07	7.352e-12	2.739e-11	4.179e-06	9.585e-10	2.176e-13	1.379e-10	1.151e-12	1.851e-09	3.477e-11	0.001255	5.889e-13	6.845e-12	4.401e-12	9.083e-08	6.333e-15	1.558e-12	7.432e-10	1.199e-12
4:139628429-139628529	1.059e-09	8.511e-09	1.521e-13	1.623e-10	1.637e-11	2.717e-11	4.327e-10	1.467e-07	8.196e-08	8.672e-19	7.38e-09	1.113e-11	1.677e-14	2.207e-10	6.271e-09	4.837e-19	2.205e-17	2.911e-10	6.941e-14
18:24063801-24063901	3.506e-09	3.008e-11	2.968e-13	2.462e-09	3.089e-14	3.643e-10	3.222e-10	0.0002368	0.0002679	3.569e-13	4.567e-05	1.884e-16	1.952e-11	2.717e-12	4.336e-10	5.098e-20	4.977e-17	1.018e-09	2.479e-13
11:65423951-65424051	3.789e-09	3.421e-09	1.391e-11	2.171e-12	3.743e-07	1.825e-09	4.317e-09	1.844e-14	1.571e-10	2.306e-22	2.257e-10	6.684e-10	5.151e-14	1.611e-08	7.048e-13	1.551e-15	2.702e-12	2.697e-08	6.984e-10
11:12856488-12856588	2.382e-07	2.359e-08	9.957e-10	6.992e-09	3.53e-13	7.104e-09	9.229e-13	7.43e-10	7.549e-07	1.862e-06	0.008571	2.041e-17	2.998e-11	5.61e-10	9.09e-14	5.238e-17	9.44e-15	4.048e-12	2.545e-12
6:27836671-27836771	2.043e-09	2.943e-10	1.994e-12	9.589e-09	3.812e-14	4.765e-12	9.23e-16	7.264e-09	2.028e-07	2.682e-12	0.0002997	2.181e-18	7.709e-11	5.733e-13	1.083e-08	4.73e-18	3.147e-17	1.699e-12	1.037e-12
5:16615739-16615839	2.556e-10	9.912e-10	5.412e-13	1.665e-05	1.769e-14	2.94e-11	2.018e-12	1.234e-08	1.884e-07	1.561e-15	2.339e-07	1.864e-13	9.779e-08	1.616e-11	3.713e-09	2.346e-19	8.014e-15	1.081e-12	1.165e-12
3:81761169-81761269	2.204e-06	2.193e-06	1.13e-09	1.775e-11	2.981e-13	1.01e-07	3.748e-08	2.15e-16	4.14e-12	3.148e-21	2.74e-10	1.049e-10	2.487e-11	8.499e-10	1.108e-07	1.395e-15	6.598e-12	3.688e-12	2.667e-10
3:66463175-66463275	2.359e-10	2.794e-11	1.285e-07	1.31e-05	6.599e-14	5.978e-11	1.723e-05	0.002617	0.0007059	4.621e-11	0.0002406	6.207e-06	4.997e-09	2.188e-08	7.12e-07	6.187e-18	2.755e-11	3.366e-11	1.073e-11
14:99944518-99944618	4.838e-11	4.008e-08	2.901e-13	1.993e-11	2.93e-10	5.408e-10	2.219e-14	1.5e-10	5.754e-08	2.338e-08	0.001717	1.899e-22	7.45e-15	6.455e-13	2.55e-14	1.93e-13	5.432e-17	3.146e-14	2.744e-11
3:58528886-58528986	2.255e-10	4.485e-09	4.728e-13	8.713e-10	1.428e-07	6.944e-12	2.522e-08	7.91e-15	6.82e-09	4.671e-15	5.369e-05	3.67e-11	3.408e-10	3.745e-11	7.649e-11	3.14e-16	5.011e-11	5.64e-14	3.303e-13
22:33996969-33997069	1.811e-13	8.903e-11	1.255e-13	1.517e-16	1.428e-07	1.724e-11	3.715e-20	3.442e-21	3.839e-14	4.671e-15	5.369e-05	1.619e-25	3.408e-10	3.339e-14	7.649e-11	3.14e-16	2.024e-23	2.663e-26	3.303e-13
1:40247768-40247868	1.011e-10	1.407e-10	8.581e-10	2.903e-08	1.219e-14	2.564e-12	2.286e-08	7.803e-11	8.182e-10	1.177e-16	8.647e-05	2.214e-11	1.843e-08	1.26e-10	9.411e-10	4.715e-14	5.694e-12	8.572e-10	2.275e-14
2:111946751-111946851	1.149e-07	2.218e-09	5.065e-08	8.295e-07	1.816e-09	4.99e-09	0.002639	8.865e-11	7.738e-08	7.198e-18	1.836e-09	0.0001301	3.034e-11	2.284e-06	2.538e-06	2.442e-15	1.782e-09	3.092e-13	1.994e-11
1:170538226-170538326	7.036e-10	3.551e-12	4.097e-13	4.245e-08	8.998e-15	4.1e-13	1.089e-13	0.0002037	0.0001719	5.558e-19	7.026e-07	3.819e-18	9.713e-09	1.508e-10	1.666e-12	1.316e-20	3.494e-17	1.711e-11	4.653e-16
3:101848466-101848566	5.178e-10	7.668e-13	1.347e-07	8.546e-08	5.064e-13	2.677e-13	4.63e-05	1.661e-07	1.377e-06	4.607e-10	0.002224	2.907e-10	4.536e-08	2.308e-05	8.08e-11	6.424e-19	1.323e-08	4.956e-11	3.543e-07
16:78199470-78199570	2.607e-08	9.195e-07	1.083e-09	2.39e-11	1.59e-14	3.061e-08	2.042e-15	9.538e-14	2.544e-10	1.943e-12	0.002796	1.466e-20	3.121e-12	8.014e-09	2.094e-12	2.401e-15	1.896e-11	3.062e-11	2.409e-07
5:132459846-132459946	9.607e-12	5.522e-11	4.85e-10	3.14e-08	1.66e-13	8.688e-12	7.217e-09	4.226e-09	1.108e-08	2.024e-15	5.585e-07	4.578e-11	8.644e-16	5.022e-09	2.855e-08	1.715e-16	1.784e-13	2.795e-14	3.833e-12
17:57535782-57535882	7.872e-06	6.737e-07	3.338e-12	2.995e-05	5.714e-11	3.987e-10	3.619e-11	6.256e-13	2.24e-10	2.036e-12	4.825e-05	9.126e-14	2.548e-10	1.544e-10	1.54e-08	3.092e-14	2.858e-11	3.069e-15	8.794e-13
10:14040546-14040646	6.068e-11	1.207e-09	1.13e-11	1.16e-11	1.515e-13	2.717e-12	2.121e-11	3.279e-05	6.032e-06	8.88e-09	0.001971	9.119e-13	4.674e-08	5.665e-12	2.251e-11	1.187e-14	8.08e-16	4.903e-11	7.678e-13
5:35229583-35229683	1.178e-10	8.346e-07	4.051e-09	5.219e-14	2.345e-09	2.228e-09	5.39e-11	5.912e-15	6.283e-13	7.638e-19	3.02e-08	1.749e-17	1.585e-11	1.168e-09	1.155e-12	2.24e-14	1.107e-10	4.097e-12	4.684e-11
4:158723327-158723427	4.071e-10	0.0001954	7.16e-09	3.148e-10	3.142e-11	0.0003411	2.102e-14	6.014e-17	1.112e-11	5.222e-16	8.181e-07	3.673e-18	1.099e-14	5.458e-11	2.785e-11	3.56e-18	4.662e-16	5.138e-12	2.854e-11
6:154157817-154157917	1.317e-09	2.907e-09	1.675e-12	8.228e-10	1.608e-10	4.307e-11	1.04e-10	9.07e-13	5.926e-10	9.941e-14	1.023e-07	9.176e-12	7.976e-10	1.788e-11	8.912e-11	1.082e-12	4.236e-16	1.402e-13	3.7e-14
14:54835482-54835582	1.238e-07	1.758e-10	5.369e-12	8.861e-11	1.403e-12	2.357e-12	2.264e-11	2.695e-09	4.002e-07	2.296e-17	1.401e-07	4.92e-12	1.015e-12	6.729e-09	1.999e-09	5.464e-18	3.471e-13	2.48e-11	9.851e-12
13:20429794-20429894	1.306e-05	4.559e-10	8.91e-09	1.809e-10	6.604e-12	7.991e-11	1.1e-09	1.105e-14	2.545e-10	8.403e-08	1.159e-06	1.73e-17	2.264e-13	1.865e-07	8.355e-11	4.29e-18	0.0006493	3.385e-12	9.627e-13
11:20355785-20355885	1.048e-08	1.545e-09	2.555e-11	5.555e-10	2.938e-13	7.233e-12	4.26e-12	2.151e-13	1.437e-10	2.634e-09	0.003057	2.467e-14	3.944e-09	6.95e-10	1.185e-12	3.269e-17	3.907e-14	2.574e-12	9.089e-14
X:104684118-104684218	6.91e-09	3.611e-09	2.339e-12	3.856e-10	4.163e-11	2.293e-11	2.367e-12	1.061e-13	5.595e-10	5.473e-09	8.728e-07	3.966e-16	5.107e-07	9.533e-10	1.717e-13	7.287e-17	2.969e-12	1.344e-08	1.162e-14
6:136788070-136788170	6.91e-09	3.611e-09	2.339e-12	3.856e-10	4.163e-11	2.293e-11	2.367e-12	1.061e-13	5.595e-10	5.473e-09	8.728e-07	3.966e-16	5.107e-07	9.533e-10	1.717e-13	7.287e-17	2.969e-12	1.344e-08	1.162e-14
18:22489792-22489892	2.068e-07	9.289e-12	2.011e-07	6.915e-07	3.721e-12	4.998e-14	3.449e-07	0.004015	0.002095	4.109e-15	8.425e-08	2.826e-11	5.182e-10	8.617e-08	2.313e-08	3.334e-19	3.249e-10	1.625e-11	7.581e-12
11:1690242-1690342	8.059e-08	8.015e-07	9.311e-08	4.203e-10	4.696e-11	5.951e-09	8.382e-11	6.928e-14	2.211e-11	8.967e-21	4.581e-09	6.329e-13	4.299e-14	4.181e-07	1.801e-08	1.684e-14	5.844e-10	1.351e-10	3.655e-07
8:13276665-13276765	1.103e-06	4.184e-05	4.031e-09	1.081e-08	1.129e-11	3.461e-07	0.005013	1.219e-14	1.063e-11	1.417e-20	4.975e-10	0.002752	2.314e-14	1.498e-07	8.354e-07	4.836e-15	4.104e-05	1.619e-15	2.734e-11
8:48525989-48526089	1.439e-11	6.115e-10	1.531e-08	1.938e-14	1.149e-12	2.463e-10	3.913e-16	8.839e-12	5.805e-10	1.165e-10	0.00202	1.166e-18	5.77e-12	8.907e-06	7.794e-11	1.14e-15	4.209e-07	2.919e-12	1.575e-12
22:41479282-41479382	3.034e-13	6.115e-10	2.718e-11	1.938e-14	1.149e-12	2.597e-24	3.913e-16	8.839e-12	5.805e-10	1.165e-10	0.00202	1.166e-18	5.77e-12	8.907e-06	7.794e-11	1.14e-15	4.209e-07	2.919e-12	1.575e-12
9:35116060-35116160	1.678e-11	1.982e-08	1.19e-11	1.86e-08	5.24e-09	5.109e-12	1.801e-15	7.63e-10	6.199e-08	9.489e-20	1.381e-09	9.234e-20	1.331e-07	3.536e-11	2.187e-13	2.912e-15	3.013e-17	3.629e-15	2.326e-08
15:36177948-36178048	1.095e-09	3.982e-13	9.531e-13	1.51e-05	2.513e-14	4.881e-16	1.29e-14	3.653e-08	1.33e-07	2.288e-16	2.053e-07	1.273e-18	2.605e-13	1.215e-09	1.098e-11	1.388e-18	3.96e-16	5.853e-09	4.027e-13
10:77078862-77078962	3.84e-10	3.125e-07	1.637e-09	3.8e-08	5.715e-11	2.381e-08	3.545e-07	1.093e-06	1.648e-06	6.702e-19	4.166e-08	1.597e-05	1.609e-11	1.682e-09	4.725e-08	1.028e-15	4.237e-12	3.551e-13	4.789e-13
5:54362146-54362246	2.145e-11	2.01e-08	2.546e-12	4.732e-13	3.02e-12	1.1e-09	1.516e-13	1.473e-10	4.523e-08	3.654e-06	3.609e-05	1.151e-17	2.286e-09	1.846e-10	3.04e-11	6.788e-18	4.214e-16	4.553e-15	1.066e-13
6:137341857-137341957	1.981e-10	1.345e-10	1.538e-10	5.324e-05	1.008e-09	1.026e-09	1.282e-12	8.767e-06	1.497e-06	1.628e-18	1.455e-06	1.901e-17	4.899e-14	1.976e-08	1.656e-11	5.986e-19	1.457e-11	5.22e-12	5.423e-12
21:37082958-37083058	4.562e-10	1.067e-11	2.168e-10	4.813e-09	3.403e-12	1.856e-11	8.935e-13	1.433e-08	5.221e-08	2.645e-20	1.594e-07	5.813e-17	1.795e-12	4.17e-09	4.095e-06	2.954e-16	1.043e-11	1.366e-08	4.067e-13
4:40663190-40663290	1.065e-08	4.904e-10	4.512e-10	4.71e-09	5.185e-12	7.391e-11	2.084e-10	4.154e-05	3.052e-05	1.162e-16	3.189e-07	7.442e-17	1.018e-11	1.537e-09	1.879e-12	6.928e-17	4.66e-16	2.542e-08	1.088e-09
3:114872166-114872266	2.163e-06	7.775e-11	1.538e-10	5.986e-06	6.045e-13	5.527e-15	6.111e-16	3.225e-16	1.219e-10	1.345e-19	8.321e-10	9.431e-22	2.749e-13	1.347e-08	1.355e-11	2.954e-22	9.538e-10	5.57e-13	1.624e-10
9:94639556-94639656	3.665e-13	1.693e-09	6.744e-11	3.73e-10	3.533e-10	1.294e-11	2.007e-16	1.9e-17	1.376e-12	4.037e-20	5.2e-10	2.644e-22	4.429e-14	1.532e-09	2.14e-14	1.829e-15	1.951e-16	7.678e-14	3.412e-10
2:119431471-119431571	1.159e-09	3.544e-09	1.323e-10	1.611e-13	3.813e-13	2.583e-10	3.161e-11	1.518e-14	4.708e-12	2.605e-16	2.789e-07	1.262e-16	5.89e-07	4.218e-09	1.906e-09	1.795e-15	5.604e-16	2.374e-11	3.394e-09
20:41296027-41296127	9.694e-10	9.139e-11	1.842e-09	6.405e-09	1.666e-13	6.412e-13	3.206e-08	3.296e-10	1.948e-08	4.338e-13	7.069e-05	9.409e-11	2.946e-07	4.078e-09	2.334e-13	1.136e-14	9.076e-11	3.815e-11	2.002e-11
3:98817741-98817841	2.637e-09	3.301e-09	2.769e-12	9.347e-08	1.648e-13	3.42e-12	2.516e-12	1.352e-05	1.241e-05	1.775e-15	2.482e-06	1.972e-14	4.459e-06	9.224e-10	9.933e-12	5.513e-14	1.346e-14	1.838e-09	1.319e-11
6:83480535-83480635	3.555e-09	6.66e-12	3.223e-13	4.85e-07	1.341e-15	1.186e-11	5.598e-11	4.632e-07	3.845e-06	3.494e-19	7.91e-07	9.198e-13	3.613e-08	7.936e-12	1.993e-10	2.073e-15	1.766e-17	1.668e-13	2.23e-13
5:173643139-173643239	1.221e-10	3.955e-09	1.252e-13	4.053e-09	7.095e-14	4.426e-10	2.019e-13	1.786e-12	3.754e-10	1.978e-19	1.005e-08	5.561e-17	8.119e-12	5.263e-12	3.139e-11	5.824e-17	1.072e-17	1.614e-11	1.444e-13
7:56029698-56029798	2.22e-08	2.827e-13	5.978e-09	2.634e-09	2.023e-12	7.154e-14	2.009e-13	1.76e-11	1.073e-08	6.873e-17	2.934e-08	7.304e-16	6.981e-11	3.773e-08	8.816e-13	4.807e-15	1.798e-12	6.222e-13	1.396e-09
8:76676404-76676504	1.757e-09	5.432e-11	2.666e-10	4.778e-10	2.382e-11	3.523e-14	1.117e-13	2.508e-06	3.046e-06	2.431e-10	0.000208	2.133e-16	4.517e-13	3.078e-09	2.061e-11	8.225e-17	2.964e-09	2.186e-14	6.248e-13
6:26014559-26014659	6.22e-09	9.694e-14	1.82e-15	1.209e-15	2.382e-11	1.992e-17	3.164e-14	4.624e-15	4.58e-11	3.51e-33	0.08869	1.088e-18	7.381e-25	2.205e-14	3.568e-16	8.225e-17	9.989e-23	4.617e-16	5.852e-18
1:225408414-225408514	3.522e-10	2.575e-10	4.447e-09	1.536e-11	1.459e-10	6.943e-11	5.032e-10	3.721e-10	2.632e-08	1.381e-11	0.0001917	1.257e-16	1.896e-08	2.41e-09	4.678e-13	7.853e-18	6.069e-14	4.078e-10	1.727e-11
1:171207618-171207718	1.65e-07	1.87e-12	4.177e-14	7.524e-08	8.551e-15	8.447e-12	5.679e-10	5.823e-05	7.24e-05	1.041e-09	1.715e-05	1.993e-15	5.589e-10	2.131e-12	3.445e-11	3.358e-17	3.111e-19	2.793e-14	3.453e-14
16:68234532-68234632	1.041e-11	5.442e-11	2.017e-09	3.305e-11	8.269e-10	3.359e-11	2.259e-10	6.565e-11	7.157e-11	1.051e-08	2.617e-05	5.434e-13	1.226e-13	1.365e-07	1.435e-11	9.884e-12	5.559e-12	1.185e-12	1.877e-10
2:15588613-15588713	1.059e-09	6.876e-10	1.768e-12	5.622e-12	4.2e-11	3.059e-12	9.328e-16	1.859e-12	2.428e-10	2.035e-20	8.14e-09	1.326e-19	7.276e-07	2.698e-09	7.977e-11	2.172e-14	3.127e-14	2.032e-08	2.461e-14
1:176536743-176536843	2.64e-09	3.17e-08	2.725e-13	1.131e-06	6.752e-14	1.16e-11	6.792e-10	3.906e-09	1.131e-06	7.292e-11	0.0002673	1.823e-13	7.827e-13	7.083e-10	8.196e-10	2.436e-16	3.859e-16	4.93e-12	6.576e-11
17:64075084-64075184	3.398e-10	3.074e-08	1.019e-10	4.703e-10	1.286e-12	9.007e-08	5.016e-08	4.48e-13	2.031e-10	4.817e-15	9.053e-09	2.744e-15	2.209e-13	5.335e-08	2.566e-13	2.204e-14	4.736e-13	1.445e-11	1.836e-11
7:155919235-155919335	2.429e-08	2.677e-09	9.382e-09	2.004e-11	7.987e-14	8.997e-12	1.554e-11	6.721e-05	7.209e-05	7.087e-14	0.0001543	3.193e-16	1.769e-13	1.714e-06	1.74e-12	6.742e-18	2.492e-11	4.695e-12	5.015e-09
7:29483380-29483480	1.678e-07	4.856e-13	1.939e-09	8.628e-10	4.276e-12	7.595e-13	2.833e-15	7.02e-07	6.599e-07	1.47e-16	1.227e-05	4.818e-22	1.688e-13	1.624e-08	4.456e-11	3.455e-15	1.329e-11	3.941e-15	9.637e-14
15:77503934-77504034	1.437e-13	7.26e-14	1.13e-12	4.125e-06	1.863e-17	1.075e-16	2.063e-17	5.67e-11	1.385e-08	9.495e-20	1.909e-09	3.997e-23	9.069e-15	7.918e-10	1.174e-15	1.239e-20	1.087e-13	2.59e-15	7.367e-16
7:47045279-47045379	1.189e-10	4.023e-09	6.476e-10	1.691e-10	4.8e-11	8.079e-11	2.455e-11	3.125e-16	1.999e-10	2.477e-14	1.858e-05	1.954e-16	1.412e-11	9.987e-10	1.118e-10	1.959e-13	5.607e-13	2.837e-12	1.206e-09
3:183309438-183309538	2.267e-09	1.275e-07	2.863e-05	1.903e-13	3.362e-12	6.282e-08	2.935e-13	7.383e-12	3.211e-09	6.383e-12	6.839e-05	6.304e-17	1.251e-12	0.001577	1.65e-08	3.905e-14	6.35e-05	2.457e-13	1.156e-09
3:129674597-129674697	1.738e-08	3.858e-09	5.356e-09	4.037e-11	3.994e-11	1.397e-12	9.745e-11	8.569e-13	3.952e-10	3.188e-18	0.001679	8.295e-12	1.321e-14	2.373e-09	1.685e-08	1.282e-16	3.15e-09	8.13e-14	3.357e-09
10:69901663-69901763	0.0001213	3.881e-10	3.598e-12	1.673e-07	7.228e-13	5.362e-11	8.645e-13	1.092e-10	1.484e-07	2.334e-20	4.534e-08	1.561e-16	6.85e-08	5.207e-12	1.869e-10	2.301e-17	4.637e-16	1.266e-09	1.959e-13
1:59309522-59309622	2.26e-10	6.206e-12	1.42e-11	3.176e-09	6.099e-16	6.424e-15	1.113e-10	9.91e-11	2.565e-07	5.153e-17	1.251e-05	1.596e-16	6.125e-15	2.084e-08	8.391e-11	1.051e-12	2.629e-13	1.134e-05	1.123e-09
7:120829597-120829697	1.564e-09	7.263e-09	2.579e-10	4.091e-09	4.123e-10	3.588e-11	9.892e-11	2.839e-09	6.578e-07	2.312e-18	1.194e-07	1.134e-13	6.698e-07	1.37e-07	1.443e-12	1.703e-17	2.268e-12	1.9e-11	6.123e-13
5:33148283-33148383	7.293e-10	1.799e-10	4.566e-10	3.389e-12	3.947e-12	7.776e-13	4.254e-16	8.226e-13	7.821e-10	6.403e-20	1.979e-09	1.838e-20	1.018e-14	1.275e-09	2.415e-14	3.302e-14	3.403e-13	9.038e-09	1.476e-13
5:36786603-36786703	9.546e-09	7.325e-11	3.406e-12	1.122e-11	5.261e-08	9.054e-12	1.724e-12	3.49e-13	1.139e-10	6.463e-15	6.988e-08	9.076e-19	1.52e-09	1.133e-09	5.43e-12	2.045e-18	5.136e-15	5.691e-07	5.207e-13
4:143559090-143559190	5.699e-11	9.112e-11	4.954e-14	2.594e-13	1.266e-14	1.774e-13	8.202e-14	4.007e-12	1.586e-09	4.743e-17	3.551e-08	2.811e-18	3.481e-15	6.3e-13	4.994e-14	5.686e-21	2.008e-19	3.486e-11	5.256e-16
11:78416728-78416828	3.404e-08	5.384e-10	2.209e-11	1.274e-11	8.344e-10	5.085e-11	7.771e-11	3.49e-16	4.913e-11	0.0003455	0.001376	1.296e-16	4.601e-13	3.739e-10	2.954e-12	4.538e-18	1.112e-12	3.482e-12	7.251e-11
3:187750916-187751016	6.048e-11	3.044e-11	1.364e-12	4.16e-09	8.296e-15	2.904e-12	6.766e-15	3.997e-09	1.742e-09	2.592e-11	5.025e-05	1.34e-17	0.005381	2.665e-12	9.438e-13	6.004e-18	1.844e-16	2.856e-10	6.317e-12
10:50653319-50653419	2.619e-12	1.465e-08	2.99e-12	1.215e-09	9.715e-05	7.602e-11	6.368e-15	5.141e-08	3.656e-09	5.645e-19	3.657e-08	3.689e-19	3.753e-11	3.223e-08	1.958e-12	7.773e-16	8.109e-13	1.433e-11	3.52e-13
8:37737435-37737535	2.745e-07	5.6e-09	3.623e-11	7.276e-10	2.608e-12	3.224e-09	1.258e-12	5.006e-13	2.765e-09	1.134e-14	3.762e-07	2.746e-17	1.096e-13	3.56e-10	1.929e-08	2.442e-18	6.785e-10	8.032e-13	1.867e-12
17:77307102-77307202	2.206e-06	2.323e-09	1.231e-07	4.925e-10	1.829e-07	1.448e-09	1.706e-10	8.079e-13	2.17e-10	3.106e-09	0.007961	1.707e-15	3.764e-14	2.08e-06	1.556e-12	7.412e-18	3.873e-12	3.989e-13	3.071e-10
