SEQID	YY1	CTCF	ZBTB33	REST
14:74898756-74898856	1.392e-09	6.859e-11	4.529e-11	2.873e-15
14:53032466-53032566	1.725e-11	7.762e-12	6.129e-15	2.993e-15
19:17215550-17215650	6.784e-13	1.665e-10	2.017e-09	1.16e-13
9:111627656-111627756	6.804e-12	2.69e-14	1.381e-14	2.919e-18
18:2982983-2983083	2.259e-06	1.133e-11	3.364e-10	2.608e-15
1:167714654-167714754	3.038e-10	2.439e-11	3.699e-10	7.323e-19
14:68796308-68796408	2.526e-13	2.835e-11	3.968e-12	1.069e-16
2:227325141-227325241	9.995e-09	3.593e-13	1.143e-09	2.601e-14
5:54008459-54008559	9.526e-12	1.317e-11	1.208e-12	3.291e-19
20:14986345-14986445	1.385e-09	5.021e-13	2.067e-12	9.549e-20
8:22420077-22420177	6.544e-09	1.049e-08	2.081e-10	4.41e-16
3:97764492-97764592	1.542e-10	5.797e-13	1.929e-08	1.325e-16
18:49682547-49682647	1.857e-06	5.946e-11	1.305e-10	4.362e-15
17:77453683-77453783	5.132e-10	4.283e-14	9.038e-12	2.187e-12
17:69122211-69122311	5.132e-10	4.283e-14	9.038e-12	2.187e-12
5:14760750-14760850	4.793e-08	1.512e-09	1.581e-12	2.429e-18
5:172768912-172769012	1.877e-12	1.863e-12	2.403e-12	2.71e-11
11:69970537-69970637	9.319e-12	8.355e-19	2.772e-15	1.157e-25
17:55273641-55273741	4.723e-12	1.065e-10	1.73e-05	3.512e-17
2:32063447-32063547	1.422e-13	1.93e-12	1.766e-08	8.543e-17
11:111360265-111360365	1.497e-13	1.056e-14	3.991e-12	1.614e-17
3:119294121-119294221	3.581e-13	6.14e-11	1.648e-06	3.318e-17
16:21300745-21300845	1.169e-11	1.437e-14	1.366e-13	2.019e-18
3:183099691-183099791	3.208e-08	8.68e-08	1.145e-06	1.575e-16
8:26693891-26693991	8.836e-13	9.713e-14	8.727e-14	3.413e-16
8:61782904-61783004	1.039e-10	2.048e-12	5.395e-10	1.024e-20
15:62821789-62821889	9.154e-07	5.166e-09	1.802e-13	4.371e-17
19:15506331-15506431	6.494e-16	5.166e-09	4.641e-13	4.371e-17
1:156751774-156751874	3.9e-14	1.216e-13	2.146e-12	2.055e-16
19:38374539-38374639	0.0001728	1.628e-10	5.898e-12	9.236e-18
2:71227412-71227512	9.431e-13	1.268e-09	2.351e-09	1.486e-14
12:102911006-102911106	7.872e-07	7.063e-12	2.6e-10	5.094e-15
9:120390807-120390907	1.973e-11	1.288e-06	1.919e-08	1.189e-17
5:139787678-139787778	4.695e-10	2.774e-14	3.338e-07	1.24e-16
1:62435934-62436034	2.309e-15	2.57e-12	9.689e-05	2.111e-12
16:67771674-67771774	3.305e-11	3.37e-12	6.267e-12	1.264e-18
2:27582881-27582981	3.985e-14	7.93e-13	7.648e-08	8.527e-19
5:39311235-39311335	2.34e-10	5.441e-13	3.152e-07	1.771e-18
1:56911687-56911787	4.846e-11	4.498e-12	1.809e-13	2.477e-20
20:36605510-36605610	1.38e-09	1.164e-05	1.257e-11	1.678e-17
6:28863744-28863844	6.216e-13	9.883e-15	1.546e-11	3.185e-16
11:125124323-125124423	2.912e-12	0.009295	8.894e-11	1.152e-14
20:2470785-2470885	3.005e-13	1.003e-13	1.235e-10	1.461e-13
4:154577371-154577471	1.42e-12	1.661e-15	6.51e-13	1.557e-22
7:141014826-141014926	2.339e-08	1.156e-08	1.394e-13	9.132e-17
12:14803484-14803584	7.824e-12	1.48e-11	2.026e-07	3.984e-13
1:7098399-7098499	1.618e-12	6.67e-11	9.022e-11	1.976e-16
8:118386867-118386967	1.878e-10	6.572e-13	1.075e-13	4.124e-18
21:44911453-44911553	4.529e-10	6.426e-11	5.734e-08	7.886e-15
4:3075289-3075389	1.856e-10	1.494e-11	0.0001511	1.006e-17
9:124950177-124950277	7.863e-13	1.006e-12	8.639e-09	9.572e-18
11:83286069-83286169	3.583e-11	9.343e-13	9.353e-08	4.611e-17
9:109253693-109253793	2.959e-11	5.204e-07	1.329e-14	9.753e-17
17:7686023-7686123	3.635e-10	4.703e-10	2.251e-07	5.863e-18
14:75281556-75281656	1.243e-10	7.31e-09	5.998e-13	5.156e-16
10:70887853-70887953	9.845e-10	8.18e-13	1.239e-05	4.398e-18
13:40441419-40441519	3.675e-14	2.967e-10	3.793e-12	1.4e-15
16:46831376-46831476	4.388e-14	1.571e-11	3.637e-05	6.748e-18
9:89994243-89994343	1.161e-11	1.33e-09	3.728e-11	9.641e-19
1:159712196-159712296	4.253e-15	5.563e-16	5.051e-11	4.399e-19
1:20590427-20590527	1.917e-09	2.92e-14	1.997e-12	1.102e-16
1:161224353-161224453	1.49e-11	6.633e-11	3.45e-13	1.31e-15
15:40894551-40894651	1.944e-11	1.578e-10	1.2e-15	3.722e-23
14:75280274-75280374	2.449e-14	8.401e-15	4.906e-11	1.93e-16
4:113666790-113666890	1.81e-12	2.555e-13	6.161e-13	1.173e-17
4:76200970-76201070	6.525e-15	5.561e-13	2.493e-13	6.66e-15
17:11705322-11705422	8.543e-13	1.728e-12	5.437e-13	1.927e-15
1:154559607-154559707	4.011e-08	1.308e-06	4.684e-09	2.435e-15
17:58007529-58007629	2.099e-07	1.7e-11	9.827e-13	8.204e-15
10:130111025-130111125	3.537e-13	5.606e-11	1.135e-09	4.652e-16
5:172832813-172832913	3.537e-13	5.606e-11	1.135e-09	4.652e-16
2:21026508-21026608	1.435e-14	7.517e-18	6.487e-11	3.18e-21
8:73293626-73293726	1.519e-10	7.859e-14	5.732e-05	1.184e-20
11:66052295-66052395	0.0002203	1.798e-08	7.112e-08	2.674e-16
2:116451178-116451278	4.988e-10	2.985e-11	1.19e-13	1.683e-18
22:19144844-19144944	1.716e-12	2.607e-05	2.84e-06	1.089e-16
15:89136881-89136981	3.713e-11	8.07e-10	5.391e-10	6.83e-17
3:20081334-20081434	1.352e-12	4.1e-13	1.058e-09	2.784e-12
1:161154177-161154277	4.064e-11	2.763e-12	4.33e-11	2.117e-19
17:56822937-56823037	1.014e-10	5.26e-08	1.141e-12	6.534e-15
8:9319962-9320062	4.947e-09	5.26e-08	8.31e-17	6.534e-15
1:243739906-243740006	4.795e-23	5.26e-08	8.31e-17	6.534e-15
1:67572586-67572686	1.497e-10	1.527e-07	6.047e-13	3.216e-14
6:44246517-44246617	1.502e-13	1.866e-12	2.605e-07	1.857e-17
14:52552596-52552696	1.319e-13	3.077e-12	1.967e-09	7.652e-16
11:71287471-71287571	2.219e-10	2.291e-11	4.502e-11	6.626e-18
14:87993250-87993350	0.007788	4.386e-10	1.756e-10	2.69e-16
17:75393869-75393969	9.491e-12	3.695e-10	7.504e-12	5.821e-15
5:146182818-146182918	2.217e-09	7.462e-13	2.69e-07	5.237e-14
10:33900134-33900234	6.076e-13	1.116e-15	8.166e-12	6.593e-19
8:144755576-144755676	3.022e-13	4.936e-13	4.871e-11	3.718e-14
11:114099080-114099180	1.854e-11	1.809e-12	1.104e-11	3.876e-16
1:9503292-9503392	1.607e-12	4.739e-13	1.324e-14	6.226e-17
9:744938-745038	7.863e-13	2.981e-10	1.052e-10	6.37e-11
8:128555139-128555239	4.122e-11	5.854e-15	1.262e-08	1.07e-16
21:16418966-16419066	6.771e-10	1.439e-13	2.985e-12	3.917e-20
12:50102838-50102938	7.603e-10	2.17e-09	6.352e-11	1.79e-18
2:48106652-48106752	6.257e-11	0.007434	8.081e-12	8.199e-18
22:29799190-29799290	7.545e-12	3.524e-10	2.864e-07	1.99e-15
11:114111073-114111173	1.801e-11	2.395e-12	3.43e-12	3.324e-20
9:123738940-123739040	6.024e-12	1.084e-14	1.392e-08	1.037e-16
19:58573117-58573217	4.178e-13	3.968e-13	1.986e-09	1.494e-16
19:54190036-54190136	4.6e-10	5.811e-08	7.932e-10	1.081e-15
10:12156893-12156993	2.535e-11	5.795e-08	9.451e-12	6.118e-14
12:89344197-89344297	1.965e-11	7.589e-15	3.849e-11	1.244e-16
17:40542674-40542774	2.279e-13	2.452e-07	1.998e-10	4.343e-15
3:160259689-160259789	4.978e-14	1.986e-10	3.362e-12	2.7e-17
14:81303373-81303473	7.675e-12	8.909e-12	3.64e-12	4.14e-16
1:7954114-7954214	5.337e-17	8.336e-10	7.075e-10	1.169e-14
13:30395469-30395569	1.222e-13	4.928e-12	1.178e-11	2.491e-15
1:44786235-44786335	2.524e-12	3.209e-07	1.441e-07	3.124e-17
10:79127261-79127361	5.235e-13	1.586e-10	2.486e-09	1.635e-18
16:56194427-56194527	2.664e-13	6.04e-09	1.721e-12	1.563e-17
15:64893569-64893669	1.19e-14	7.16e-19	7.747e-15	1.563e-17
19:11239504-11239604	9.718e-13	1.75e-11	4.108e-13	2.612e-15
9:95144117-95144217	1.813e-13	6.316e-10	9.026e-11	6.815e-19
3:144104819-144104919	1.746e-12	1.332e-13	1.123e-13	1.125e-15
17:7631569-7631669	3.597e-08	2.334e-12	4.968e-12	1.282e-16
6:10722975-10723075	1.659e-09	5.601e-10	2.169e-08	1.327e-13
1:150876889-150876989	7.534e-09	4.886e-12	1.092e-08	1.389e-18
1:160261666-160261766	4.329e-13	9.755e-14	1.66e-10	1.572e-17
16:19429420-19429520	4.943e-11	2.885e-13	2.145e-10	5.082e-19
1:147172394-147172494	8.951e-10	1.364e-09	4.607e-10	2.578e-17
7:76302419-76302519	1.763e-12	1.568e-09	2.386e-09	5.867e-19
11:114296296-114296396	9.978e-12	3.51e-12	1.306e-12	8.84e-17
7:45893876-45893976	2.433e-09	7.257e-12	6.351e-12	1.566e-12
4:117702540-117702640	1.986e-17	7.257e-12	1.169e-16	1.566e-12
16:14974930-14975030	1.591e-13	1.035e-11	5.203e-11	4.463e-15
5:36239618-36239718	2.931e-08	3.935e-13	2.134e-10	1.384e-18
19:46856329-46856429	2.307e-11	1.392e-12	5.544e-12	1.779e-19
5:172766745-172766845	1.126e-12	2.131e-14	7.477e-13	2.162e-14
17:9575823-9575923	2.543e-11	1.441e-12	9.572e-08	1.056e-16
2:43844582-43844682	3.818e-15	1.962e-09	3.843e-12	1.109e-15
7:112462403-112462503	9.35e-07	1.151e-12	1.637e-10	2.748e-14
3:66998073-66998173	4.668e-13	6.638e-12	3.321e-05	8.861e-19
7:131107395-131107495	1.772e-05	6.054e-11	6.526e-05	3.197e-17
4:74158023-74158123	3.803e-13	1.006e-09	4.522e-06	6.215e-15
4:154573301-154573401	3.803e-13	1.006e-09	4.522e-06	6.215e-15
8:86119116-86119216	2.438e-12	4.284e-12	5.967e-14	1.626e-15
17:64082327-64082427	5.956e-13	5.177e-14	8.542e-13	8.122e-16
15:90192270-90192370	2.927e-11	1.315e-10	2.227e-11	4.294e-14
11:62001912-62002012	1.185e-10	0.0001392	2.575e-14	1.143e-15
6:14560238-14560338	3.022e-11	8.28e-10	6.243e-13	4.785e-17
12:24038458-24038558	9.486e-10	4.009e-10	1.841e-12	3.304e-18
14:94395998-94396098	1.755e-09	4.365e-12	5.716e-12	1.346e-15
14:92039907-92040007	3.441e-12	2.935e-12	8.664e-09	2.386e-15
22:17786754-17786854	2.094e-05	6.329e-11	1.312e-12	1.142e-16
13:48037948-48038048	6.166e-12	4.323e-13	3.196e-08	4.107e-19
6:42563815-42563915	1.734e-08	1.634e-13	2.932e-10	8.714e-17
1:40040461-40040561	1.2e-13	3.469e-10	1.375e-08	3.054e-17
13:80473792-80473892	3.047e-12	1.324e-08	6.824e-12	9.203e-17
6:75224322-75224422	1.387e-09	1.042e-07	3.457e-08	1.726e-20
2:63841802-63841902	4.653e-10	8.033e-10	5.09e-11	5.916e-18
13:99606140-99606240	6.668e-10	6.465e-10	3.812e-13	8.935e-18
18:47176337-47176437	7.583e-09	2.585e-07	1.797e-12	6.105e-18
5:36305718-36305818	1.141e-09	4.269e-14	2.151e-12	1.954e-15
3:141486712-141486812	9.622e-14	1.284e-09	1.655e-06	2.079e-18
14:103715414-103715514	2.187e-17	2.479e-11	8.937e-05	3.456e-15
9:113340368-113340468	1.759e-14	3.016e-12	5.791e-11	5.805e-17
4:6695838-6695938	4.295e-06	4.252e-11	1.118e-11	3.693e-15
6:8708218-8708318	3.237e-13	1.416e-10	4.843e-12	5.99e-16
4:154584615-154584715	3.663e-08	8.793e-14	6.726e-11	1.514e-17
10:50572087-50572187	1.282e-12	1.411e-08	6.63e-12	5.301e-07
19:45406145-45406245	2.175e-06	1.653e-13	5.937e-11	1.032e-17
21:38824506-38824606	6.2e-14	2.936e-12	2.598e-11	3.591e-16
1:150561236-150561336	4.32e-13	1.899e-12	7.718e-12	1.854e-16
10:47384330-47384430	8.778e-14	2.708e-11	9.358e-11	3.013e-16
4:154610830-154610930	7.501e-10	1.571e-14	1.17e-14	4.801e-16
17:64260056-64260156	3.228e-14	1.565e-13	1.132e-10	9.431e-15
3:24478706-24478806	1.141e-11	1.886e-09	3.697e-10	1.102e-19
7:73623234-73623334	1.875e-13	7.649e-12	1.498e-09	1.05e-16
X:13161040-13161140	4.766e-09	2.934e-11	1.659e-13	1.383e-14
16:23557420-23557520	4.433e-12	0.007597	1.361e-08	8.714e-15
5:76404401-76404501	5.154e-10	3.115e-11	3.972e-13	2.787e-15
5:172770338-172770438	7.814e-12	7.108e-11	2.731e-11	1.497e-18
13:79406184-79406284	0.001516	4.51e-10	0.01445	9.395e-17
3:45593319-45593419	4.345e-13	6.081e-12	3.651e-10	6.589e-17
11:112074291-112074391	7.334e-11	4.342e-11	7.198e-07	4.146e-18
6:26020556-26020656	5.702e-11	1.739e-09	1.436e-08	1.189e-15
2:134839776-134839876	1.836e-12	2.392e-14	6.031e-12	1.523e-12
1:173868124-173868224	1.773e-07	2.163e-11	3.114e-09	3.338e-15
17:66210195-66210295	5.345e-12	5.187e-18	9.2e-18	3.724e-20
10:92291138-92291238	2.226e-12	5.235e-12	2.27e-08	1.032e-11
16:22192435-22192535	9.144e-10	5.555e-13	1.033e-10	1.596e-18
11:76774187-76774287	7.086e-13	5.585e-12	2.081e-12	1.286e-19
19:10269640-10269740	3.507e-15	1.221e-12	4.464e-09	2.841e-15
6:132814477-132814577	4.451e-12	3.333e-13	2.11e-10	3.693e-17
5:168600491-168600591	8.567e-13	7.913e-14	2.806e-11	7.124e-17
12:56468425-56468525	3.886e-12	1.317e-09	1.715e-09	3.618e-14
4:10017302-10017402	5.038e-09	8.979e-14	3.083e-11	2.954e-17
11:62548003-62548103	6.416e-09	7.152e-11	1.316e-10	2.762e-14
2:171729463-171729563	5.358e-12	1.914e-12	1.232e-12	5.489e-17
3:49674086-49674186	6.255e-16	1.336e-09	1.785e-07	7.136e-15
11:10857871-10857971	4.159e-11	1.186e-07	4.727e-12	3.215e-18
1:170532129-170532229	1.722e-12	2.039e-12	1.437e-10	2.039e-14
20:21303561-21303661	1.936e-11	2.017e-10	9.895e-05	2.884e-16
19:29614890-29614990	1.487e-12	5.796e-14	1.588e-11	8.292e-14
6:36095322-36095422	2.319e-12	0.009711	2.895e-10	1.205e-16
M:12115-12215	5.32e-12	2.818e-12	1.481e-11	9.808e-19
7:45885610-45885710	4.324e-10	8.749e-12	2.611e-10	8.633e-14
12:66169951-66170051	4.287e-16	1.693e-10	3.044e-07	2.692e-17
19:46850866-46850966	2.476e-07	7.891e-10	7.906e-09	2.333e-16
17:6713531-6713631	6.233e-13	6.47e-08	1.365e-05	6.8e-14
15:82540576-82540676	3.9e-13	1.007e-09	1.522e-10	1.054e-17
3:191329331-191329431	1.005e-09	1.207e-13	3.49e-11	4.989e-16
2:197613729-197613829	1.005e-09	1.207e-13	3.49e-11	4.989e-16
3:119702654-119702754	1.111e-10	4.394e-14	3.238e-08	6.531e-14
11:16604985-16605085	4.058e-13	8.178e-13	0.001019	2.755e-14
19:4182515-4182615	9.288e-12	5.673e-12	8.728e-09	1.043e-17
11:57325096-57325196	2.6e-14	1.402e-10	5.504e-11	1.189e-18
15:80163301-80163401	1.644e-10	1.376e-13	3.134e-13	2.73e-15
10:100267670-100267770	2.472e-13	1.029e-10	3.651e-10	1.589e-15
9:101408847-101408947	3.403e-08	3.711e-12	4.725e-11	3.765e-20
18:35497850-35497950	3.138e-08	7.553e-12	2.728e-09	8.243e-14
15:38072551-38072651	2.576e-13	5.25e-10	5.436e-10	1.486e-16
19:19663807-19663907	3.899e-09	1.659e-09	6.659e-11	4.452e-16
8:99893723-99893823	9.163e-14	1.822e-11	5.032e-10	1.971e-19
10:73785394-73785494	2.014e-10	1.173e-10	8.308e-08	5.495e-20
6:28985467-28985567	1.751e-10	7.4e-13	8.347e-11	4.292e-18
1:95122361-95122461	3.064e-15	1.106e-13	1.758e-12	6.327e-14
9:20684134-20684234	7.385e-11	3.293e-08	1.247e-05	3.637e-16
20:25045336-25045436	3.68e-13	1.462e-10	1.104e-10	2.338e-16
7:139691464-139691564	1.359e-11	2.716e-12	7.306e-14	3.023e-17
1:209838580-209838680	5.519e-13	4.929e-13	2.04e-13	1.016e-16
20:45857448-45857548	1.086e-08	2.037e-09	3.429e-12	1.239e-14
1:8526202-8526302	2.564e-14	1.348e-12	1.445e-12	2.528e-16
11:12692844-12692944	4.013e-14	5.926e-13	2.466e-13	1.001e-14
11:114298353-114298453	6.375e-08	5.645e-13	5.438e-12	1.936e-16
4:183444015-183444115	3.664e-11	1.344e-08	2.435e-10	1.436e-17
1:234538487-234538587	1.576e-13	4.035e-10	4.812e-10	5.006e-18
7:45888363-45888463	1.05e-14	9.684e-10	6.471e-10	3.384e-17
14:21104176-21104276	1.566e-10	5.597e-12	9.091e-08	1.308e-17
4:184769590-184769690	5.598e-10	4.153e-13	1.783e-13	2.709e-15
22:49934167-49934267	4.572e-12	3.014e-11	4.145e-09	2.627e-15
2:171687663-171687763	2.007e-11	6.526e-13	4.227e-08	5.397e-18
5:38845809-38845909	1.164e-09	5.88e-10	5.017e-09	4.701e-15
6:39281467-39281567	5.984e-12	5.868e-10	4.563e-13	5.409e-15
12:57102156-57102256	8.563e-10	1.424e-09	1.891e-12	1.977e-15
11:111738261-111738361	1.607e-05	3.777e-13	7.499e-12	6.939e-18
2:54669923-54670023	3.964e-20	3.777e-13	7.499e-12	6.939e-18
11:47004900-47005000	1.717e-15	4.111e-13	1.944e-12	7.224e-18
17:59367091-59367191	4.636e-10	1.332e-13	1.527e-14	7.269e-17
22:27962572-27962672	8.829e-13	3.78e-10	1.097e-08	1.463e-18
7:17239748-17239848	5.021e-11	3.156e-09	7.297e-13	5.323e-18
1:165630943-165631043	0.0001433	2.961e-10	7.881e-12	5.694e-14
14:104732578-104732678	4.046e-08	2.578e-11	2.654e-10	1.167e-17
12:6470892-6470992	5.824e-12	2.073e-10	2.003e-11	3.225e-17
3:42773274-42773374	6.475e-14	9.227e-12	3.213e-10	2.027e-15
3:156555165-156555265	1.016e-09	1.824e-12	4.343e-10	6.231e-18
8:23069129-23069229	6.705e-13	1.446e-11	5.916e-12	3.158e-19
12:7060575-7060675	1.652e-11	4.812e-08	5.534e-13	6.291e-11
7:100914397-100914497	4.224e-08	8.611e-14	1.117e-11	3.24e-19
12:131929170-131929270	1.687e-12	8.451e-13	8.295e-09	2.392e-16
17:64506948-64507048	3.253e-11	8.439e-11	2.73e-09	3.645e-18
1:228139957-228140057	3.379e-14	2.409e-12	9.966e-10	1.044e-17
1:159600772-159600872	5.283e-12	2.719e-13	4.584e-12	1.029e-19
16:2035773-2035873	8.903e-13	4.402e-10	2.132e-08	2.236e-12
8:101360942-101361042	2.567e-06	2.196e-11	7.146e-09	7.12e-20
10:72334976-72335076	9.485e-13	1.513e-12	1.46e-11	1.569e-18
12:6360179-6360279	3.838e-13	2.231e-12	8.286e-10	1.688e-12
17:27293920-27294020	2.982e-12	1.034e-10	3.918e-09	2.131e-15
7:28083724-28083824	3.563e-13	1.981e-14	2.281e-14	7.124e-16
1:220748120-220748220	3.783e-09	1.877e-11	9.727e-11	1.908e-18
3:170870283-170870383	1.536e-13	1.206e-11	1.348e-08	7.995e-18
5:55601336-55601436	4.261e-13	2.329e-14	2.392e-10	7.744e-15
19:47600385-47600485	3.574e-12	6.177e-11	1.422e-09	3.611e-19
14:94377646-94377746	2.395e-12	2.736e-12	3.687e-12	2.418e-18
2:46409335-46409435	7.905e-12	1.945e-14	1.875e-13	1.758e-16
8:132775043-132775143	1.116e-13	2.142e-17	4.304e-12	4.815e-16
1:8212006-8212106	3.71e-11	4.811e-12	2.003e-11	1.11e-17
2:15561352-15561452	2.953e-12	1.865e-13	1.601e-11	3.727e-12
10:12605834-12605934	1.339e-12	5.774e-09	7.27e-12	9.833e-18
16:12803650-12803750	2.47e-12	3.07e-11	1.931e-09	8.805e-12
9:76394774-76394874	2.289e-14	9.169e-12	9.531e-12	4.245e-13
11:65430432-65430532	1.009e-19	9.169e-12	4.844e-16	4.245e-13
8:80029922-80030022	3.431e-13	2.946e-14	2.66e-06	6.683e-16
20:21100320-21100420	2.021e-12	2.752e-12	2.924e-05	3.007e-17
15:58467857-58467957	4.184e-19	8.079e-10	2.014e-13	2.609e-19
19:796945-797045	0.0003757	1.196e-09	4.72e-10	7.489e-17
5:151771519-151771619	9.116e-11	1.363e-06	2.978e-11	2.582e-17
13:114131192-114131292	5.276e-14	1.513e-12	1.173e-08	1.675e-17
9:128104375-128104475	1.692e-11	4.887e-11	2.034e-11	2.454e-17
18:61735696-61735796	3.402e-12	2.612e-13	2.32e-12	1.225e-15
17:50909457-50909557	2.429e-10	9.305e-06	3.839e-10	2.119e-16
20:63658291-63658391	3.893e-12	2.77e-09	1.39e-07	1.199e-18
9:136625418-136625518	4.13e-08	1.401e-11	1.038e-12	2.064e-13
6:5206015-5206115	3.182e-13	8.394e-11	6.087e-13	1.608e-14
1:25247236-25247336	5.399e-14	5.779e-13	4.356e-10	1.176e-17
19:7099175-7099275	1.082e-08	2.424e-10	3.952e-10	2.447e-17
15:92804110-92804210	1.98e-14	5.112e-12	1.074e-11	1.455e-16
15:68277728-68277828	1.872e-12	9.255e-11	1.609e-07	1.471e-17
9:19114637-19114737	2.97e-16	2.297e-17	2.672e-11	1.443e-19
11:83071959-83072059	3.038e-11	1.996e-11	1.849e-13	3.034e-16
19:44613483-44613583	2.711e-09	1.34e-11	5.123e-13	1.084e-17
4:337525-337625	3.638e-08	7.042e-12	5.51e-12	1.228e-17
22:29268050-29268150	3.814e-08	1.155e-12	9.213e-11	3.253e-16
3:52830653-52830753	7.265e-11	2.033e-08	1.131e-10	4.573e-20
8:38067609-38067709	6.818e-10	1.377e-09	1.617e-11	4.257e-13
8:66114322-66114422	4.049e-12	2.661e-12	1.063e-10	3.117e-14
1:7961413-7961513	9.17e-12	2.94e-09	1.947e-06	2.421e-16
17:68378242-68378342	1.059e-11	1.138e-13	7.275e-12	5.019e-17
20:50790467-50790567	7.839e-18	3.963e-14	5.974e-13	4.63e-20
22:26557300-26557400	1.242e-13	3.963e-14	2.2e-17	4.63e-20
19:51594402-51594502	2.797e-13	8.907e-12	3.988e-06	1.704e-16
3:126084315-126084415	1.358e-13	2.44e-10	0.002076	1.011e-17
6:78867473-78867573	1.829e-10	2.747e-09	2.9e-11	3.318e-17
10:91556971-91557071	1.649e-12	3.074e-13	3.01e-11	2.945e-17
19:14081475-14081575	2.271e-13	1.061e-09	9.042e-07	6.509e-18
X:150898558-150898658	3.998e-07	1.95e-11	0.001336	3.42e-16
4:87409563-87409663	3.015e-10	8.3e-13	5.041e-11	4.061e-18
11:125592481-125592581	9.501e-14	2.602e-10	8.692e-09	9.753e-15
21:33641989-33642089	1.077e-10	3.403e-10	1.238e-13	1.832e-18
1:63523297-63523397	7.057e-13	1.382e-09	5.412e-09	1.982e-10
17:40549256-40549356	6.986e-10	2.086e-10	1.397e-11	8.74e-18
16:70299427-70299527	1.595e-09	1.462e-12	4.444e-11	9.989e-17
4:82285148-82285248	1.141e-12	2.411e-08	7.184e-08	3.15e-17
2:38794508-38794608	3.819e-13	1.364e-11	2.327e-08	4.178e-20
16:85535587-85535687	5.477e-11	1.007e-10	5.496e-13	3.257e-18
7:10940305-10940405	2.822e-12	1.262e-15	9.358e-12	8.601e-18
10:112163070-112163170	1.212e-13	1.13e-12	2.793e-11	4.987e-16
7:99672758-99672858	2.103e-12	3.164e-11	1.368e-12	8.452e-17
10:7818359-7818459	2.485e-13	4.27e-09	1.386e-09	8.842e-18
18:58417908-58418008	2.485e-13	4.27e-09	1.386e-09	8.842e-18
2:63841590-63841690	5.839e-05	6.354e-09	8.78e-10	3.177e-17
19:17215346-17215446	5.629e-06	2.173e-11	2.543e-10	2.291e-13
2:219543846-219543946	8.961e-13	2.087e-10	4.714e-11	2.326e-13
19:50511424-50511524	2.223e-12	4.421e-07	0.005088	2.005e-11
5:141969139-141969239	1.551e-14	3.752e-09	1.686e-11	1.196e-16
15:26082271-26082371	1.111e-12	7.356e-13	5.279e-12	3.926e-20
15:65869151-65869251	4.317e-12	1.064e-11	1.779e-09	6.208e-18
17:55446695-55446795	7.196e-07	2.895e-14	4.775e-14	1.009e-20
19:35259672-35259772	2.245e-10	6.099e-11	8.993e-10	1.641e-15
15:91022632-91022732	4.007e-08	8.697e-10	1.155e-11	4.804e-17
17:40447371-40447471	2.221e-13	7.913e-13	2.047e-13	2.604e-16
19:48954504-48954604	3.69e-12	7.633e-17	8.001e-14	1.659e-17
14:69580144-69580244	1.24e-14	3.833e-17	9.887e-15	2.268e-26
22:20111326-20111426	6.284e-11	4.721e-06	1.253e-11	6.565e-17
10:3810263-3810363	3.208e-12	3.455e-13	5.816e-12	2.301e-16
1:148152342-148152442	1.862e-12	3.806e-10	0.006705	4.438e-15
8:47369578-47369678	1.419e-08	5.529e-13	2.717e-10	2.291e-19
9:4596132-4596232	1.667e-09	3.39e-09	5.756e-10	2.273e-19
12:96226388-96226488	5.872e-09	5.234e-11	3.11e-14	1.293e-19
12:27014348-27014448	3.003e-15	2.027e-08	2.34e-06	2.323e-15
17:19063570-19063670	2.588e-14	6.71e-10	1.567e-11	9.513e-19
4:73547539-73547639	1.927e-12	3.756e-15	5.05e-15	1.985e-21
13:29849065-29849165	3.648e-13	2.187e-14	1.989e-10	9.154e-18
9:134434987-134435087	1.302e-09	1.761e-06	5.377e-08	3.414e-18
19:2740177-2740277	8.64e-14	2.41e-08	3.646e-09	2.257e-19
15:30625701-30625801	2.883e-11	4.205e-12	1.439e-09	3.314e-17
2:21023059-21023159	1.025e-12	1.132e-11	7.461e-13	9.641e-18
8:47734003-47734103	2.298e-16	6.478e-15	8.778e-16	4.29e-17
4:139497952-139498052	1.091e-12	3.91e-16	2.021e-12	1.54e-14
2:21011100-21011200	5.966e-10	1.245e-12	2.499e-11	9.4e-15
5:180831537-180831637	1.21e-15	0.0001243	3.276e-06	1.823e-14
18:24113190-24113290	1.637e-13	2.133e-13	3.613e-11	4.076e-17
5:140401431-140401531	2.222e-11	1.902e-09	3.802e-06	1.059e-15
10:97320381-97320481	3.046e-11	1.173e-14	5.11e-06	2.506e-19
15:64387669-64387769	2.246e-13	4.324e-10	8.208e-10	9.241e-18
12:113393159-113393259	1.979e-14	8.05e-12	1.244e-12	4.519e-14
6:43270242-43270342	1.871e-13	2.189e-12	5.822e-13	7.419e-17
19:48819535-48819635	1.97e-07	9.915e-11	5.247e-10	4.639e-17
16:3383115-3383215	2.459e-12	3.746e-07	2.996e-12	2.164e-18
1:47334642-47334742	4.671e-14	9.467e-11	1.205e-08	1.958e-17
1:159593818-159593918	1.71e-14	1.494e-13	5.806e-13	1.278e-19
14:75989308-75989408	1.321e-13	6.637e-10	2.692e-10	7.89e-14
14:77097990-77098090	0.007788	3.448e-10	5.803e-11	2.455e-16
7:75920661-75920761	4.45e-13	3.287e-15	4.1e-10	4.191e-17
6:7261363-7261463	4.549e-14	4.21e-08	2.991e-12	3.894e-12
