SEQID	USF2	MAX	BHLHE40
2:205975706-205975806	3.975e-17	6.397e-13	5.196e-14
3:74271943-74272043	4.886e-17	1.359e-10	9.659e-13
17:7916433-7916533	2.343e-16	1.052e-11	4.76e-11
1:223250577-223250677	2.312e-11	1.419e-07	1.212e-10
22:50190782-50190882	1.308e-13	7.69e-10	1.235e-11
1:9900762-9900862	3.831e-10	9.164e-10	4.649e-10
7:151227414-151227514	7.358e-17	7.573e-10	5.728e-11
14:68771820-68771920	1.187e-14	1.11e-08	2.401e-09
14:67532776-67532876	5.677e-06	3.27e-07	1.635e-10
12:68976351-68976451	2.5e-11	1.044e-08	1.765e-11
7:103074377-103074477	7.533e-11	4.601e-08	5.167e-11
19:55581210-55581310	5.455e-17	1.214e-12	1.105e-12
18:12883988-12884088	1.186e-10	1.158e-05	9.471e-07
20:31723258-31723358	1.921e-13	1.608e-11	1.886e-12
8:42338171-42338271	5.166e-15	5.755e-10	2.904e-10
10:4663454-4663554	1.284e-12	1.469e-12	2.204e-13
9:96420689-96420789	2.096e-11	4.466e-10	2.802e-10
9:125242000-125242100	3.811e-14	6.799e-09	3.978e-11
20:1891148-1891248	4.474e-14	1.494e-09	1.323e-11
17:42017106-42017206	1.819e-12	9.646e-10	1.858e-11
10:1048136-1048236	1.611e-09	2.242e-08	4.672e-09
13:109705068-109705168	9.169e-17	3.302e-13	6.499e-14
18:23134249-23134349	1.122e-12	2.997e-08	3.548e-11
14:76812737-76812837	5.043e-10	7.154e-06	5.859e-07
19:50203476-50203576	3.334e-15	3.143e-11	5.682e-10
5:23420597-23420697	7.92e-17	6.215e-13	1.018e-13
2:62467163-62467263	7.92e-17	6.215e-13	1.018e-13
4:154584538-154584638	2.276e-16	4.907e-10	3.399e-12
16:15056416-15056516	1.549e-16	2.115e-08	9.071e-11
1:25820097-25820197	5.84e-10	7.54e-08	1.877e-08
12:56996876-56996976	8.419e-11	3.863e-09	5.191e-11
16:80407513-80407613	2.6e-16	7.331e-12	2.305e-13
12:11608108-11608208	2.184e-13	1.391e-10	2.277e-09
22:35646964-35647064	2.414e-14	7.821e-08	5.577e-10
6:26554483-26554583	7.481e-12	2.483e-07	3.58e-09
6:134641315-134641415	7.041e-17	2.887e-10	1.534e-12
2:200625133-200625233	3.079e-12	5.651e-09	8.342e-12
11:118436208-118436308	2.74e-13	2e-09	2.406e-12
12:26938417-26938517	2.511e-14	8.438e-09	1.269e-08
18:21111630-21111730	1.479e-17	1.238e-11	8.833e-13
8:140512222-140512322	3.167e-10	1.899e-06	2.717e-06
12:89349298-89349398	0.0004584	1.387e-05	3.981e-08
14:88044341-88044441	0.0004584	1.387e-05	3.981e-08
3:105962891-105962991	0.0004584	4.31e-26	9.394e-21
20:33126391-33126491	2.144e-13	7.464e-08	2.7e-08
4:145736747-145736847	1.208e-11	2.099e-08	1.229e-07
22:50485880-50485980	3.644e-12	5.075e-09	2.176e-09
17:55447021-55447121	1.815e-10	2.287e-08	1.138e-10
6:34530293-34530393	9.671e-12	8.863e-09	9.922e-10
16:78597220-78597320	9.828e-15	1.301e-11	3.511e-13
14:69703181-69703281	4.936e-11	3.214e-10	2.551e-11
2:109321957-109322057	1.626e-10	4.248e-08	4.039e-11
X:7927967-7928067	6.003e-16	8.054e-11	6.373e-10
11:114160320-114160420	5.899e-16	5.408e-11	3.916e-12
22:50387990-50388090	2.093e-11	5.842e-08	5.901e-09
2:73214414-73214514	3.733e-16	2.075e-09	8.021e-10
2:156333034-156333134	1.17e-05	1.274e-05	3.928e-08
17:42562891-42562991	4.122e-12	8.004e-09	2.108e-09
11:67508875-67508975	9.234e-16	1.263e-09	8.238e-10
9:77177186-77177286	1.067e-13	1.231e-06	3.437e-09
17:77325538-77325638	3.512e-12	6.419e-09	2.5e-09
4:184897109-184897209	3.831e-11	1.05e-06	8.309e-10
3:14202544-14202644	3.376e-14	4.512e-10	2.897e-12
6:160124483-160124583	1.438e-09	2.727e-07	5.222e-07
10:84613648-84613748	1.187e-14	2.037e-10	5.479e-13
3:149129717-149129817	8.683e-08	4.025e-06	1.101e-08
3:187039175-187039275	6.226e-13	5.179e-09	1.684e-10
8:102797787-102797887	1.338e-10	3.728e-10	1.3e-11
8:105319564-105319664	3.356e-11	2.736e-09	2.909e-08
2:96817437-96817537	3e-13	1.346e-10	8.161e-09
3:111674626-111674726	2.367e-14	2.205e-10	2.724e-12
5:149345608-149345708	1.225e-15	1.642e-09	1.685e-08
10:70885907-70886007	2.764e-14	3.984e-09	1.365e-10
11:129332157-129332257	1.876e-14	9.355e-10	1.917e-12
8:38411948-38412048	6.222e-05	1.583e-05	2.408e-07
19:34365838-34365938	1.33e-08	2.16e-07	2.87e-09
11:75143465-75143565	3.557e-07	1.274e-05	6.729e-07
21:42892637-42892737	5.691e-17	2.225e-10	1.408e-11
11:62705889-62705989	5.833e-12	9.698e-08	7.473e-10
2:208355202-208355302	2.924e-15	3.119e-10	5.158e-12
1:235084130-235084230	6.562e-12	3.727e-08	3.645e-10
22:37484902-37485002	5.835e-15	2.701e-11	1.933e-12
4:99462040-99462140	5.485e-16	1.476e-10	7.345e-13
8:143567916-143568016	9.6e-06	8.72e-07	2.921e-08
3:120349686-120349786	4.285e-11	1.948e-07	8.086e-07
1:184051220-184051320	1.098e-11	2.422e-05	7.351e-08
2:197453488-197453588	9.277e-12	3.84e-10	7.274e-11
8:8963559-8963659	1.843e-10	1.032e-09	5.949e-10
14:97491989-97492089	6.396e-13	3.624e-11	8.812e-13
9:72858674-72858774	1.045e-10	1.692e-09	1.373e-11
X:3815085-3815185	8.272e-13	2.999e-09	7.309e-09
17:78292332-78292432	2.138e-08	4.143e-07	4.537e-09
10:35090803-35090903	3.263e-15	6.498e-10	6.586e-13
2:11466144-11466244	3.26e-17	2.488e-08	5.866e-09
6:7202445-7202545	5.226e-11	4.209e-10	1.398e-11
19:55485078-55485178	4.203e-15	2.211e-08	1.73e-10
7:75878934-75879034	1.436e-11	7.249e-09	1.643e-10
2:68987352-68987452	1.186e-13	6.715e-11	8.196e-11
1:56409475-56409575	6.204e-18	1.956e-12	1.002e-13
20:31739027-31739127	4.401e-11	2.166e-09	4.306e-10
2:8303758-8303858	1.313e-11	7.723e-10	3.735e-12
15:45167518-45167618	1.608e-12	1.394e-09	1.273e-10
11:130897608-130897708	1.195e-17	2.118e-11	6.53e-11
10:35495895-35495995	3.992e-16	4.625e-12	5.405e-14
5:157652302-157652402	3.95e-05	6.426e-07	1.146e-06
7:5527892-5527992	5.38e-11	1.696e-08	1.429e-10
14:35401410-35401510	4.041e-16	1.67e-10	2.216e-12
9:86354045-86354145	3.094e-10	1.545e-09	1.377e-11
12:80936923-80937023	3.876e-16	7.289e-11	1.137e-11
3:126530381-126530481	2.431e-13	2.582e-11	1.773e-10
2:113198770-113198870	2.717e-13	1.635e-07	2.424e-08
X:12975361-12975461	5.054e-17	3.695e-11	6.245e-11
19:34134510-34134610	6.954e-12	1.726e-09	1.408e-09
10:102642259-102642359	8.23e-12	8.787e-09	1.656e-09
6:160668201-160668301	3.152e-11	8.1e-10	8.283e-11
16:68793025-68793125	4.606e-10	2.187e-07	4e-06
14:24131784-24131884	1.722e-05	1.026e-05	6.006e-08
9:134029027-134029127	1.687e-10	5.133e-09	5.653e-11
7:44986726-44986826	1.949e-09	3.311e-06	2.405e-07
9:35836115-35836215	5.914e-11	8.196e-11	2.474e-11
1:111508011-111508111	3.215e-11	1.864e-08	1.354e-09
4:3203257-3203357	7.978e-10	3.098e-10	7.542e-11
4:138836499-138836599	1.868e-13	3.298e-09	4.685e-10
16:69311195-69311295	5.383e-12	8.441e-10	6.129e-11
5:172766624-172766724	6.941e-09	3.166e-07	4.166e-09
17:4898857-4898957	2.426e-11	2.612e-08	6.219e-09
X:131830580-131830680	1.207e-06	0.00401	5.491e-06
17:9171296-9171396	3.836e-10	1.638e-08	2.79e-10
11:6612580-6612680	3.437e-11	5.317e-10	6.941e-10
10:91633384-91633484	1.176e-10	8.131e-09	1.747e-09
8:102808659-102808759	3.85e-10	1.865e-08	1.931e-11
19:15297996-15298096	1.452e-10	1.882e-08	3.347e-09
3:171045565-171045665	1.897e-11	5.281e-08	1.942e-10
2:111522738-111522838	2.929e-15	4.532e-13	3.521e-13
17:76737859-76737959	3.361e-11	1.407e-06	5.62e-06
16:67842175-67842275	3.445e-15	3.266e-09	1.578e-09
2:207767805-207767905	7.041e-11	1.289e-06	1.396e-07
14:69625694-69625794	1.117e-11	1.087e-06	2.952e-10
12:9112621-9112721	2.118e-16	3.849e-11	3.726e-11
3:133662122-133662222	1.283e-10	1.69e-08	9.179e-11
17:29170736-29170836	4.755e-12	9.453e-11	1.941e-10
19:8002114-8002214	5.199e-05	0.005961	6.147e-07
1:201500278-201500378	1.042e-17	2.066e-11	4.976e-13
19:5800984-5801084	8.669e-10	6.103e-11	3.148e-11
12:6542593-6542693	2.841e-13	7.013e-10	1.413e-12
20:431787-431887	9.19e-17	1.063e-11	7.379e-12
7:33062147-33062247	2.731e-05	8.729e-07	2.923e-08
9:130454203-130454303	1.298e-13	8.806e-09	3.268e-11
20:63738462-63738562	1.922e-09	1.006e-06	1.186e-07
5:140664950-140665050	1.441e-16	5.146e-09	3.274e-11
X:46707683-46707783	2.99e-25	4.001e-14	1.917e-17
19:17200503-17200603	1.383e-11	1.237e-09	3.586e-10
11:22192946-22193046	1.279e-15	1.204e-09	2.614e-12
X:135973534-135973634	6.549e-12	5.684e-08	2.306e-07
5:126776605-126776705	6.579e-11	1.798e-06	5.13e-07
8:96353410-96353510	1.71e-07	5.185e-05	1.089e-06
11:111777709-111777809	4.804e-11	2.23e-08	1.111e-09
7:155801318-155801418	3.352e-16	2.499e-11	1.541e-13
19:51394490-51394590	5.779e-17	1.76e-08	6.273e-10
15:22979498-22979598	3.897e-12	2.072e-06	4.729e-07
19:9786130-9786230	2.628e-16	4.867e-09	6.812e-10
9:89351048-89351148	4.801e-09	6.311e-09	5.118e-09
2:235051373-235051473	0.0005165	0.00438	8.713e-07
9:136119918-136120018	1.458e-12	1.704e-06	4.999e-08
15:45201004-45201104	8.55e-12	4.136e-07	1.765e-08
16:28623536-28623636	5.677e-09	3.086e-07	9.826e-07
3:113948435-113948535	1.436e-06	2.495e-05	2.046e-07
16:87848682-87848782	4.666e-06	0.0002659	0.004097
11:119028036-119028136	2.482e-12	8.133e-10	1.749e-10
15:84981236-84981336	1.248e-12	5.355e-08	2.375e-09
17:50889800-50889900	6.553e-14	1.138e-09	1.835e-12
17:997010-997110	2.299e-10	9.277e-07	1.068e-07
9:95144356-95144456	1.585e-11	3.773e-08	2.337e-09
15:42495701-42495801	2.501e-16	1.157e-09	6.032e-12
5:1104652-1104752	5.093e-17	4.317e-11	3.974e-12
3:186098179-186098279	0.0001989	1.32e-05	2.166e-06
22:24068033-24068133	1.473e-14	2.215e-10	4.981e-12
22:31211111-31211211	1.574e-10	1.387e-08	1.439e-09
16:58392610-58392710	1.471e-12	9.261e-07	6.614e-08
19:2032138-2032238	1.71e-07	5.185e-05	1.089e-06
12:56645398-56645498	6.259e-13	9.949e-06	4.66e-08
10:85994215-85994315	1.236e-12	5.754e-09	5.355e-12
6:6677204-6677304	2.09e-12	7.779e-09	1.203e-09
13:110915491-110915591	3.152e-14	3.181e-06	2.003e-08
8:26045622-26045722	6.581e-14	1.205e-10	3.634e-11
18:31724294-31724394	7.135e-06	5.853e-06	2.187e-08
17:16380636-16380736	1.712e-12	1.631e-06	2.549e-06
20:46406910-46407010	3.915e-10	2.245e-09	8.026e-11
12:7124118-7124218	4.002e-14	1.17e-10	2.156e-10
1:12147145-12147245	7.561e-15	3.075e-11	2.451e-12
9:19409029-19409129	1.177e-11	2.162e-09	3.31e-09
6:53513829-53513929	1.249e-09	6.427e-07	9.691e-06
4:184287975-184288075	1.597e-12	1.007e-09	6.072e-11
17:29618051-29618151	1.808e-14	1.748e-08	1.067e-09
3:134375549-134375649	3.833e-12	1.894e-10	4.257e-10
1:244452407-244452507	2.975e-14	3.175e-07	4.606e-07
1:109877642-109877742	3.316e-09	1.111e-09	1.539e-09
12:45329514-45329614	9.876e-12	1.109e-08	4.703e-10
17:2392552-2392652	3.333e-11	5.598e-10	3.014e-11
17:42618903-42619003	2.462e-08	4.245e-09	3.138e-10
6:109095505-109095605	3.401e-13	2.196e-09	7.174e-09
1:213679479-213679579	1.608e-16	4.262e-13	1.339e-15
3:186615670-186615770	6.671e-06	4.238e-05	5.176e-08
22:20270562-20270662	4.56e-07	8.691e-06	1.235e-08
17:81346262-81346362	3.235e-11	2.396e-06	8.739e-08
17:59618562-59618662	4.159e-17	2.948e-13	5.78e-14
21:38296675-38296775	4.664e-15	2.583e-11	1.935e-12
19:4458057-4458157	1.499e-11	2.034e-10	1.943e-11
11:67317979-67318079	1.293e-12	6.441e-08	5.642e-09
9:127224751-127224851	1.581e-11	6.87e-09	2.097e-10
16:84726225-84726325	1.617e-12	9.028e-09	1.051e-07
19:1169296-1169396	5.702e-15	7.95e-09	4.012e-12
16:67726843-67726943	3.868e-10	3.48e-09	4.896e-10
10:129096716-129096816	4.206e-12	6.026e-09	9.248e-10
8:42366822-42366922	1.246e-17	5.065e-12	1.611e-13
3:172711307-172711407	1.337e-11	4.915e-07	4.9e-10
1:58782984-58783084	1.374e-15	1.505e-09	1.834e-10
15:101500287-101500387	3.076e-13	9.873e-11	1.761e-14
1:75791211-75791311	7.535e-09	1.915e-06	1.33e-07
5:74640105-74640205	3.16e-15	1.454e-10	2.441e-10
7:39951878-39951978	1.457e-15	8.566e-10	3.895e-10
7:157503027-157503127	7.461e-14	1.647e-09	4.089e-12
17:42797876-42797976	1.128e-10	1.471e-09	5.14e-09
3:61561118-61561218	4.244e-12	4.227e-09	1.077e-10
15:84747932-84748032	1.666e-07	1.481e-07	1.333e-07
5:39369710-39369810	1.056e-10	8.204e-10	2.719e-10
1:9239919-9240019	2.206e-11	7.8e-09	1.426e-10
12:123458462-123458562	2.261e-14	1.34e-08	2.683e-09
12:106774382-106774482	1.018e-11	9.827e-11	9.393e-10
22:30505542-30505642	8.438e-12	2.372e-08	8.92e-11
14:92794161-92794261	8.871e-07	3.686e-07	5.252e-09
1:153967469-153967569	5.443e-13	7.578e-09	9.827e-11
10:132631419-132631519	2.396e-13	7.452e-08	4.098e-07
16:57187326-57187426	4.97e-16	5.89e-12	2.597e-13
2:121530638-121530738	4.183e-16	5.459e-08	2.645e-11
1:180502987-180503087	5.736e-15	5.974e-11	7.862e-12
1:229158451-229158551	8.736e-06	0.0008377	0.001974
12:6541019-6541119	3.438e-15	2.141e-12	2.684e-12
2:43194454-43194554	1.001e-11	1.989e-07	8.088e-07
1:147172438-147172538	1.797e-11	9.552e-10	5.546e-11
22:23765531-23765631	2.899e-09	1.511e-08	2.779e-10
1:230113979-230114079	1.687e-11	8.737e-08	6.211e-08
5:134506492-134506592	1.386e-12	4.178e-08	7.529e-11
19:46355627-46355727	5.219e-15	1.261e-10	4.444e-13
6:43575448-43575548	7.236e-11	1.182e-08	6.419e-11
9:120714772-120714872	2.2e-10	1.467e-06	2.209e-06
4:54092179-54092279	6.455e-12	6.691e-09	8.701e-11
8:48633791-48633891	6.455e-12	6.691e-09	8.701e-11
6:111417375-111417475	2.825e-11	7.958e-09	1.151e-10
14:24131509-24131609	2.126e-11	5.054e-09	6.78e-11
18:79934860-79934960	8.572e-10	5.852e-09	4.652e-11
13:102394824-102394924	4.621e-16	9.18e-09	2.213e-10
15:89804317-89804417	2.991e-10	1.826e-10	1.08e-10
17:39695753-39695853	1.029e-10	9.675e-10	6.476e-09
9:130873329-130873429	7.142e-16	1.774e-11	7.534e-12
16:75149011-75149111	9.078e-09	3.331e-06	2.916e-09
14:92400912-92401012	5.919e-06	0.0001063	1.288e-07
5:119454591-119454691	4.412e-20	1.56e-12	1.281e-15
11:119907300-119907400	3.555e-11	1.429e-07	1.187e-09
6:139219599-139219699	1.518e-12	3.325e-09	2.105e-10
4:139969695-139969795	2.47e-07	4.261e-05	4.076e-07
2:202377135-202377235	3.717e-14	7.322e-10	4.016e-09
20:50395645-50395745	1.145e-11	9.838e-07	1.845e-09
7:73735064-73735164	6.92e-13	4.504e-10	2.53e-10
15:58987759-58987859	5.798e-13	1.462e-08	4.847e-11
17:30600397-30600497	1.265e-13	2.053e-09	1.638e-09
3:50196262-50196362	1.12e-10	1.518e-08	2.25e-09
2:181892570-181892670	1.17e-09	2.099e-06	4.648e-06
13:32538519-32538619	3.629e-14	5.938e-10	6.631e-12
19:50334090-50334190	1.273e-13	4.373e-11	1.825e-10
13:109685341-109685441	1.503e-09	9.97e-09	1.487e-10
8:144503417-144503517	2.669e-12	2.161e-09	8.018e-10
11:62612135-62612235	8.832e-10	2.728e-06	6.861e-08
1:203626951-203627051	5.384e-12	2.439e-09	8.825e-10
10:103856141-103856241	2.685e-05	3.204e-06	3.42e-08
19:48966235-48966335	5.439e-12	1.138e-09	1.11e-12
1:111990897-111990997	4.068e-05	2.515e-05	1.697e-06
12:49264736-49264836	6.103e-14	1.609e-10	1.079e-11
11:64760335-64760435	4.374e-10	1.213e-09	2.561e-09
14:69942238-69942338	1.772e-17	5.086e-12	9.949e-13
9:72149298-72149398	3.634e-11	1.444e-07	3.25e-08
16:25032057-25032157	3.067e-08	3.966e-07	9.444e-10
10:74826534-74826634	1.63e-11	4.663e-10	1.358e-10
10:28171956-28172056	4.014e-12	3.652e-08	4.674e-09
9:19162127-19162227	3.368e-11	3.459e-06	1.438e-08
19:9793048-9793148	2.593e-16	1.975e-09	7.63e-11
1:147670561-147670661	1.115e-11	3.406e-08	2.531e-10
14:73027400-73027500	8.603e-16	9.448e-11	2.203e-13
8:119639004-119639104	3.524e-06	2.507e-05	1.82e-08
17:1736006-1736106	1.97e-13	5.71e-06	2.624e-07
7:44679045-44679145	1.263e-06	1.632e-05	1.364e-09
15:31151978-31152078	0.002229	1.228e-05	5.425e-08
21:41562383-41562483	0.0002777	0.0005875	4.579e-05
6:5122855-5122955	1.075e-11	8.712e-11	4.12e-10
3:141488014-141488114	3.646e-10	8.026e-11	6.455e-12
17:30291517-30291617	9.786e-17	1.447e-09	1.401e-09
14:89417541-89417641	8.146e-10	1.876e-06	2.603e-07
7:155252081-155252181	1.556e-05	1.035e-05	7.811e-07
15:90870230-90870330	3.284e-11	7.424e-10	1.17e-10
1:39117491-39117591	6.073e-15	3.321e-09	1.677e-09
14:99480173-99480273	8.006e-13	5.308e-10	7.748e-10
8:140467268-140467368	1.234e-09	6.207e-06	1.898e-08
21:25608756-25608856	8.771e-12	5.381e-09	6.475e-10
15:41283897-41283997	3.233e-12	4.977e-08	1.393e-08
4:109730494-109730594	6.68e-11	2.347e-06	9.54e-11
19:13163037-13163137	6.579e-11	1.497e-08	5.577e-09
1:119962630-119962730	2.297e-13	4.172e-10	7.623e-11
19:49487625-49487725	9.542e-13	1.297e-08	6.784e-09
9:83708532-83708632	2.631e-10	1.488e-08	8.22e-06
16:79509617-79509717	1.483e-15	4.657e-10	3.144e-10
1:211675901-211676001	1.302e-11	2.415e-08	2.559e-09
22:19544197-19544297	1.093e-15	2.858e-11	1.04e-12
3:126353154-126353254	8.126e-13	1.243e-07	1.344e-11
2:117814599-117814699	2.062e-07	0.0004269	0.0009415
17:6652255-6652355	5.274e-15	1.605e-11	1.524e-12
6:90503230-90503330	2.125e-12	3.273e-09	9.471e-10
3:9731602-9731702	1.17e-12	6.065e-09	2.07e-09
12:6867847-6867947	3.936e-05	3.812e-05	1.335e-06
18:63321225-63321325	2.075e-11	3.451e-10	1.256e-10
1:60274850-60274950	6.71e-12	3.68e-07	5.289e-09
11:125904681-125904781	4.749e-11	8.072e-07	5.358e-08
2:21043391-21043491	6.588e-12	6.63e-08	5.354e-08
15:34337657-34337757	8.926e-12	6.634e-08	1.181e-07
11:120335345-120335445	4.933e-07	2.75e-05	7.017e-10
9:133974168-133974268	1.221e-10	3.437e-07	4.299e-07
9:93567164-93567264	5.138e-06	0.000817	0.00324
1:206951662-206951762	3.297e-15	3.317e-11	4.633e-13
3:197298079-197298179	0.001121	0.001513	0.0001556
10:52774914-52775014	1.67e-14	1.384e-08	7.947e-11
13:98484516-98484616	2.838e-09	2.353e-08	1.079e-07
11:1693316-1693416	1.51e-06	1.339e-06	8.454e-09
18:68715300-68715400	1.208e-13	6.617e-08	7.884e-08
15:29698423-29698523	1.58e-07	5.768e-08	1.809e-07
17:17281374-17281474	8.015e-12	3.584e-11	4.233e-10
10:80536124-80536224	1.767e-10	8.03e-08	3.312e-07
5:175730144-175730244	2.005e-25	5.529e-15	3.93e-11
10:100987707-100987807	1.003e-17	1.273e-09	2.815e-11
8:145003145-145003245	1.306e-13	1.476e-08	3.381e-09
4:8247754-8247854	2.554e-13	6.012e-08	2.642e-09
14:49634504-49634604	1.379e-13	1.378e-09	2.514e-09
11:69970638-69970738	2.624e-18	4.065e-12	1.372e-13
7:47329683-47329783	7.621e-11	1.988e-07	9.702e-06
19:53554471-53554571	1.243e-12	7.858e-08	7.879e-08
1:147242709-147242809	3.765e-12	7.816e-10	9.22e-09
4:83035213-83035313	1.718e-10	5.649e-08	9.834e-08
2:60881862-60881962	1.657e-16	7.172e-09	4.092e-08
13:112985445-112985545	3.43e-08	1.054e-06	3.936e-09
17:7478056-7478156	6.417e-08	3.035e-05	5.88e-09
4:185813446-185813546	1.552e-14	5.59e-10	6.161e-11
X:132958368-132958468	1.18e-15	9.548e-09	6.885e-09
16:81457752-81457852	1.551e-11	2.913e-08	2.106e-11
19:17470303-17470403	9.265e-16	1.012e-09	5.861e-10
9:109440857-109440957	9.265e-16	1.012e-09	5.861e-10
17:82418320-82418420	5.418e-13	2.495e-08	1.795e-08
18:49492593-49492693	8.231e-13	1.117e-06	1.55e-07
19:11239630-11239730	9.227e-12	2.161e-09	9.973e-10
3:66998317-66998417	6.576e-07	1.406e-06	2.969e-08
8:66177476-66177576	6.332e-12	8.969e-10	4.906e-10
2:231674948-231675048	2.724e-05	4.816e-07	1.384e-10
17:7215241-7215341	1.14e-14	1.713e-10	3.173e-12
4:99572371-99572471	5.952e-10	4.174e-07	1.857e-10
12:76348647-76348747	6.822e-16	2.051e-10	4.725e-09
8:1163857-1163957	6.386e-12	3.608e-07	1.287e-08
22:37166861-37166961	1.508e-11	5.153e-08	5.314e-11
19:58362909-58363009	3.999e-12	2.369e-09	1.084e-10
11:2400598-2400698	1.776e-11	2.019e-07	4.391e-08
2:169769084-169769184	1.525e-10	9.583e-06	3.124e-09
1:178032229-178032329	1.633e-10	4.132e-09	1.289e-09
2:20998790-20998890	2.151e-13	2.392e-06	2.038e-08
18:49254827-49254927	1.364e-15	6.762e-10	6.043e-13
12:51959576-51959676	6.631e-09	1.459e-08	3.474e-10
1:178031965-178032065	1.756e-11	1.654e-09	7.898e-13
5:134226676-134226776	1.279e-10	1.575e-07	9.734e-07
3:124277418-124277518	1.407e-16	1.517e-11	8.207e-12
19:55642989-55643089	5.472e-07	0.001355	0.001552
6:139028860-139028960	6.01e-11	1.041e-08	2.33e-09
11:116814270-116814370	1.366e-11	4.706e-09	1.747e-07
12:49265012-49265112	0.0001986	0.0018	7.518e-06
19:10095899-10095999	2.513e-10	1.273e-11	4.004e-11
9:35814444-35814544	7.201e-12	1.481e-06	1.297e-07
2:189522215-189522315	1.245e-09	6.642e-09	2.215e-13
2:224449881-224449981	6.277e-16	3.434e-11	1.43e-09
15:64094127-64094227	7.522e-17	4.665e-11	3.839e-11
3:125002345-125002445	8.922e-11	1.269e-05	1.167e-07
15:65517335-65517435	3.454e-11	7.157e-09	9.933e-09
1:2234824-2234924	1.442e-09	4.288e-10	7.358e-11
5:141320801-141320901	6.097e-17	1.047e-09	1.377e-10
6:34306478-34306578	1.638e-20	9.577e-16	2.927e-14
8:544376-544476	2.165e-15	1.406e-06	8.218e-10
20:22585532-22585632	5.934e-12	2.589e-09	2.488e-11
1:108746662-108746762	2.247e-12	1.932e-09	2.759e-11
11:62754406-62754506	3.454e-11	1.703e-09	9.96e-10
11:116827184-116827284	2.009e-08	6.891e-08	1.486e-09
15:57421864-57421964	5.791e-17	1.7e-11	7.595e-12
3:171771351-171771451	1.442e-16	1.269e-10	2.349e-10
3:4757303-4757403	1.233e-14	1.051e-09	6.858e-08
7:131502675-131502775	9.072e-11	4.602e-09	2.66e-10
1:160343494-160343594	7.548e-17	7.901e-11	1.002e-06
4:41120612-41120712	8.707e-12	2.518e-08	4.952e-10
20:41173439-41173539	5.438e-12	1.38e-10	2.187e-12
14:104800990-104801090	8.02e-06	3.869e-07	8.523e-07
2:85853823-85853923	1.991e-12	1.58e-09	8.716e-13
10:123009020-123009120	5.94e-12	1.981e-10	2.781e-09
12:98594244-98594344	6.932e-13	3.627e-09	6.892e-10
17:41894871-41894971	1.01e-15	4.991e-11	5.813e-12
X:46707473-46707573	1.636e-16	1.961e-11	3.346e-12
15:58864661-58864761	4.775e-12	3.619e-09	2.827e-10
19:18319889-18319989	2.532e-18	1.879e-10	9.209e-10
18:13726813-13726913	7.079e-11	1.135e-05	7.178e-09
4:1309674-1309774	5.925e-12	7.221e-09	9.922e-09
13:26254076-26254176	7.906e-17	2.088e-09	5.452e-10
12:111767713-111767813	2.095e-11	6.251e-09	1.914e-11
20:50577523-50577623	4.288e-15	2.833e-11	6.046e-12
8:33485343-33485443	1.122e-10	3.951e-06	2.115e-07
11:63763139-63763239	2.01e-10	1.03e-07	4.823e-10
22:40654824-40654924	2.127e-15	7.302e-09	1.127e-10
X:44542861-44542961	4.5e-14	5.489e-09	5.71e-10
4:184797597-184797697	1.927e-13	6.846e-11	1.429e-11
16:56632087-56632187	2.25e-10	1.778e-08	3.573e-09
13:113139363-113139463	2.687e-12	3.358e-07	3.047e-08
2:44075910-44076010	1.327e-16	2.071e-11	2.837e-14
19:19097527-19097627	4.194e-08	1.417e-05	1.08e-06
8:11717847-11717947	9.013e-16	3.415e-10	6.355e-11
12:53325101-53325201	7.527e-06	1.235e-05	1.661e-08
6:5260100-5260200	2.93e-15	2.878e-11	4.713e-13
4:10063765-10063865	4.503e-16	1.606e-10	3.085e-11
20:25227353-25227453	1.285e-10	5.73e-08	3.201e-10
5:150428610-150428710	1.501e-09	3.13e-07	2.846e-10
3:126267582-126267682	3.043e-05	0.0008377	0.001974
9:130450774-130450874	1.438e-09	6.877e-10	2.551e-11
1:52552259-52552359	2.405e-12	2.485e-07	1.57e-09
20:62900586-62900686	7.911e-11	2.732e-09	3.856e-11
10:102461874-102461974	7.478e-09	0.003283	2.38e-05
7:134902074-134902174	7.932e-11	1.279e-08	1.503e-10
10:131978073-131978173	5.749e-11	1.521e-08	1.532e-09
2:66435297-66435397	2.893e-16	2.742e-10	3.541e-10
1:225844588-225844688	1.771e-12	1.409e-08	1.025e-09
22:20507740-20507840	5.176e-11	5.636e-08	3.33e-07
11:118690289-118690389	1.449e-11	7.052e-10	3.288e-10
1:145996845-145996945	1.429e-15	3.055e-09	1.034e-09
