SEQID	HNF4G	HNF4A
3:129674597-129674697	0.001679	3.188e-18
10:69901663-69901763	4.534e-08	2.334e-20
1:59309522-59309622	1.251e-05	5.153e-17
7:120829597-120829697	1.194e-07	2.312e-18
5:33148283-33148383	1.979e-09	6.403e-20
5:36786603-36786703	6.988e-08	6.463e-15
4:143559090-143559190	3.551e-08	4.743e-17
11:78416728-78416828	0.001376	0.0003455
3:187750916-187751016	5.025e-05	2.592e-11
10:50653319-50653419	3.657e-08	5.645e-19
8:37737435-37737535	3.762e-07	1.134e-14
17:77307102-77307202	0.007961	3.106e-09
16:3678109-3678209	0.0001911	2.722e-10
2:217166081-217166181	1.295e-08	2.104e-19
4:123650219-123650319	4.922e-06	2.816e-16
7:51319327-51319427	4.66e-05	1.908e-13
9:73892461-73892561	1.153e-08	6.257e-18
13:98483251-98483351	8.079e-08	1.485e-15
8:11704000-11704100	1.777e-05	1.32e-10
10:79188328-79188428	0.00824	3.473e-08
5:63211704-63211804	1.659e-07	3.032e-19
16:69040426-69040526	4.034e-06	2.459e-17
11:119759951-119760051	7.83e-08	9.035e-21
2:213164423-213164523	3.734e-06	3.131e-09
22:36036308-36036408	0.0002202	5.655e-08
4:165710307-165710407	9.948e-07	5.468e-14
13:27642153-27642253	2.595e-05	2.802e-15
8:72355084-72355184	1.634e-08	1.23e-16
13:24161795-24161895	4.595e-09	1.473e-16
18:64254761-64254861	3.789e-08	2.321e-17
1:173717418-173717518	3.985e-05	1.471e-14
4:13866442-13866542	3.646e-06	4.516e-15
12:116276459-116276559	7.804e-08	5.926e-19
2:16104422-16104522	1.518e-09	1.484e-15
4:16721773-16721873	3.41e-06	2.531e-08
14:61553839-61553939	1.009e-08	1.418e-18
2:106127673-106127773	0.003244	4.222e-09
4:87941748-87941848	1.028e-10	4.407e-15
4:40940979-40941079	0.000493	7.125e-13
1:24081353-24081453	6.982e-11	1.984e-21
9:7153723-7153823	6.982e-11	1.984e-21
17:29565847-29565947	0.0002895	9.176e-11
19:13155276-13155376	3.563e-08	7.486e-18
7:43460895-43460995	5.78e-06	8.34e-18
4:81802610-81802710	0.00049	4.793e-12
9:75267704-75267804	0.0003475	4.459e-13
2:241302263-241302363	0.0003475	4.459e-13
12:68850543-68850643	1.605e-07	2.22e-16
8:17614789-17614889	1.207e-08	1.753e-16
15:63677921-63678021	9.866e-11	2.063e-18
8:74169640-74169740	0.0002753	1.824e-11
16:29178319-29178419	1.673e-07	5.93e-16
11:120199261-120199361	3.85e-06	1.534e-17
3:168095861-168095961	4.544e-09	3.851e-14
1:220809956-220810056	1.049e-06	5.766e-17
10:103660540-103660640	0.0002121	1.798e-11
17:78396893-78396993	0.0002121	1.798e-11
2:112134271-112134371	0.006975	1.806e-06
4:40418676-40418776	7.174e-09	1.66e-14
7:100568334-100568434	1.607e-05	5.582e-16
14:88516913-88517013	9.207e-05	1.72e-09
3:43738382-43738482	3.855e-08	2.17e-17
11:59537391-59537491	4.365e-09	6.796e-17
2:207097424-207097524	0.00012	8.795e-12
3:158471906-158472006	5.684e-10	3.843e-24
2:134865636-134865736	2.112e-06	7.937e-19
4:37810723-37810823	0.00388	1.153e-13
5:15014136-15014236	3.354e-11	6.5e-22
9:92618725-92618825	3.348e-08	2.636e-22
13:102900496-102900596	0.0004994	9.409e-14
6:110815573-110815673	1.999e-10	6.653e-20
10:70316387-70316487	2.817e-06	6.166e-12
4:99205717-99205817	3.74e-07	3.446e-13
17:28365116-28365216	8.794e-07	2.896e-14
14:39091033-39091133	0.007762	9.05e-08
9:94966293-94966393	1.362e-07	1.239e-15
1:10556173-10556273	5.711e-05	1.734e-16
10:46019927-46020027	2.44e-06	5.262e-18
5:32710637-32710737	5.42e-05	1.781e-12
9:4079484-4079584	3.651e-05	1.45e-09
9:32405144-32405244	7.993e-09	1.426e-20
2:11340802-11340902	2.971e-06	9.5e-17
8:128272573-128272673	9.588e-07	1.397e-12
17:18356748-18356848	4.342e-09	6.224e-18
10:62005757-62005857	0.0002209	1.992e-10
17:73203479-73203579	0.003274	0.0003248
17:49996900-49997000	0.0001539	3.494e-13
1:205335893-205335993	3.539e-11	4.678e-17
3:146278018-146278118	4.302e-11	1.607e-22
15:77067445-77067545	0.001048	0.0001561
9:73023081-73023181	3.091e-11	2.071e-19
9:121019392-121019492	3.417e-11	3.491e-23
1:169109978-169110078	6.896e-09	7.277e-21
15:35115360-35115460	0.0001148	3.206e-11
18:56565878-56565978	1.534e-10	2.96e-19
2:241123887-241123987	1.19e-08	5.657e-21
1:109392995-109393095	8.588e-06	2.892e-15
10:64626951-64627051	0.0006443	2.322e-05
2:229273726-229273826	1.902e-07	2.101e-19
19:35081418-35081518	2.024e-05	2.466e-14
11:25935721-25935821	0.0002701	1.316e-09
6:85461191-85461291	6.863e-09	6.124e-17
17:39926816-39926916	5.852e-10	6.817e-20
13:20496421-20496521	5.606e-12	6.247e-21
3:45762498-45762598	0.00066	3.369e-11
1:161219358-161219458	2.883e-05	1.566e-12
4:128094680-128094780	1.846e-09	1.866e-21
17:40459930-40460030	9.953e-07	5.297e-19
2:46230290-46230390	1.546e-05	3.282e-12
8:124044689-124044789	0.002833	4.011e-07
16:21300660-21300760	0.002833	4.011e-07
10:80900879-80900979	0.001217	7.625e-12
2:169026262-169026362	2.916e-06	7.316e-16
2:144938537-144938637	2.448e-09	7.555e-19
5:79063494-79063594	2.515e-05	1.067e-11
X:96407807-96407907	1.385e-06	1.168e-11
10:33900379-33900479	4.636e-06	1.559e-14
5:59412719-59412819	2.57e-09	1.802e-19
5:132837975-132838075	4.839e-09	9.239e-18
4:87422644-87422744	1.496e-08	6.444e-15
6:131216469-131216569	1.406e-06	2.812e-17
1:48469835-48469935	1.762e-08	9.455e-22
11:107196914-107197014	0.002808	3.28e-11
1:225897063-225897163	1.92e-07	5.122e-15
12:9039662-9039762	1.078e-06	2.838e-11
1:167033768-167033868	0.000178	3.861e-14
1:226711370-226711470	2.285e-11	1.635e-21
1:16896171-16896271	1.046e-08	1.591e-19
2:138307088-138307188	8.331e-13	1.931e-28
3:109275988-109276088	2.458e-08	8.772e-21
1:159600680-159600780	1.881e-09	1.096e-17
6:50094025-50094125	8.581e-07	1.919e-11
6:140053077-140053177	1.43e-05	8.141e-15
5:115634778-115634878	1.127e-08	4.773e-19
19:15640408-15640508	1.095e-07	1.146e-16
1:12356181-12356281	5.919e-11	4.02e-21
18:48590398-48590498	5.974e-09	1.632e-18
10:21097704-21097804	1.814e-11	2.877e-18
10:104255419-104255519	3.423e-08	3.514e-17
12:102342726-102342826	1.236e-07	1.451e-16
21:29182913-29183013	7.715e-06	3.619e-10
11:75593521-75593621	1.463e-08	8.831e-20
19:6022256-6022356	6.53e-05	5.903e-16
17:61946587-61946687	6.549e-09	4.298e-21
X:34764851-34764951	1.307e-07	3.319e-22
14:54702644-54702744	2.032e-05	6.377e-15
18:2973079-2973179	4.991e-06	5.497e-10
3:175108816-175108916	3.124e-11	3.263e-22
17:82230962-82231062	1.43e-08	4.147e-16
2:52934309-52934409	1.413e-07	1.781e-18
16:58733318-58733418	1.413e-07	1.781e-18
17:39737527-39737627	1.394e-05	4.16e-12
3:53499387-53499487	0.0013	5.78e-10
16:23092889-23092989	0.0013	5.78e-10
12:81126371-81126471	8.768e-05	3.333e-11
17:27362657-27362757	1.144e-11	5.664e-16
1:78069099-78069199	1.655e-05	4.515e-14
6:53411760-53411860	0.02265	0.001447
3:105870111-105870211	7.501e-07	1.058e-10
9:82588813-82588913	4.069e-09	1.953e-18
17:7631614-7631714	1.64e-08	2.882e-17
3:171089080-171089180	3.115e-06	1.499e-18
15:83845405-83845505	7.246e-17	1.694e-35
7:29247668-29247768	4.67e-06	3.717e-12
18:11856088-11856188	0.0006009	1.515e-11
11:70301379-70301479	4.491e-15	3.127e-23
10:96969214-96969314	1.333e-05	6.901e-17
18:10908899-10908999	0.0001601	1.162e-12
12:53061603-53061703	3.83e-06	1.112e-13
4:104128945-104129045	6.163e-10	7.712e-19
17:61927661-61927761	8.052e-10	2.538e-16
2:105460789-105460889	8.89e-12	5.058e-21
2:72986281-72986381	8.89e-12	5.058e-21
12:25256196-25256296	8.145e-11	7.86e-19
6:151096041-151096141	0.003194	1.152e-06
15:34102155-34102255	5.094e-09	8.623e-20
8:40373358-40373458	3.858e-08	1.02e-14
5:113266282-113266382	3.152e-10	6.161e-17
5:88268616-88268716	1.447e-09	2.599e-19
11:88827153-88827253	4.871e-09	6.886e-20
9:113645975-113646075	0.000148	5.815e-09
3:52870020-52870120	5.781e-06	1.464e-10
1:12457865-12457965	8.309e-07	2.457e-09
9:25207540-25207640	0.001091	1.5e-10
X:96563856-96563956	4.138e-10	2.693e-21
9:106868713-106868813	1.584e-11	8.324e-25
18:22319150-22319250	1.63e-06	5.586e-19
12:38905293-38905393	1.757e-09	1.414e-20
5:67770814-67770914	2.236e-05	5.745e-13
7:92590362-92590462	4.433e-10	1.493e-21
1:246726451-246726551	1.297e-09	9.699e-26
7:47571695-47571795	2.382e-07	9.147e-15
13:60433636-60433736	0.0007572	8.317e-09
18:23312761-23312861	7.163e-06	8.459e-15
2:11406099-11406199	0.001435	9.752e-11
20:52833998-52834098	4.078e-08	6.647e-25
13:97241240-97241340	8.731e-10	1.637e-18
9:134376973-134377073	2.402e-08	5.936e-17
7:130942159-130942259	1.251e-05	4.379e-10
12:124853914-124854014	7.585e-07	8.959e-19
14:94323112-94323212	4.319e-08	1.313e-17
1:12597927-12598027	9.837e-10	1.484e-16
17:10789985-10790085	1.298e-08	3.638e-18
20:19774700-19774800	2.253e-05	7.756e-14
19:56199859-56199959	5.695e-08	1.535e-20
9:34523118-34523218	1.396e-10	1.296e-19
3:32145683-32145783	2.625e-09	2.98e-20
3:93973928-93974028	1.21e-09	4.959e-20
8:26571401-26571501	0.002895	1.962e-10
7:1466817-1466917	0.0001984	1.673e-08
2:133194229-133194329	2.815e-09	1.907e-20
14:24308174-24308274	1.958e-10	1.428e-20
15:99251095-99251195	4.864e-08	2.455e-18
6:73654452-73654552	1.236e-09	1.161e-19
12:116044340-116044440	3.508e-09	7.99e-18
3:2774506-2774606	2.167e-07	4.019e-18
2:112317462-112317562	0.0001846	5.075e-10
12:18222669-18222769	2.263e-08	5.6e-19
17:48795719-48795819	3.4e-09	4.113e-17
3:124552485-124552585	1.435e-09	1.623e-20
22:41197741-41197841	3.223e-10	1.269e-16
17:14249462-14249562	3.223e-10	1.269e-16
9:35728181-35728281	3.76e-09	8.047e-19
7:112031777-112031877	2.749e-12	1.613e-24
2:46314104-46314204	1.065e-08	1.732e-21
8:29975307-29975407	1.321e-05	2.25e-15
19:8224572-8224672	1.972e-10	1.099e-23
12:93844535-93844635	1.972e-10	1.099e-23
10:107476593-107476693	2.883e-05	7.847e-09
10:48195098-48195198	9.453e-08	8.958e-17
7:134892067-134892167	1.141e-08	2.319e-18
19:57814264-57814364	0.002071	3.131e-05
5:16626979-16627079	8.165e-07	1.623e-16
11:57667325-57667425	1.686e-09	1.044e-20
18:51361551-51361651	1.465e-11	9.023e-23
19:44113169-44113269	1.132e-10	5.525e-18
1:57019392-57019492	0.0001182	1.324e-09
11:16804715-16804815	3.483e-09	3.224e-18
11:114160100-114160200	8.047e-10	2.67e-21
13:98243738-98243838	3.498e-06	2.922e-14
20:53786670-53786770	6.438e-10	1.317e-16
16:53782383-53782483	4.648e-09	8.543e-21
19:16095135-16095235	4.782e-06	7.036e-17
3:186720119-186720219	2.455e-08	2.349e-17
X:66050361-66050461	1.305e-08	7.39e-15
17:17582337-17582437	1.617e-05	2.313e-13
8:123739740-123739840	2.673e-15	1.229e-24
2:200728686-200728786	9.381e-07	1.071e-16
10:6050894-6050994	5.48e-07	4.442e-13
9:4923350-4923450	3.191e-05	4.319e-14
20:49614544-49614644	0.006366	1.78e-07
22:39520361-39520461	1.097e-07	1.221e-13
1:46687334-46687434	1.976e-09	2.01e-20
16:56607294-56607394	3.134e-09	3.067e-16
8:72361670-72361770	7.154e-12	8.839e-25
6:46649024-46649124	2.134e-06	5.04e-13
1:228857812-228857912	0.0002525	4.159e-09
18:49560646-49560746	3.331e-08	1.06e-13
5:94968658-94968758	3.393e-05	2.553e-18
6:141088391-141088491	4.951e-06	1.702e-18
1:165638419-165638519	4.951e-06	1.702e-18
22:39319826-39319926	1.991e-10	5.861e-21
6:111642757-111642857	1.493e-05	3.093e-12
19:34999478-34999578	5.597e-06	5.257e-10
12:31855580-31855680	2.117e-10	5.579e-22
15:85766303-85766403	4.873e-06	1.036e-14
16:85447403-85447503	3.584e-18	1.036e-14
15:101453779-101453879	2.342e-08	3.593e-16
3:50606175-50606275	0.001532	8.325e-12
5:143228739-143228839	0.001487	7.302e-11
11:68328174-68328274	1.185e-07	6.432e-16
14:31717691-31717791	1.298e-08	6.492e-21
5:91026098-91026198	6.246e-15	2.077e-23
19:13096202-13096302	5.582e-07	1.142e-15
10:101354032-101354132	6.969e-08	5.101e-18
21:45410567-45410667	4.849e-08	7.202e-12
7:106326789-106326889	1.112e-07	1.453e-15
7:28124603-28124703	7.318e-06	1.704e-13
14:44658456-44658556	2.459e-18	1.704e-13
9:12774884-12774984	7.495e-08	1.711e-18
3:49570353-49570453	1.443e-08	3.639e-15
15:69075538-69075638	2.224e-06	1.577e-12
5:123133888-123133988	3.164e-08	1.698e-16
X:9612081-9612181	2.582e-09	2.109e-19
4:59643842-59643942	0.000113	2.452e-10
6:70839779-70839879	8.826e-09	2.098e-18
8:95071638-95071738	2.373e-10	4.709e-21
20:22467288-22467388	6.171e-05	1.239e-08
5:80407676-80407776	3.221e-08	1.138e-16
7:95478763-95478863	0.003468	1.265e-07
4:117702659-117702759	1.625e-08	1.012e-19
10:33273542-33273642	2.231e-09	2.876e-19
19:45882894-45882994	2.779e-09	7.459e-17
1:1764414-1764514	8.211e-08	1.357e-18
10:14260332-14260432	4.862e-10	1.041e-17
6:3296289-3296389	1.328e-09	3.542e-21
5:135974382-135974482	4.518e-08	1.184e-16
2:149885583-149885683	2.967e-07	5.081e-15
12:11861317-11861417	0.001096	1.435e-11
10:91630782-91630882	1.166e-08	1.79e-17
14:99508971-99509071	8.204e-08	5.092e-17
5:96677669-96677769	1.604e-05	4.603e-12
6:158174696-158174796	0.0002374	6.229e-09
13:101706826-101706926	8.277e-10	1.707e-19
21:37631925-37632025	6.041e-06	2.693e-13
1:196603856-196603956	1.599e-08	9.899e-21
11:47153140-47153240	0.0006476	1.436e-13
11:83910341-83910441	1.731e-05	4.423e-11
4:53908670-53908770	6.265e-08	6.821e-16
3:27278778-27278878	3.674e-06	6.369e-16
3:13276924-13277024	2.71e-07	1.797e-16
8:120404156-120404256	4.445e-11	2.067e-20
11:47641892-47641992	3.015e-08	1.075e-20
1:30950865-30950965	6.357e-10	2.002e-19
11:59291313-59291413	2.178e-11	1.326e-20
4:87422434-87422534	1.141e-08	6.108e-20
14:35122072-35122172	9.81e-10	1.223e-15
21:38140654-38140754	5.495e-06	1.605e-17
5:172904064-172904164	4.687e-08	2.648e-18
10:61943208-61943308	4.028e-09	4.674e-17
20:64233845-64233945	1.229e-09	3.797e-16
21:42733299-42733399	4.38e-07	3.921e-19
2:27050788-27050888	1.736e-11	1.398e-27
17:77316453-77316553	1.431e-09	1.274e-16
5:43604180-43604280	2.664e-07	1.062e-18
4:184897110-184897210	4.122e-07	1.812e-15
5:96661921-96662021	1.123e-08	9.011e-18
15:29756889-29756989	6.63e-10	4.09e-19
7:36156039-36156139	1.647e-08	7.974e-17
10:102775441-102775541	4.77e-11	1.343e-21
X:115694151-115694251	0.001672	1.92e-11
1:28785177-28785277	1.384e-09	4.454e-20
17:5418783-5418883	1.744e-09	4.709e-23
2:73640628-73640728	1.111e-10	2.695e-17
12:41286561-41286661	8.513e-09	3.84e-21
11:125111725-125111825	8.258e-06	1.005e-13
21:44804975-44805075	2.812e-09	8.875e-16
2:224449994-224450094	1.992e-11	1.95e-22
9:113615149-113615249	3.001e-09	3.931e-18
20:50399053-50399153	6.626e-08	6.948e-15
19:10071141-10071241	4.879e-09	5.101e-12
2:167761709-167761809	1.662e-09	1.021e-15
6:44036899-44036999	0.001263	7.824e-06
3:41102091-41102191	0.0001016	7.311e-13
3:156749382-156749482	0.00158	1.657e-12
12:110566616-110566716	3.68e-07	6.5e-13
9:113401465-113401565	6.771e-09	2.028e-18
11:13065373-13065473	0.003344	4.261e-08
6:135008898-135008998	9.228e-08	5.203e-15
1:45504104-45504204	2.928e-08	1.815e-23
2:86623889-86623989	5.376e-09	2.296e-18
16:19431649-19431749	1.174e-05	2.771e-17
6:35903809-35903909	3.875e-10	1.65e-18
6:160100780-160100880	3.875e-10	1.65e-18
12:113392461-113392561	1.968e-08	3.824e-18
2:122433297-122433397	2.144e-07	3.886e-15
1:199660239-199660339	1.652e-07	6.121e-17
1:59290189-59290289	3.582e-09	1.665e-18
10:124425439-124425539	6.144e-08	1.698e-17
6:158631775-158631875	7.676e-06	4.419e-14
3:172563152-172563252	7.226e-09	2.256e-19
6:107952904-107953004	3.386e-10	2.699e-20
18:13471235-13471335	1.331e-06	5.533e-15
2:69097491-69097591	0.002117	1.126e-13
22:24269451-24269551	7.711e-06	1.432e-16
2:33001996-33002096	3.647e-05	1.062e-12
3:194129789-194129889	1.142e-10	4.134e-20
9:33264850-33264950	4.639e-07	8.28e-15
8:126531753-126531853	2.311e-08	8.643e-19
4:77862672-77862772	6.022e-07	1.367e-15
10:87091525-87091625	3.455e-08	1.112e-19
3:24344879-24344979	5.497e-07	1.081e-13
16:2035765-2035865	1.785e-10	9.369e-21
16:82031585-82031685	1.785e-10	9.369e-21
2:27195138-27195238	4.295e-14	8.783e-19
18:70377898-70377998	5.745e-12	3.843e-22
1:61319920-61320020	0.003044	1.753e-19
15:60420436-60420536	7.831e-09	3.41e-21
5:61625743-61625843	5.501e-09	4.753e-22
16:20622385-20622485	1.107e-07	1.472e-19
11:93753407-93753507	7.86e-05	6.956e-09
1:74731535-74731635	2.913e-10	1.345e-15
1:171081955-171082055	0.0001011	3.935e-09
16:28610144-28610244	7.056e-06	1.586e-14
16:29811247-29811347	3.057e-09	9.297e-19
3:28668296-28668396	1.176e-06	7.063e-09
14:104735360-104735460	2.316e-10	6.665e-20
15:42283088-42283188	1.249e-07	1.014e-16
4:71216712-71216812	1.079e-05	3.128e-11
X:6685602-6685702	0.0003396	2.134e-08
1:50978875-50978975	2.231e-06	1.039e-15
6:36196084-36196184	0.002315	1.544e-11
8:30620637-30620737	0.002315	1.544e-11
19:5714050-5714150	0.0006612	3.344e-07
17:30838569-30838669	0.003194	2.134e-06
2:61670657-61670757	0.002348	2.256e-11
3:53375112-53375212	1.34e-10	4.447e-21
8:125501725-125501825	1.219e-08	2.678e-19
11:72787358-72787458	4.56e-08	5.629e-17
7:119395273-119395373	0.0003445	1.572e-14
12:21764221-21764321	7.398e-14	1.572e-14
1:153357696-153357796	8.739e-10	3.167e-21
1:119676849-119676949	1.913e-13	4.445e-24
11:115471534-115471634	1.913e-13	4.445e-24
1:94298983-94299083	3.949e-06	4.038e-17
3:9402944-9403044	0.0001341	1.046e-13
7:99653100-99653200	4.088e-07	2.74e-16
7:12686509-12686609	1.379e-08	4.396e-16
11:118526835-118526935	1.488e-05	3.951e-13
2:177806284-177806384	1.451e-05	1.621e-13
6:134641096-134641196	5.094e-08	1.229e-18
2:70086134-70086234	8.425e-09	7.045e-16
4:13877123-13877223	3.722e-08	4.675e-08
8:90883654-90883754	4.253e-05	1.064e-07
22:24553733-24553833	8.743e-09	2.009e-18
1:225445069-225445169	5.425e-08	5.762e-14
10:43309340-43309440	1.884e-09	5.21e-20
6:56684059-56684159	7.272e-06	4.603e-15
9:35603939-35604039	9.296e-10	4.015e-20
1:15886436-15886536	2.261e-08	6.859e-18
20:49936911-49937011	4.788e-08	2.827e-17
20:10675305-10675405	1.764e-10	8.242e-23
12:15269012-15269112	6.978e-07	7.526e-14
X:30627968-30628068	0.000101	2.448e-11
7:234991-235091	2.055e-14	4.411e-30
17:48841302-48841402	2.189e-10	1.436e-19
7:127753037-127753137	5.861e-08	6.495e-20
12:56230589-56230689	1.669e-05	7.862e-14
10:12875255-12875355	6.096e-09	7.039e-20
5:139572123-139572223	7.485e-09	1.491e-22
3:151168383-151168483	2.973e-10	6.336e-21
2:227451394-227451494	3.004e-07	1.251e-18
9:80553090-80553190	2.151e-06	4.973e-18
15:41926682-41926782	2.151e-06	4.973e-18
2:18834609-18834709	0.0001062	3.742e-10
20:22412050-22412150	7.147e-08	2.054e-16
13:50366106-50366206	9.681e-10	3.223e-16
X:40266807-40266907	3.584e-05	1.241e-13
19:38841503-38841603	0.0001205	3.246e-10
2:207045054-207045154	5.267e-05	9.976e-12
11:65479451-65479551	6.504e-12	3.079e-21
2:200702921-200703021	1.488e-05	3.478e-16
9:13164109-13164209	4.645e-06	1.547e-11
1:165249041-165249141	0.0001623	3.716e-10
6:43275298-43275398	8.717e-11	1.203e-18
18:45322567-45322667	4.252e-08	5.611e-19
9:130837333-130837433	1.526e-12	3.528e-27
9:104905860-104905960	1.526e-12	3.528e-27
10:27507258-27507358	1.526e-12	3.528e-27
1:32904616-32904716	0.00386	8.177e-09
1:214028279-214028379	0.0004321	6.989e-12
18:80154356-80154456	2.892e-09	7.064e-18
4:148470090-148470190	2.01e-06	2.433e-11
1:53147314-53147414	6.528e-06	4.767e-16
19:40798106-40798206	9.336e-09	2.491e-18
11:3642185-3642285	1.706e-06	2.615e-12
16:4664683-4664783	0.006359	0.0001543
13:73972666-73972766	6.711e-09	1.445e-17
19:48619331-48619431	3.302e-07	9.057e-13
3:188948343-188948443	1.327e-06	2.255e-16
6:18595902-18596002	2.649e-05	9.397e-14
6:137649009-137649109	0.009176	4.111e-06
17:18362733-18362833	8.153e-08	1.769e-16
15:77944562-77944662	6.488e-09	6.618e-20
11:116837712-116837812	4.49e-05	7.744e-13
7:105802831-105802931	7.859e-09	6.867e-21
7:140005838-140005938	0.0004323	4.136e-13
14:61277904-61278004	1.577e-06	1.744e-14
4:94459599-94459699	3.381e-05	4.094e-14
18:8413552-8413652	0.003016	2.892e-09
19:48755397-48755497	1.309e-11	4.067e-24
5:141618131-141618231	4.064e-08	1.075e-16
8:119209495-119209595	1.774e-09	8.353e-22
16:8403142-8403242	0.002055	4.084e-13
13:80465423-80465523	9.542e-08	6.472e-16
9:95008386-95008486	1.423e-05	6.318e-10
16:77660562-77660662	2.712e-08	5.576e-13
13:27396413-27396513	1.589e-05	2.956e-16
1:20950772-20950872	1.686e-09	2.537e-17
4:100908061-100908161	7.338e-11	3.263e-22
13:74063846-74063946	0.0001169	2.639e-14
6:361833-361933	0.0005479	9.438e-12
1:208183043-208183143	0.005683	4.837e-12
X:136185566-136185666	1.324e-08	1.795e-19
11:99687471-99687571	7.49e-07	7.158e-16
1:201170685-201170785	3.492e-05	8.76e-18
10:18326352-18326452	7.605e-06	1.051e-17
1:178871784-178871884	8.545e-08	1.205e-17
14:75452417-75452517	9.389e-19	1.205e-17
3:141431690-141431790	4.459e-10	4.211e-21
3:129724027-129724127	1.763e-08	4.447e-18
19:10261232-10261332	1.763e-08	4.447e-18
1:222074450-222074550	1.763e-08	4.447e-18
6:125200762-125200862	3.267e-12	1.175e-23
17:37507203-37507303	8.272e-06	7.64e-13
8:20637180-20637280	8.272e-06	7.64e-13
1:156357048-156357148	3.937e-06	1.27e-08
10:11721964-11722064	1.025e-10	2.895e-21
7:131471542-131471642	8.87e-09	1.113e-21
11:34640430-34640530	1.727e-06	1.022e-14
2:27771620-27771720	7.346e-08	3.897e-17
18:31567035-31567135	0.00217	3.459e-11
13:110617438-110617538	1.319e-07	3.262e-17
13:28984940-28985040	1.009e-10	4.314e-24
15:82832043-82832143	2.113e-07	1.817e-14
2:197185801-197185901	3.723e-13	5.959e-22
3:48287201-48287301	0.003229	3.633e-08
X:153627023-153627123	0.001032	1.363e-12
10:99931006-99931106	9.064e-10	3.658e-21
7:127760257-127760357	6.051e-09	9.782e-15
10:79097445-79097545	3.603e-07	2.323e-16
6:75224401-75224501	4.629e-10	1.379e-22
11:66349125-66349225	9.101e-06	1.124e-11
2:84687158-84687258	0.0002451	3.74e-27
5:10748368-10748468	2.669e-08	1.124e-15
4:38207191-38207291	9.846e-12	2.08e-22
1:20358802-20358902	9.763e-09	2.087e-17
17:67260531-67260631	1.542e-09	3.194e-21
8:48818877-48818977	9.559e-06	3.205e-14
7:99473185-99473285	0.0004783	2.093e-06
