SEQID	YY1	CTCF	ZBTB33	REST
2:98454652-98454752	5.762e-11	4.994e-08	6.91e-11	1.528e-15
10:74151568-74151668	6.176e-11	1.734e-07	9.066e-09	1.951e-17
16:23435801-23435901	1.287e-12	9.064e-12	6.467e-12	1.092e-14
19:3500894-3500994	1.828e-14	3.68e-13	1.528e-12	2.323e-18
4:40551290-40551390	2.197e-11	2.193e-13	2.764e-13	5.036e-15
3:184299331-184299431	4.879e-13	5.688e-10	7.466e-09	6.17e-12
2:27891321-27891421	1.854e-10	2.195e-13	7.193e-12	1.207e-15
5:172983894-172983994	1.968e-13	1.921e-12	2.356e-10	1.858e-17
14:36374374-36374474	6.945e-10	2.19e-11	3.751e-11	8.062e-19
7:7567171-7567271	4.846e-16	3.389e-09	1.698e-08	4.653e-17
10:101354022-101354122	2.563e-12	1.507e-12	1.023e-10	2.302e-15
4:183506159-183506259	2.967e-12	3.584e-14	6.832e-12	2.366e-16
6:31972300-31972400	3.669e-10	2.982e-12	2.392e-11	1.287e-17
4:77157330-77157430	7.951e-15	3.715e-12	6.287e-10	1.725e-12
8:89758248-89758348	1.49e-09	3.38e-08	7.3e-11	2.017e-16
17:17729957-17730057	1.037e-12	1.446e-12	9.828e-07	7.682e-17
17:82272790-82272890	1.295e-12	1.187e-12	7.761e-10	4.466e-17
19:7069483-7069583	6.12e-12	4.718e-13	4.677e-11	3.005e-15
17:7838661-7838761	4.475e-13	1.801e-12	1.582e-11	3.369e-17
2:197152691-197152791	3.058e-13	6.52e-14	2.495e-14	6.767e-20
5:115839365-115839465	2.909e-12	1.064e-12	4.409e-07	1.954e-19
9:129413956-129414056	1.153e-13	2.458e-09	2.693e-10	5.176e-14
14:61762417-61762517	1.636e-12	1.143e-09	3.17e-10	5.821e-18
1:147627684-147627784	3.666e-09	2.098e-13	6.24e-12	1.624e-12
11:107458198-107458298	4.08e-12	1.491e-09	1.11e-12	1.898e-14
19:16472202-16472302	3.343e-07	7.862e-13	7.737e-09	2.666e-12
6:292976-293076	3.731e-16	2.381e-13	4.558e-12	6.002e-14
17:82228541-82228641	1.407e-12	2.535e-13	7.565e-07	1.493e-14
3:18389330-18389430	1.942e-06	1.531e-15	1.101e-12	1.433e-20
3:57227914-57228014	3.705e-13	3.219e-10	1.415e-08	1.57e-15
2:27380463-27380563	8.752e-13	4.201e-10	9.128e-10	1.644e-19
4:10117733-10117833	6.879e-13	1.463e-14	1.877e-14	7.406e-18
11:64284640-64284740	1.071e-12	7.857e-12	1.698e-08	3.666e-13
12:3873441-3873541	3.033e-12	7.359e-13	3.829e-08	1.922e-15
7:143288368-143288468	1.149e-05	2.488e-11	1.507e-09	1.603e-16
8:102656220-102656320	2.716e-07	7.991e-10	2.947e-09	1.063e-17
19:18173136-18173236	1.534e-10	7.203e-10	1.748e-06	3.373e-11
9:120843150-120843250	1.55e-13	2.987e-13	2.061e-06	4.908e-16
2:231714167-231714267	3.592e-10	4.343e-08	6.784e-10	8.152e-17
1:40338875-40338975	2.36e-09	5.203e-05	2.976e-08	6.009e-18
9:89379806-89379906	4.309e-10	1.983e-12	7.116e-10	2.304e-15
15:41621471-41621571	8.227e-11	1.72e-10	1.316e-05	9.434e-15
4:2932109-2932209	2.258e-10	1.856e-08	1.79e-10	1.777e-14
X:153724773-153724873	8.53e-15	1.214e-11	4.07e-11	3.893e-19
8:70534810-70534910	6.96e-10	2.462e-16	3.506e-14	2.069e-23
1:229515023-229515123	1.692e-14	5.409e-13	5.202e-12	1.435e-17
13:29850679-29850779	2.171e-10	1.227e-12	2.686e-06	8.307e-13
5:80256330-80256430	9.459e-13	4.648e-12	1.539e-12	6.826e-14
1:43707653-43707753	8.819e-08	3.303e-13	5.247e-10	5.918e-15
14:54806142-54806242	1.016e-12	2.266e-14	7.195e-10	3.999e-18
20:32018282-32018382	4.126e-09	6.925e-12	1.329e-10	1.848e-15
17:81926961-81927061	3.225e-12	3.373e-11	1.697e-10	4.433e-15
1:111204100-111204200	6.672e-13	1.563e-12	5.71e-08	9.972e-18
9:37422828-37422928	2.074e-12	1.228e-12	2.337e-06	2.265e-14
19:9324230-9324330	5.056e-08	8.738e-11	0.0002287	2.905e-16
16:87951449-87951549	1.973e-07	1.507e-09	2.488e-05	1.689e-18
1:207336127-207336227	1.665e-11	4.681e-14	1.687e-10	1.255e-18
1:156706331-156706431	5.638e-14	1.333e-08	2.15e-08	9.587e-18
3:111669239-111669339	1.148e-10	3.606e-13	3.093e-12	1.292e-20
2:96508200-96508300	4.241e-15	1.436e-05	2.499e-09	1.944e-15
12:122422400-122422500	1.374e-14	6.651e-10	1.332e-10	1.228e-16
4:1684452-1684552	9.205e-15	2.307e-10	1.161e-11	1.691e-13
21:39348778-39348878	5.119e-11	1.12e-10	9.92e-10	2.659e-17
9:110318318-110318418	6.69e-13	1.805e-16	1.735e-13	5.319e-22
1:198157598-198157698	8.113e-15	1.991e-08	1.33e-07	2.936e-18
8:143617750-143617850	5.895e-12	1.316e-09	3.788e-07	9.37e-17
11:73661113-73661213	4.504e-11	1.297e-10	1.126e-09	1.698e-16
7:55366131-55366231	4.128e-10	1.107e-09	2.841e-11	1.846e-17
3:12557247-12557347	3.582e-15	5.865e-14	1.856e-09	2.721e-17
2:223957443-223957543	3.105e-08	1.448e-09	1.139e-08	1.021e-11
14:34539664-34539764	2.606e-12	3.335e-13	1.209e-09	5.194e-18
22:20117298-20117398	4.997e-12	4.648e-10	3.037e-08	3.155e-17
11:72040966-72041066	1.51e-12	1.455e-11	1.44e-13	1e-17
3:9750231-9750331	2.043e-11	7.009e-10	1.538e-07	1.065e-16
7:90596190-90596290	2.385e-15	6.977e-11	5.387e-09	1.163e-14
7:100586074-100586174	1.016e-10	9.914e-10	9.24e-10	4.085e-19
12:109477513-109477613	5.166e-09	2.05e-11	2.943e-11	3.763e-18
13:110711963-110712063	2.986e-08	1.661e-10	1.775e-11	1.727e-19
17:7572843-7572943	4.583e-12	3.44e-06	9.342e-11	6.886e-19
11:66843617-66843717	2.298e-12	6.019e-10	2.372e-09	7.701e-18
5:126777172-126777272	3.47e-09	1.163e-08	6.596e-10	1.835e-16
8:124475082-124475182	4.101e-12	9.098e-10	3.251e-10	1.65e-18
22:23914235-23914335	7.118e-14	2.412e-16	1.202e-13	1.136e-21
10:73744186-73744286	5.073e-06	9.221e-12	2.417e-10	4.992e-18
19:21020858-21020958	1.928e-12	2.032e-13	2.167e-09	8.132e-17
3:167734903-167735003	1.03e-13	1.502e-10	2.211e-09	2.944e-11
22:31662496-31662596	1.908e-12	2.397e-16	1.839e-10	3.215e-20
21:34545397-34545497	3.548e-12	9.037e-15	3.326e-14	5.354e-20
19:14517871-14517971	2.991e-13	1.287e-10	4.826e-07	1.19e-12
19:42387341-42387441	3.046e-14	2.094e-11	8.993e-10	1.485e-13
22:26645640-26645740	3.046e-14	2.094e-11	8.993e-10	1.485e-13
1:220803999-220804099	4.997e-11	2.205e-06	1.423e-08	1.404e-15
17:44041794-44041894	1.815e-12	4.224e-16	7.931e-12	3.88e-14
10:73097014-73097114	2.373e-09	1.516e-11	8.391e-10	1.352e-16
7:44748758-44748858	3.581e-07	1.899e-13	1.15e-10	5.886e-14
14:77053615-77053715	4.569e-09	6.306e-13	4.427e-12	4.716e-19
1:15684759-15684859	1.93e-08	5.829e-13	4.534e-07	6.327e-17
19:58183430-58183530	2.224e-15	8.708e-12	1.224e-07	1.932e-18
5:180315842-180315942	3.096e-09	0.001014	1.252e-11	8.596e-15
3:190619117-190619217	1.116e-14	2.714e-16	3.558e-15	8.466e-19
20:63974227-63974327	3.596e-11	1.593e-09	6.8e-12	2.144e-19
16:3124828-3124928	5.091e-12	4.695e-07	1.27e-07	1.074e-17
3:132642628-132642728	3.401e-11	1.558e-14	8.224e-14	2.505e-13
1:114716932-114717032	4.12e-07	8.896e-13	1.64e-11	4.461e-16
20:31724011-31724111	7.21e-11	9.079e-06	3.046e-06	7.004e-08
7:134433000-134433100	5.891e-13	9.485e-12	1.16e-10	9.695e-16
6:107848409-107848509	3.236e-14	1.079e-08	5.878e-10	1.027e-18
6:34889393-34889493	2.295e-12	1.694e-08	2.475e-11	3.294e-13
7:112080801-112080901	9.602e-13	3.25e-10	3.294e-11	1.02e-19
1:58769718-58769818	2.428e-13	6.862e-14	4.342e-13	1.098e-15
14:63543586-63543686	6.504e-15	1.78e-11	8.47e-11	8.263e-17
11:114059409-114059509	3.711e-13	2.032e-14	1.001e-10	5.827e-17
11:1309969-1310069	7.077e-11	1.604e-08	1.445e-12	4.338e-16
19:55476963-55477063	1.487e-10	1.905e-10	9.38e-13	6.353e-20
4:147617553-147617653	5.072e-08	1.651e-10	9.071e-11	4.427e-16
8:22909356-22909456	2.978e-13	3.088e-11	4.766e-13	2.488e-17
11:123054660-123054760	8.031e-10	8.566e-16	5.406e-14	1.701e-21
3:9933904-9934004	2.947e-12	6.171e-11	2.385e-08	4.876e-13
9:124197763-124197863	3.331e-13	3.222e-10	1.552e-11	4.372e-15
19:47790674-47790774	3.088e-10	4.174e-10	1.132e-09	6.301e-19
X:154379035-154379135	1.448e-10	1.577e-11	3.589e-05	2.123e-15
12:54280366-54280466	3.103e-12	8.71e-14	7.856e-11	1.57e-19
7:140177426-140177526	5.317e-13	8.482e-12	1.669e-06	5.975e-16
3:49786749-49786849	4.891e-13	4.949e-13	1.987e-11	2.004e-17
15:58750113-58750213	1.067e-07	8.612e-14	4.286e-13	3.527e-19
10:125062305-125062405	1.268e-08	3.39e-13	3.849e-08	1.38e-19
5:151059055-151059155	3.803e-12	7.99e-10	3.403e-09	8.701e-18
9:135412915-135413015	6.546e-11	3.776e-14	4.18e-13	1.002e-15
19:33176888-33176988	1.931e-15	3.501e-12	8.902e-12	6.63e-16
11:94544118-94544218	9.46e-15	1.178e-11	2.319e-09	3.329e-17
17:63742013-63742113	1.932e-10	5.18e-08	1.359e-11	8.654e-15
17:13003472-13003572	7.744e-11	2.16e-08	1.64e-09	3.759e-14
20:60050588-60050688	3.425e-07	1.1e-12	2.379e-11	2.387e-18
18:9488616-9488716	1.275e-12	2.044e-15	1.082e-07	3.398e-21
18:11981713-11981813	1.034e-12	4.021e-09	1.589e-11	1.081e-15
7:64888364-64888464	2e-12	4.878e-10	8.681e-09	1.52e-17
1:183472454-183472554	0.002425	1.205e-10	4.279e-08	7.698e-17
1:154405877-154405977	6.534e-14	5.962e-06	9.581e-09	2.166e-16
20:57495400-57495500	9.805e-08	1.756e-08	1.607e-08	4.676e-17
16:8573149-8573249	1.832e-15	1.098e-11	1.988e-09	2.683e-18
13:46173010-46173110	3.839e-12	1.038e-15	2.165e-13	1.617e-18
1:150562172-150562272	1.512e-15	5.108e-12	2.065e-12	6.39e-18
4:100907709-100907809	6.596e-13	1.249e-12	4.47e-12	2.686e-17
14:24710548-24710648	1.116e-10	0.002619	3.393e-11	3.585e-17
7:5419370-5419470	3.692e-13	2.111e-12	1.287e-12	2.023e-13
18:9614984-9615084	4.571e-13	2.33e-11	5.46e-12	4.783e-14
20:53839732-53839832	7.454e-11	4.158e-11	1.415e-10	3.538e-15
13:51803886-51803986	3.426e-11	2.095e-09	4.95e-08	4.333e-18
11:65640289-65640389	1.042e-15	3.056e-12	2.796e-10	9.163e-12
19:13795517-13795617	1.969e-19	1.412e-13	2.636e-13	2.865e-17
3:126475113-126475213	2.384e-15	2.308e-08	9.664e-08	1.737e-14
3:50318946-50319046	7.382e-11	5.274e-09	5.287e-08	1.227e-15
16:87850067-87850167	2.464e-12	0.01128	3.408e-10	6.883e-17
7:129951764-129951864	1.949e-06	3.126e-10	7.264e-11	8.966e-18
5:157269206-157269306	2.404e-15	2.626e-12	1.364e-09	2.658e-19
1:159891732-159891832	1.364e-13	0.0001517	3.072e-09	3.095e-19
3:141106184-141106284	1.906e-11	1.313e-11	5.869e-15	2.791e-20
14:77321260-77321360	7.789e-15	1.725e-09	2.007e-10	1.601e-16
6:43334779-43334879	2.019e-14	9.987e-12	1.154e-12	1.561e-17
17:35540936-35541036	3.264e-11	1.465e-08	2.523e-13	3.371e-17
20:50731630-50731730	2.244e-14	1.568e-08	6.021e-11	3.786e-14
20:34516585-34516685	5.959e-13	6.791e-11	1.16e-10	2.12e-17
5:173782381-173782481	1.029e-07	5.304e-11	1.512e-10	2.328e-12
11:66267471-66267571	1.151e-10	3.904e-11	0.0001007	8.634e-18
11:46243590-46243690	3.954e-10	1.57e-11	2.165e-12	2.934e-20
20:50224771-50224871	8.168e-07	2.776e-12	1.314e-10	5.785e-21
M:9255-9355	1.267e-11	3.992e-13	1.193e-12	1.713e-15
17:78386608-78386708	3.491e-11	1.163e-11	2.075e-08	5.61e-16
16:11614105-11614205	1.315e-13	2.212e-16	5.846e-14	5.61e-16
8:19696412-19696512	8.163e-12	1.025e-13	9.295e-09	7.865e-17
9:91411215-91411315	5.296e-11	5.657e-12	7.206e-12	2.668e-21
3:150546569-150546669	5.872e-12	4.164e-13	8.812e-09	4.82e-17
10:86514885-86514985	7.775e-16	3.804e-12	1.768e-11	1.946e-20
1:198633856-198633956	5.471e-14	1.923e-13	7.764e-13	6.61e-17
14:35122499-35122599	9.333e-12	1.34e-12	5.385e-09	4.008e-16
5:148998567-148998667	7.034e-14	9.812e-14	3.43e-10	7.93e-17
7:876717-876817	7.637e-12	3.411e-11	2.933e-10	2.066e-15
19:49869820-49869920	7.758e-16	1.789e-12	1.101e-09	8.587e-14
7:148884607-148884707	7.569e-13	6.176e-12	3.494e-05	2.235e-15
13:102845994-102846094	9.873e-07	9.871e-10	7.257e-12	1.874e-14
11:130124425-130124525	2.009e-10	1.414e-12	5.264e-11	2.483e-19
5:60945316-60945416	4.054e-11	2.055e-12	3.048e-10	5.941e-16
16:56451533-56451633	1.534e-11	2.092e-10	8.18e-12	8.888e-15
6:141562960-141563060	8.163e-12	0.003037	9.363e-10	1.469e-16
22:20571872-20571972	2.955e-11	2.766e-13	6.286e-11	1.452e-16
X:15854881-15854981	5.183e-17	4.055e-12	7.14e-07	1.636e-12
11:110092837-110092937	7.674e-12	1.932e-11	8.471e-11	3.156e-15
1:22704773-22704873	4.366e-11	2.331e-10	1.118e-10	7.881e-17
17:16873563-16873663	6.267e-09	2.486e-11	1.87e-09	5.225e-17
13:21459612-21459712	2.766e-11	7.78e-13	2.193e-13	5.904e-18
6:143843446-143843546	1.133e-08	9.014e-13	2.792e-09	1.7e-13
4:1701621-1701721	1.133e-08	9.014e-13	2.792e-09	1.7e-13
7:158856686-158856786	3.878e-10	2.389e-10	3.681e-09	1.84e-13
19:2478570-2478670	2.983e-11	2.463e-08	2.27e-11	2.925e-11
1:231528754-231528854	1.47e-09	4.45e-10	2.952e-10	1.268e-16
14:88563055-88563155	2.469e-11	6.4e-13	3.37e-10	4.192e-11
3:43286498-43286598	2.316e-15	4.425e-10	1.256e-09	3.51e-16
12:104138409-104138509	4.015e-13	3.292e-13	7.895e-10	7.583e-13
2:127416227-127416327	4.155e-12	1.555e-09	5.018e-11	1.065e-15
8:58396883-58396983	6.091e-13	3.003e-11	1.112e-10	3.409e-14
17:1644891-1644991	1.68e-09	3.399e-11	1.506e-11	1.29e-15
1:44820416-44820516	1.061e-13	5.032e-09	1.304e-09	1.435e-18
7:107879745-107879845	2.924e-10	3.832e-16	4.768e-13	1.923e-17
12:46241424-46241524	2.543e-10	6.041e-16	5.402e-13	1.274e-15
19:7349339-7349439	2.672e-10	7.945e-10	2.382e-10	1.66e-16
19:49850866-49850966	5.244e-09	1.69e-09	5.057e-09	2.444e-16
19:1653107-1653207	2.589e-12	1.905e-10	3.408e-08	6.396e-14
17:44350932-44351032	1.416e-10	2.364e-11	1.239e-12	2.961e-15
17:40355183-40355283	4.967e-12	1.045e-05	5.173e-11	3.604e-16
2:99141722-99141822	2.858e-08	8.723e-11	9.514e-10	1.543e-17
8:144852836-144852936	9.107e-12	1.203e-12	9.568e-11	1.125e-17
10:12271171-12271271	1.065e-12	7.424e-13	3.716e-10	1.06e-17
3:136195742-136195842	1.828e-12	1.083e-08	3.529e-09	3.417e-12
8:91070316-91070416	3.551e-09	4.807e-12	7.527e-09	4.122e-14
19:10339681-10339781	2.404e-10	2.654e-08	2.079e-12	4.318e-14
1:16367114-16367214	3.365e-11	1.348e-10	3.065e-08	6.705e-17
12:53047448-53047548	1.858e-12	7.304e-09	2.923e-07	7.825e-16
19:44784669-44784769	5.964e-09	9.645e-15	9.251e-10	2.171e-13
17:57256545-57256645	1.711e-14	3.597e-12	2.837e-08	9.849e-14
16:89686873-89686973	2.074e-15	5.296e-12	1.281e-09	1.176e-16
11:6201766-6201866	2.193e-16	1.861e-13	4.131e-15	8.174e-25
10:16817615-16817715	2.673e-11	4.17e-11	3.781e-09	2.284e-17
2:26942974-26943074	1.303e-11	1.177e-09	1.767e-11	1.149e-18
9:73184280-73184380	1.47e-10	1.258e-11	7.794e-17	3.482e-20
20:4072447-4072547	4.827e-10	1.541e-09	4.851e-13	2.406e-16
3:143971398-143971498	3.359e-13	1.071e-11	1.935e-06	4.931e-15
4:139015930-139016030	2.297e-10	2.171e-13	3.404e-06	1.481e-14
22:36452017-36452117	2.822e-14	2.227e-12	3.215e-10	3.508e-18
12:96035947-96036047	5.344e-13	7.239e-14	2.326e-09	1.959e-18
6:36579976-36580076	4.199e-11	4.192e-11	1.256e-08	3.959e-16
19:7099443-7099543	4.855e-14	5.568e-06	2.785e-10	1.666e-17
15:43376403-43376503	3.954e-10	1.255e-13	9.92e-13	3.099e-19
16:46831477-46831577	1.165e-13	2.415e-08	4.825e-11	2.225e-19
16:8567780-8567880	1.413e-07	0.002647	1.124e-12	1.517e-17
1:1375497-1375597	6.249e-12	4.823e-13	9.027e-11	7.716e-15
6:85643592-85643692	1.243e-22	4.823e-13	9.027e-11	7.716e-15
11:130002900-130003000	3.576e-12	2.07e-13	1.624e-11	1.089e-18
1:214603230-214603330	1.272e-12	4.355e-11	2.027e-07	1.577e-14
10:72274064-72274164	1.146e-11	6.494e-11	2.589e-08	8.765e-17
16:28554332-28554432	2.038e-09	9.033e-12	1.083e-09	7.543e-16
15:101088895-101088995	3.351e-10	3.352e-06	5.671e-09	2.3e-15
19:44753534-44753634	3.769e-12	3.005e-11	1.69e-09	8.409e-16
13:41132923-41133023	1.684e-10	1.64e-09	1.367e-05	3.268e-13
1:7753184-7753284	7.501e-12	1.495e-11	1.04e-10	1.166e-14
14:104985900-104986000	1.076e-11	1.555e-11	4.898e-08	4.692e-16
12:121789467-121789567	5.56e-14	1.152e-11	1.766e-12	2.517e-16
12:57463007-57463107	1.433e-06	1.487e-12	3.876e-12	4.481e-21
5:177351930-177352030	2.309e-10	8.294e-13	3.844e-06	1.606e-18
11:94544347-94544447	9.732e-11	7.101e-10	2.37e-07	2.126e-19
6:15246702-15246802	3.437e-10	1.268e-11	2.704e-11	2.036e-19
15:51402223-51402323	2.638e-13	8.863e-09	1.527e-10	3.212e-16
2:96638473-96638573	2.114e-12	3.547e-10	1.977e-06	1.486e-17
20:35739917-35740017	4.144e-09	1.326e-07	8.687e-13	3.17e-17
1:42035623-42035723	4.011e-13	8.407e-10	8.354e-10	5.971e-16
3:177197171-177197271	2.701e-11	5.694e-10	1.442e-09	2.063e-14
8:39990083-39990183	5.093e-09	1.295e-11	4.726e-08	4.275e-21
1:37860272-37860372	2.816e-11	2.49e-11	6.91e-12	6.964e-14
21:39183879-39183979	2.922e-12	1.802e-13	2.782e-11	2.846e-13
7:2510771-2510871	1.129e-10	2.443e-10	1.432e-09	1.571e-14
21:46635428-46635528	7.758e-11	1.277e-10	4.913e-06	5.973e-13
2:24491861-24491961	1.954e-13	4.932e-12	1.523e-09	5.388e-17
6:13461910-13462010	9.749e-14	9.733e-07	2.232e-12	1.964e-16
3:183210946-183211046	1.981e-13	1.927e-05	2.222e-11	1.406e-18
18:63936508-63936608	9.444e-13	6.331e-11	3.865e-10	1.49e-16
10:102918399-102918499	8.388e-11	2.64e-10	5.459e-07	1.899e-15
1:2150882-2150982	6.3e-11	3.987e-13	2.468e-11	6.444e-18
18:36829234-36829334	1.411e-11	3.019e-11	6.175e-08	2.978e-17
6:166627817-166627917	1.565e-15	1.365e-09	6.831e-09	3.978e-15
13:32538142-32538242	1.083e-08	3.721e-08	2.341e-08	2.681e-13
1:25232534-25232634	1.121e-11	1.65e-10	4.658e-10	3.601e-19
20:32050763-32050863	9.959e-12	1.136e-16	1.444e-12	3.552e-17
3:194487118-194487218	1.01e-12	4.461e-10	2.814e-11	1.525e-17
3:53891983-53892083	5.444e-13	1.685e-08	1.109e-08	3.209e-17
11:66617310-66617410	1.506e-13	1.735e-06	8.019e-09	8.427e-18
19:29694869-29694969	5.436e-12	2.094e-11	7.293e-14	3.286e-17
6:43667499-43667599	3.003e-06	9.943e-11	1.056e-08	2.183e-16
4:41935386-41935486	1.591e-13	1.213e-11	2.588e-09	1.955e-10
10:45672662-45672762	2.301e-12	1.451e-14	1.067e-09	1.209e-15
10:133275933-133276033	3.954e-07	3.349e-07	2.036e-11	1.788e-15
12:69900970-69901070	3.954e-07	3.349e-07	2.036e-11	1.788e-15
9:136618948-136619048	1.247e-09	4.93e-11	1.137e-08	2.039e-13
16:87951218-87951318	4.737e-09	1.86e-08	2.58e-08	6.342e-17
12:104683047-104683147	2.753e-08	5.12e-08	1.875e-11	3.395e-18
19:17052812-17052912	2.31e-12	3.963e-13	1.308e-10	4.686e-18
17:79840744-79840844	1.862e-14	4.011e-10	1.402e-05	3.82e-14
1:111400156-111400256	2.306e-10	9.678e-15	1.716e-11	2.564e-17
6:83067524-83067624	7.614e-09	3.422e-05	5.717e-05	6.685e-18
20:53944123-53944223	1.222e-10	8.559e-11	2.221e-12	1.472e-16
7:112080592-112080692	6.436e-14	7.645e-13	2.609e-12	4.817e-18
5:172188085-172188185	2.082e-14	4.042e-12	3.771e-07	7.888e-16
4:153643815-153643915	1.612e-10	2.93e-14	1.705e-13	7.838e-22
7:50356720-50356820	1.538e-08	3.202e-09	4.076e-12	2.874e-17
14:64704983-64705083	5.561e-15	6.553e-13	1.763e-05	1.168e-16
10:3784010-3784110	1.474e-12	1.77e-13	1.236e-11	4.673e-19
22:44181838-44181938	1.038e-11	6.441e-12	4.209e-12	2.308e-17
1:206574149-206574249	2.972e-08	1.011e-11	4.166e-11	2.088e-16
12:92929510-92929610	1.841e-14	3.098e-07	3.202e-07	7.828e-17
4:39182464-39182564	7.046e-14	3.569e-13	1.176e-08	7.501e-18
9:35903252-35903352	3.841e-14	1.27e-15	1.533e-11	7.945e-20
M:3755-3855	2.752e-07	4.266e-13	1.556e-10	8.293e-18
17:38752851-38752951	4.133e-11	7.102e-12	1.579e-10	1.248e-18
12:110015474-110015574	1.006e-14	2.097e-14	3.583e-09	6.781e-17
7:75994777-75994877	1.012e-11	1.655e-10	1.605e-10	4.424e-13
2:172556435-172556535	1.404e-12	4.978e-11	4.715e-09	5.107e-13
7:36284116-36284216	2.981e-13	6.492e-12	4.068e-08	1.37e-16
11:123555273-123555373	1.871e-06	1.549e-14	2.247e-10	4.131e-18
7:150325430-150325530	1.871e-06	1.549e-14	2.247e-10	4.131e-18
7:66921102-66921202	6.934e-13	4.034e-09	4.51e-10	6.227e-17
22:44685109-44685209	5.31e-11	2.439e-13	1.907e-14	6.214e-14
18:9614723-9614823	2.108e-12	1.103e-13	4.476e-09	1.004e-18
12:51875585-51875685	1.989e-14	8.689e-19	1.748e-17	3.397e-25
18:74291983-74292083	3.257e-08	2.442e-11	2.133e-12	3.287e-17
16:31352328-31352428	7.666e-08	8.387e-13	2.311e-09	2.093e-17
1:59759814-59759914	1.441e-10	9.06e-12	7.496e-13	1.226e-14
19:13167789-13167889	2.142e-14	2.847e-09	3.56e-08	1.273e-18
2:165015369-165015469	5.782e-15	3.798e-10	1.047e-15	4.532e-18
5:112707711-112707811	3.824e-14	3.918e-10	2.942e-11	5.786e-14
7:129951999-129952099	9.447e-09	5.116e-12	4.118e-10	3.786e-18
2:64873588-64873688	2.59e-12	0.001235	3.376e-10	7.639e-16
8:102238878-102238978	6.841e-14	9.574e-10	3.902e-11	5.567e-15
22:17106788-17106888	1.094e-12	2.293e-11	3.066e-12	1.453e-11
11:777616-777716	1.194e-13	2.201e-10	5.143e-06	2.856e-18
16:17323817-17323917	1.194e-13	2.201e-10	5.143e-06	2.856e-18
15:31435632-31435732	2.767e-12	4.695e-10	4.321e-11	1.614e-15
3:52244517-52244617	2.299e-12	2.479e-11	4.203e-13	7.17e-15
19:45456468-45456568	8.313e-16	2.724e-14	4.212e-14	1.327e-16
7:100336065-100336165	2.559e-11	3.627e-12	6.27e-10	1.54e-11
3:39181060-39181160	1.738e-15	6.729e-11	7.143e-09	5.194e-13
8:123416795-123416895	6.765e-10	3.477e-10	1.325e-12	2.056e-13
17:20801736-20801836	1.739e-12	6.482e-14	3.177e-11	2.154e-21
16:31459357-31459457	4.809e-14	2.25e-11	2.815e-11	1.617e-17
2:241315337-241315437	0.002425	2.049e-07	1.596e-11	7.869e-17
15:50004087-50004187	1.903e-07	5.398e-10	1.104e-11	5.197e-16
5:148383975-148384075	1.131e-13	1.337e-13	3.235e-12	1.145e-17
3:52278295-52278395	1.751e-09	2.19e-11	9.341e-09	1.816e-17
16:29745586-29745686	1.056e-13	9.605e-08	3.205e-10	4.202e-14
13:108218835-108218935	8.393e-13	5.476e-08	2.515e-11	4.251e-12
11:134253548-134253648	4.274e-09	1.263e-13	3.023e-12	9.553e-15
6:42451793-42451893	4.696e-11	4.115e-09	1.106e-09	6.656e-18
16:75433589-75433689	3.29e-13	1.364e-13	3.006e-11	3.231e-17
7:99438754-99438854	5.279e-15	1.939e-13	5.485e-07	4.242e-15
3:101849497-101849597	5.702e-13	1.541e-09	1.024e-07	2.101e-16
1:78676743-78676843	6.29e-11	4.426e-15	3.852e-13	2.954e-16
16:8635173-8635273	7.237e-12	5.114e-11	7.59e-09	6.586e-18
17:18225669-18225769	4.427e-09	6.763e-11	9.453e-06	2.304e-16
8:61469143-61469243	2.014e-11	1.324e-12	7.966e-14	3.233e-16
5:150487892-150487992	1.121e-10	2.781e-05	3.107e-11	2.027e-14
1:2189738-2189838	7.873e-11	1.122e-11	1.362e-10	6.173e-16
4:782100-782200	3.639e-13	2.862e-10	8.752e-12	6.484e-18
1:110781299-110781399	5.497e-08	5.25e-10	9.796e-07	4.099e-18
20:50958957-50959057	5.249e-10	2.889e-10	7.821e-10	3.211e-15
4:102502139-102502239	2.234e-11	3.146e-12	4.015e-12	4.527e-15
11:124740010-124740110	7.885e-09	1.284e-10	2.187e-10	5.128e-11
18:3666627-3666727	9.959e-09	1.17e-13	6.167e-09	5.025e-19
3:156674249-156674349	3.109e-11	6.093e-08	1.214e-08	7.367e-19
22:46150396-46150496	2.507e-14	3.809e-13	2.408e-06	2.183e-14
1:226609148-226609248	1.869e-10	3.959e-14	8.082e-12	1.31e-18
15:41604109-41604209	1.626e-09	9.143e-11	2.147e-13	3.51e-17
11:1850093-1850193	1.355e-12	6.343e-10	3.583e-09	1.356e-17
12:116819498-116819598	2.045e-14	1.239e-09	8.474e-09	2.35e-16
17:60526270-60526370	3.061e-12	2.927e-12	9.207e-11	2.239e-14
3:133927958-133928058	5.567e-14	3.453e-12	1.075e-11	7.485e-18
12:3135751-3135851	1.548e-09	2.157e-12	1.932e-10	2.03e-17
11:64779053-64779153	2.315e-11	3.065e-13	3.915e-09	6.135e-19
6:82040730-82040830	7.406e-13	3.665e-08	1.118e-10	4.274e-18
8:29177323-29177423	6.359e-08	3.139e-09	2.828e-14	3.089e-15
17:40075680-40075780	1.972e-09	0.0006422	1.26e-09	9.363e-15
2:9951715-9951815	2.99e-14	3.099e-14	2.569e-12	2.017e-19
