SEQID	USF2	MAX	BHLHE40
11:78698747-78698847	1.367e-13	3.055e-11	5.877e-10
3:49719749-49719849	1.019e-11	5.445e-08	9.228e-11
2:166351376-166351476	0.0001077	6.624e-05	1.049e-07
10:70477904-70478004	8.386e-06	0.002957	6.46e-05
9:124861326-124861426	1.167e-06	0.001624	0.0002067
16:69404447-69404547	0.002229	1.223e-05	5.425e-08
6:85593876-85593976	2.853e-11	3.167e-06	5.561e-06
1:172742725-172742825	0.0001414	3.766e-05	9.536e-08
3:73547650-73547750	0.0002484	0.001513	0.0001556
6:142570530-142570630	0.002635	4.119e-05	4.291e-08
6:224215-224315	4.027e-22	1.721e-15	2.055e-15
12:54053760-54053860	0.002635	4.122e-05	4.282e-08
7:120990940-120991040	0.0061	6.463e-05	6.673e-08
10:100655418-100655518	0.0007125	0.001513	0.0001556
7:47758031-47758131	1.054e-08	3.34e-07	1.956e-07
17:63517100-63517200	3.077e-13	2.787e-09	1.885e-10
8:65644636-65644736	1.85e-09	3.342e-07	1.956e-07
7:105841122-105841222	4.879e-12	4.075e-09	2.016e-11
2:127875053-127875153	0.0004584	1.393e-05	3.964e-08
8:89903039-89903139	2.066e-08	7.415e-08	1.618e-05
1:154329784-154329884	0.000551	1.388e-05	2.935e-07
X:154368777-154368877	0.001575	2.72e-05	9.909e-10
19:2477945-2478045	4.268e-16	3.696e-10	2.514e-11
3:196568623-196568723	3.125e-11	6.021e-08	2.253e-09
17:51261288-51261388	0.001214	1.406e-05	1.012e-05
16:46831381-46831481	6.443e-10	9.821e-07	1.633e-05
3:72740115-72740215	1.628e-17	5.536e-12	6.03e-15
1:58546217-58546317	7.798e-13	8.797e-10	2.137e-10
19:13831184-13831284	7.145e-06	0.001264	3.598e-06
6:33427809-33427909	1.966e-09	1.308e-06	3.715e-05
5:155955188-155955288	6.181e-17	6.124e-13	1.463e-14
14:99480979-99481079	4.369e-16	7.547e-09	2.384e-10
12:110638919-110639019	0.0004249	3.375e-06	5.412e-06
16:4370982-4371082	5.378e-11	2.404e-09	6.374e-09
2:9142905-9143005	4.285e-11	4.58e-06	2.701e-06
2:238785154-238785254	3.092e-05	2.849e-07	3.977e-07
7:27435658-27435758	1.245e-11	1.309e-10	1.128e-09
2:150477466-150477566	1.159e-05	6.617e-05	1.052e-07
14:21383154-21383254	1.523e-05	0.002773	0.0006079
10:27723656-27723756	0.002229	1.223e-05	5.435e-08
16:29271701-29271801	0.0009529	6.168e-06	8.313e-06
16:30657871-30657971	1.524e-10	1.269e-05	1.22e-07
5:38420380-38420480	0.003109	1e-05	7.029e-06
12:65622198-65622298	0.003109	9.181e-16	2.608e-18
10:62098791-62098891	0.00351	1.202e-05	3.199e-06
20:2840125-2840225	6.137e-14	6.118e-11	2.174e-09
2:95761206-95761306	3.919e-06	3.91e-05	1.286e-08
5:10235552-10235652	8.795e-05	0.003379	4.458e-06
6:4350652-4350752	2.943e-09	9.582e-09	1.259e-07
1:154334833-154334933	0.001509	1.853e-05	2.146e-06
2:238963274-238963374	0.0003133	0.001628	0.0001484
10:51074824-51074924	0.00612	1.223e-05	5.464e-08
15:50137616-50137716	3.364e-10	8.432e-08	8.434e-09
1:24416566-24416666	3.831e-05	0.005207	4.831e-05
9:77939274-77939374	0.0002653	8.294e-06	4.13e-06
7:107891021-107891121	1.41e-12	1.288e-06	6.719e-08
2:177753956-177754056	9.715e-12	5.849e-09	6.045e-12
3:61645395-61645495	9.715e-12	5.849e-09	6.045e-12
21:44801774-44801874	2.117e-11	5.787e-06	2.181e-05
7:121214786-121214886	0.0003303	2.887e-05	1.432e-06
4:73069826-73069926	4.777e-11	1.046e-05	4.969e-07
12:122400466-122400566	5.352e-05	1.818e-05	1.374e-07
5:175814841-175814941	7.516e-12	2.341e-08	9.242e-09
4:112379999-112380099	0.005956	1.569e-05	6.947e-08
17:41738125-41738225	6.533e-11	5.285e-10	2.084e-10
16:67660844-67660944	4.641e-12	6.449e-07	3.353e-08
1:38004094-38004194	0.000306	1.855e-05	2.208e-10
6:28719749-28719849	1.066e-10	1.35e-05	1.944e-08
19:19540401-19540501	3.696e-06	0.002074	2.339e-05
22:50485491-50485591	0.001427	0.003643	0.007492
2:73926885-73926985	1.377e-14	3.566e-09	3.109e-10
14:104680988-104681088	3.127e-05	1.544e-05	3.392e-08
6:84624085-84624185	0.0003016	6.617e-05	1.047e-07
13:39038327-39038427	4.598e-06	1.35e-06	9.783e-07
1:31182489-31182589	2.727e-10	3.005e-09	2.349e-09
5:151741150-151741250	0.001333	3.311e-05	2.092e-06
12:125178370-125178470	0.001333	3.311e-05	2.092e-06
22:36388067-36388167	1.783e-14	2.915e-09	9.877e-11
1:117340051-117340151	6.113e-06	2.441e-05	1.198e-08
X:130085887-130085987	1.337e-15	1.296e-10	7.208e-10
1:227735292-227735392	2.466e-14	5.179e-09	1.706e-11
19:11346576-11346676	5.744e-07	4.088e-06	9.09e-10
7:91264411-91264511	1.409e-12	1.242e-08	2.58e-08
11:34644760-34644860	1.409e-12	1.242e-08	2.58e-08
5:378684-378784	6.763e-05	4.514e-06	1.388e-07
17:42964665-42964765	9.438e-05	0.00487	0.0001712
7:113421817-113421917	1.23e-05	1.619e-06	1.125e-08
20:3173596-3173696	2.359e-13	1.382e-08	4.707e-09
X:22060973-22061073	3.315e-05	0.00214	2.57e-05
14:52863112-52863212	1.112e-08	1.632e-06	6.449e-08
19:41327869-41327969	1.128e-06	3.821e-06	6.097e-06
12:12294862-12294962	1.888e-14	1.473e-10	0.0004001
5:10441313-10441413	1.724e-09	1.494e-08	2.833e-11
10:96998740-96998840	0.0001482	9.231e-05	1.349e-08
16:84832683-84832783	2.605e-11	9.734e-06	9.527e-07
15:76177848-76177948	9.245e-05	1.866e-05	2.688e-07
3:13504634-13504734	2e-17	4.894e-11	6.301e-13
1:9275664-9275764	1.869e-10	6.299e-10	2.074e-09
15:99476624-99476724	8.979e-12	5.446e-06	1.128e-06
7:103614300-103614400	3.907e-21	1.609e-12	3.301e-13
19:3573899-3573999	6.945e-11	1.447e-07	2.477e-07
6:163406015-163406115	9.483e-10	4.685e-09	1.063e-09
2:144099997-144100097	1.249e-07	2.88e-05	1.918e-08
5:116574772-116574872	7.84e-11	1.834e-07	2.36e-07
2:46363634-46363734	1.444e-09	1.831e-06	1.041e-07
8:42196398-42196498	2.058e-10	4.056e-07	1.859e-11
5:172417216-172417316	1.905e-12	9.408e-10	2.631e-13
2:27134618-27134718	1.36e-07	5.497e-06	1.381e-07
18:74689268-74689368	1.36e-07	5.497e-06	1.381e-07
3:48561540-48561640	6.988e-08	5.061e-05	1.898e-09
1:12659146-12659246	2.195e-05	2.065e-06	1.062e-08
22:28582935-28583035	1.724e-08	2.831e-06	1.505e-06
6:151240264-151240364	1.619e-05	4.804e-06	1.086e-06
10:119315311-119315411	0.0003067	2.124e-05	9.189e-08
1:11273483-11273583	3.581e-06	0.002151	3.147e-07
17:7478088-7478188	6.417e-08	3.035e-05	5.594e-09
1:204565855-204565955	7.066e-12	9.249e-09	1.42e-10
3:64343031-64343131	8.71e-28	6.533e-17	1.295e-17
17:80260826-80260926	1.77e-08	2.403e-07	4.146e-07
8:119855338-119855438	4.445e-07	1.407e-05	4.286e-07
14:64628993-64629093	5.08e-12	2.701e-10	1.234e-10
8:75407138-75407238	9.758e-06	0.00401	5.491e-06
19:7925359-7925459	4.943e-14	2.848e-06	5.557e-08
18:74906348-74906448	1.032e-10	1.974e-06	4.1e-07
19:16470972-16471072	1.673e-28	7.997e-13	2.092e-14
12:6493231-6493331	4.063e-10	2.196e-06	3.403e-07
9:37392503-37392603	5.402e-15	2.297e-12	6.238e-14
1:159924983-159925083	1.158e-06	0.001628	0.0002107
14:104689513-104689613	0.0002317	0.002537	1.057e-06
1:84847341-84847441	1.378e-08	2.168e-05	2.222e-07
15:34102059-34102159	1.491e-09	3.664e-07	7.92e-07
13:102596221-102596321	6.903e-10	3.055e-06	1.214e-05
19:38173524-38173624	0.0001421	0.002905	6.089e-05
12:1350475-1350575	2.527e-09	2.765e-05	8.318e-10
5:149140445-149140545	0.0001989	2.294e-05	3.103e-06
17:61356895-61356995	8.368e-06	1.518e-07	2.096e-06
1:181105721-181105821	6.755e-09	0.000982	0.001627
2:48315991-48316091	0.001433	0.002212	1.317e-06
19:7807681-7807781	5.765e-24	8.519e-16	3.229e-15
3:52109817-52109917	7.801e-06	7.696e-05	6.498e-10
6:53544544-53544644	9.614e-06	0.002057	3.356e-05
20:43942797-43942897	8.011e-10	1.357e-06	4.748e-08
13:37430210-37430310	3.433e-06	2.664e-05	1.508e-08
10:45465116-45465216	1.968e-16	9.556e-10	3.582e-11
20:31392978-31393078	1.558e-19	1.191e-11	7.788e-13
1:163321803-163321903	2.308e-07	1.1e-06	3.14e-08
1:158149781-158149881	3.091e-06	1.506e-05	6.176e-07
2:72143201-72143301	6.732e-07	0.002256	0.003856
5:177457748-177457848	4.133e-08	4.192e-08	2.448e-08
7:155217014-155217114	7.203e-11	1.648e-09	1.501e-10
11:57566248-57566348	0.0002129	4.293e-07	1.444e-06
19:35757980-35758080	2.61e-14	7.006e-09	6.337e-11
1:23368383-23368483	5.693e-12	1.448e-10	1.733e-10
2:151303107-151303207	2.388e-07	8.112e-06	1.501e-09
20:39795778-39795878	7.538e-05	2.592e-06	1.578e-06
1:9421547-9421647	1.359e-13	5.671e-10	5.759e-12
19:41324892-41324992	4.275e-09	1.232e-07	3.771e-09
17:79802701-79802801	0.0001876	0.001812	7.472e-07
11:61680225-61680325	4.226e-12	4.129e-10	4.166e-11
1:162691004-162691104	7.159e-10	1.545e-06	7.661e-06
10:71064832-71064932	9.951e-07	0.000851	5.359e-05
18:6747865-6747965	3.127e-05	1.553e-05	3.365e-08
7:29865625-29865725	2.14e-09	1.87e-07	3.335e-09
X:31483460-31483560	1.73e-05	0.005604	2.43e-06
9:84296544-84296644	2.66e-06	2.345e-05	8.798e-08
1:183471125-183471225	1.005e-05	0.005604	2.43e-06
4:57065073-57065173	0.000306	1.856e-05	2.421e-10
6:159981427-159981527	0.003018	3.277e-06	5.408e-06
17:7215006-7215106	0.000305	1.723e-05	4.446e-08
5:151749723-151749823	0.005724	3.277e-06	5.415e-06
14:75282236-75282336	4.461e-16	2.415e-11	9.858e-13
1:215594795-215594895	0.00351	7.17e-06	2.724e-06
6:38459365-38459465	0.00351	7.17e-06	9.343e-16
5:142545064-142545164	1.076e-09	1.101e-08	9.892e-11
12:45727669-45727769	3.114e-10	8.666e-09	8.366e-09
14:69887694-69887794	0.0001019	1.052e-06	1.124e-08
1:25519733-25519833	6.444e-26	3.124e-16	6.332e-18
11:6912099-6912199	0.000685	0.001513	0.0001556
12:13118478-13118578	6.135e-07	4.476e-06	1.28e-06
18:76621849-76621949	0.00351	7.153e-06	2.725e-06
4:54709701-54709801	0.002913	9.303e-06	4.431e-06
5:173050465-173050565	0.0003697	0.0002486	0.004588
18:519230-519330	0.0005935	0.00438	8.715e-07
4:188296131-188296231	0.002635	4.119e-05	4.3e-08
5:14145174-14145274	2.845e-10	4.33e-07	1.373e-07
20:34037243-34037343	0.0003483	1.116e-07	1.368e-06
5:113250465-113250565	6.091e-05	2.07e-05	3.643e-07
3:44976199-44976299	1.1e-10	3.513e-06	4.282e-07
13:98214802-98214902	6.797e-06	0.002305	1.569e-06
14:88613838-88613938	9.792e-10	1.272e-08	9.792e-10
12:46456658-46456758	0.003863	4.119e-05	4.279e-08
9:133992418-133992518	2.289e-06	0.001351	3.725e-05
22:49923540-49923640	2.12e-10	1.593e-06	4.58e-06
2:128091197-128091297	3.155e-11	5.867e-06	3.451e-06
12:12508724-12508824	0.001291	0.0007457	0.005489
9:27095053-27095153	7.301e-09	0.001238	0.0001329
1:146035135-146035235	5.528e-06	0.0005947	0.0002493
5:10524759-10524859	0.0001648	0.001812	7.457e-07
19:49881808-49881908	2.3e-20	1.682e-19	1.42e-15
11:119427456-119427556	2.3e-20	1.682e-19	1.42e-15
13:29991694-29991794	1.442e-11	1.642e-10	1.317e-06
14:22829820-22829920	6.077e-11	3.297e-06	9.383e-08
3:47022191-47022291	1.047e-26	3.82e-13	1.913e-15
16:53829409-53829509	0.0001588	6.142e-05	1.765e-06
6:42453860-42453960	5.382e-06	0.0007267	0.0001327
1:32351581-32351681	5.141e-05	0.0001267	0.001473
18:6857439-6857539	0.0001534	0.0001247	5.311e-10
16:84294779-84294879	5.151e-06	4.855e-05	2.954e-06
12:52051527-52051627	1.94e-12	2.665e-07	3.12e-06
6:165968573-165968673	0.0009559	0.003561	0.0001615
3:13537956-13538056	1.649e-09	3.534e-06	3.094e-06
1:55573314-55573414	5.494e-09	0.0005864	2.373e-05
5:82389006-82389106	1.981e-06	1.544e-05	1.219e-08
6:20952645-20952745	9.441e-07	2.798e-05	1.594e-07
2:231531918-231532018	0.0001274	0.003857	0.0001359
16:2033389-2033489	1.255e-07	1.091e-06	3.416e-08
2:65420722-65420822	1.674e-05	0.001615	0.0001323
3:179528896-179528996	5.216e-17	2.092e-11	4.18e-12
11:13973197-13973297	1.834e-14	3.331e-11	1.981e-10
16:86374811-86374911	1.828e-16	3.632e-10	1.722e-12
X:1249432-1249532	0.0005935	0.004381	9.782e-07
11:11483339-11483439	1.027e-05	1.907e-05	1.479e-08
10:103367880-103367980	1.297e-06	1.083e-05	1.058e-09
1:120176544-120176644	3.702e-16	5.111e-10	1.107e-11
20:10604699-10604799	2.145e-06	2.442e-05	1.198e-08
2:85743721-85743821	1.204e-05	1.495e-05	1.714e-07
20:64058753-64058853	6.59e-10	3.396e-07	1.613e-07
5:136058826-136058926	3.223e-06	5.955e-05	7.423e-08
19:19063834-19063934	8.037e-12	1.094e-08	4.503e-12
6:31058500-31058600	3.778e-18	8.347e-11	4.562e-13
7:106281327-106281427	0.002913	9.303e-06	4.431e-06
19:17947934-17948034	9.68e-12	2.073e-06	2.562e-08
13:39531787-39531887	0.003697	0.0007457	0.005489
15:45023523-45023623	0.0003133	0.001629	0.0001484
3:45545643-45545743	0.0007317	1.292e-05	3.717e-06
21:33947934-33948034	2.462e-08	4.935e-10	8.725e-09
5:159252336-159252436	3.517e-16	5.046e-11	1.381e-11
8:27592370-27592470	3.826e-10	1.859e-08	1.031e-08
21:39313781-39313881	1.558e-10	2.438e-05	5.754e-07
17:50482615-50482715	2.036e-11	4.155e-10	2.09e-11
2:46297226-46297326	6.256e-11	3.578e-06	1.925e-05
22:19118951-19119051	0.00612	1.223e-05	5.427e-08
13:31476891-31476991	0.0009377	0.002025	0.0002074
11:65422785-65422885	1.431e-11	5.997e-10	4.068e-10
8:144373937-144374037	3.448e-11	4.033e-06	1.651e-05
18:3595603-3595703	1.6e-08	2.253e-05	5.263e-09
18:3305454-3305554	3.056e-19	3.032e-13	4.324e-10
8:97888139-97888239	0.001121	0.001513	0.0001556
19:46977168-46977268	1.983e-06	2.834e-05	3.299e-06
6:7821572-7821672	9.918e-17	6.826e-12	2.677e-13
4:8279068-8279168	8.421e-06	0.000817	0.00324
2:8447746-8447846	7.557e-14	4.026e-07	1.965e-10
2:120252630-120252730	2.063e-11	4.974e-08	2.309e-07
11:132632933-132633033	7.924e-10	6.184e-08	1.465e-08
1:220046543-220046643	3.429e-13	6.609e-09	3.456e-08
10:3775444-3775544	7.411e-06	3.483e-05	1.346e-07
17:8139001-8139101	1.133e-12	1.022e-06	3.642e-06
17:38557898-38557998	0.002189	1.826e-05	1.088e-07
5:373850-373950	1.797e-10	3.218e-06	1.644e-05
12:79689489-79689589	4.428e-06	0.002447	0.0003163
5:56351079-56351179	0.0006349	5.624e-05	1.761e-08
20:50415758-50415858	1.201e-12	2.55e-08	9.963e-10
9:18437772-18437872	0.002913	9.303e-06	4.433e-06
12:56143383-56143483	0.0002366	0.001887	5.302e-05
8:66037390-66037490	3.449e-05	0.002882	3e-07
15:68559726-68559826	3.26e-12	0.0002938	2.318e-05
17:78375801-78375901	6.861e-06	1.856e-05	3.954e-10
13:98478338-98478438	7.543e-10	4.627e-08	1.258e-09
1:38962144-38962244	3.571e-08	6.027e-06	6.551e-07
8:38031767-38031867	3.571e-08	6.027e-06	6.551e-07
11:48029406-48029506	9.22e-16	7.435e-12	2.671e-12
19:1064976-1065076	5.922e-06	7.055e-06	3.381e-08
18:10520201-10520301	1.29e-06	0.0005162	0.003315
9:33814101-33814201	1.308e-11	5.077e-08	5.492e-09
7:98284536-98284636	0.0002765	3.05e-06	4.166e-06
9:33493965-33494065	3.961e-05	0.001319	0.003274
5:172503120-172503220	3.961e-05	0.001319	0.003274
10:125035373-125035473	5.066e-09	2.312e-07	3.682e-09
1:103180749-103180849	0.0004376	1.845e-05	1.431e-08
11:17846960-17847060	1.06e-05	3.05e-06	4.156e-06
4:52712220-52712320	7.457e-13	4.268e-09	3.245e-09
15:90265966-90266066	1.853e-07	1.86e-06	1.558e-07
4:128061203-128061303	1.268e-09	1.036e-06	1.27e-07
6:79545217-79545317	1.05e-09	8.441e-09	2.217e-09
13:30371910-30372010	7.12e-11	2.78e-08	5.034e-10
10:125782808-125782908	0.0004112	0.00438	8.72e-07
1:212485928-212486028	3.383e-05	4.301e-05	2.451e-09
18:35343989-35344089	1.977e-15	2.297e-09	8.201e-10
7:92665999-92666099	0.003018	3.287e-06	5.413e-06
17:58692507-58692607	3.497e-11	1.841e-07	4.981e-08
3:47583854-47583954	0.0001261	0.003165	0.0002785
6:15221885-15221985	0.001433	0.002212	1.317e-06
20:3209637-3209737	3.852e-06	0.002245	4.476e-05
10:89087041-89087141	0.00123	0.0002646	0.004588
18:23516467-23516567	1.601e-05	0.004333	5.787e-05
13:102845721-102845821	2.442e-07	9.551e-06	3.065e-06
2:73780104-73780204	3.244e-06	7.702e-06	1.226e-06
14:52684291-52684391	3.938e-05	4.095e-05	2.839e-06
1:51969466-51969566	6.515e-19	2.765e-12	6.664e-10
16:29013023-29013123	4.421e-06	0.007303	0.0001652
6:116100339-116100439	0.0002451	0.001887	5.302e-05
19:1269080-1269180	4.411e-18	2.137e-09	2.731e-09
5:158925390-158925490	1.036e-18	1.725e-13	1.78e-12
6:52514628-52514728	5.208e-06	0.0018	7.519e-06
2:227801087-227801187	5.208e-06	0.0018	7.519e-06
1:218786155-218786255	1.895e-06	0.004864	0.0002537
1:35193161-35193261	2.333e-10	4.103e-10	2.774e-10
5:172789770-172789870	2.333e-10	4.103e-10	2.774e-10
4:176320493-176320593	7.983e-13	3.192e-09	9.869e-12
20:46089850-46089950	1.128e-06	2.677e-06	2.121e-07
2:69387316-69387416	1.426e-09	1.01e-06	3.892e-06
12:108950995-108951095	0.0001261	0.003165	0.0002785
1:63692111-63692211	8.734e-10	1.636e-08	3.943e-11
10:93813676-93813776	0.0004584	1.98e-05	4.628e-08
17:81346287-81346387	4.219e-11	3.115e-06	1.132e-07
18:74148450-74148550	0.000117	1.407e-07	1.961e-09
11:65316490-65316590	4.246e-17	2.454e-09	6.527e-11
9:1207764-1207864	0.00295	6.266e-06	4.431e-06
2:69741970-69742070	1.137e-07	2.625e-06	3.854e-07
21:32495134-32495234	3.7e-06	2.695e-05	1.303e-08
15:63234601-63234701	8.994e-05	0.00438	8.714e-07
1:44739718-44739818	3.141e-16	8.854e-10	8.453e-12
1:214550502-214550602	0.001115	0.001513	0.0001556
12:124392369-124392469	1.484e-07	0.002305	1.569e-06
1:42927427-42927527	0.007174	3.277e-06	5.408e-06
1:1891634-1891734	3.047e-10	4.322e-07	4.925e-09
6:1917841-1917941	3.292e-06	3.179e-05	2.902e-08
1:26408646-26408746	3.361e-15	6.904e-09	1.017e-10
3:122416498-122416598	3.25e-05	1.51e-05	6.992e-07
11:68212746-68212846	9.543e-17	2.985e-09	6.457e-09
17:1516694-1516794	1.126e-12	8.945e-07	4.524e-08
4:26263320-26263420	1.126e-12	8.945e-07	4.524e-08
15:45402825-45402925	0.0004112	0.00438	8.739e-07
15:34650287-34650387	1.577e-08	2.782e-05	6.431e-10
13:107650175-107650275	0.001517	1.136e-07	1.366e-06
9:136023906-136024006	1.094e-09	0.0008589	0.0002176
1:93016421-93016521	1.971e-05	0.0003822	0.0001342
7:80552516-80552616	0.0002351	3.674e-05	1.607e-07
4:159360777-159360877	6.454e-07	1.026e-05	6.022e-08
3:66098081-66098181	0.0005874	0.0006934	0.006874
2:30253038-30253138	5.274e-05	2.834e-05	3.299e-06
12:29547323-29547423	2.299e-05	3.812e-05	1.335e-06
1:33251916-33252016	7.993e-23	5.955e-18	1.102e-15
11:115317509-115317609	2.876e-06	0.003165	0.0002785
6:46440210-46440310	3.299e-06	0.002797	0.0006079
3:12895909-12896009	5.439e-15	3.09e-10	1.168e-12
1:172948595-172948695	2.04e-11	9.424e-09	3.372e-09
X:48487619-48487719	1.659e-08	3.528e-08	1.348e-10
15:25501957-25502057	1.009e-07	0.001115	2.328e-05
15:81236140-81236240	3.934e-07	3.195e-05	2.761e-06
18:63410960-63411060	1.659e-10	0.001238	0.0001329
2:112691251-112691351	1.659e-10	0.001238	0.0001329
20:34303257-34303357	1.412e-12	1.004e-06	2.45e-07
9:76654575-76654675	7.115e-17	9.225e-13	2.711e-14
1:38858981-38859081	5.665e-05	4.275e-08	2.513e-07
9:81689851-81689951	1.489e-15	6.669e-10	4.094e-09
6:106069606-106069706	7.317e-06	0.002762	0.0006951
17:17074040-17074140	7.101e-16	3.904e-12	3.943e-14
1:234700330-234700430	0.0002464	2.492e-05	2.074e-07
11:118618386-118618486	1.195e-07	1.232e-05	6.73e-07
8:28092964-28093064	2.965e-11	7.988e-07	5.99e-06
16:17412321-17412421	2.915e-07	0.0005662	5.331e-05
20:32635905-32636005	8.546e-06	0.002245	4.504e-05
2:24083292-24083392	2.056e-17	1.139e-11	4.212e-14
19:39157803-39157903	0.0004334	8.371e-06	1.726e-06
17:49708198-49708298	1.59e-05	3.746e-07	3.282e-11
12:96438494-96438594	6.599e-06	0.001171	0.0006469
1:151611457-151611557	5.486e-19	4.536e-12	3.133e-12
12:6093957-6094057	2.323e-17	6.814e-12	7.167e-13
2:48693855-48693955	0.002635	4.119e-05	4.281e-08
1:56508638-56508738	0.001001	0.0006812	0.006576
19:45792949-45793049	2.177e-09	1.01e-07	2.918e-09
17:17414012-17414112	0.0004283	1.604e-07	4.731e-07
11:17383693-17383793	0.00155	7.21e-06	2.725e-06
5:176365743-176365843	9.199e-05	1.083e-05	1.617e-08
4:1503986-1504086	2.362e-08	6.342e-07	1.587e-07
6:169800901-169801001	4.513e-08	4.536e-06	6.952e-08
8:60522191-60522291	3.699e-11	3.509e-06	3.092e-06
20:1811039-1811139	0.0004431	0.001629	0.0001484
10:52442723-52442823	6.94e-09	7.923e-10	3.827e-10
10:114826119-114826219	2.775e-07	3.4e-05	1.351e-07
14:22766484-22766584	9.804e-09	8.498e-07	1.305e-07
13:112712067-112712167	1.636e-05	0.002434	1.865e-06
8:92019310-92019410	2.236e-05	0.005207	4.831e-05
5:157576450-157576550	0.002258	7.949e-06	2.861e-07
2:30196181-30196281	0.0004623	0.001154	0.00471
8:103108996-103109096	1.478e-05	5.156e-06	8.674e-07
9:16627994-16628094	0.0006746	2.5e-05	2.078e-07
7:7491213-7491313	0.0006746	2.5e-05	2.078e-07
20:45010683-45010783	2.043e-08	5.184e-05	1.736e-07
5:150130131-150130231	1.662e-08	2.153e-06	7.625e-10
14:68506533-68506633	1.882e-07	0.0007976	1.069e-06
3:177824225-177824325	0.0001245	1e-05	8.176e-07
1:27418502-27418602	1.17e-12	3.36e-08	1.921e-12
3:58434004-58434104	3.482e-06	0.001055	0.0005836
3:197950098-197950198	1.219e-09	8.677e-06	3.415e-09
1:226872596-226872696	0.0001286	2.592e-06	1.578e-06
19:2900868-2900968	1.268e-11	4.934e-06	5.308e-06
11:19934996-19935096	3.127e-05	1.93e-05	3.75e-08
14:39175745-39175845	3.972e-11	0.0002938	2.316e-05
X:13409828-13409928	0.005057	1.74e-05	9.43e-08
18:55753901-55754001	0.0006509	0.004333	5.787e-05
7:51030010-51030110	6.466e-10	9.549e-10	2.497e-10
18:48869277-48869377	2.567e-05	0.003208	0.00545
5:135123390-135123490	2.567e-05	0.003208	0.00545
2:9099593-9099693	0.0007653	6.265e-06	4.434e-06
12:9793399-9793499	0.0001534	0.0001247	1.936e-10
17:47990966-47991066	2.399e-13	7.229e-10	3.728e-12
12:49331708-49331808	7.403e-08	0.0008005	4.986e-06
7:47623556-47623656	3.452e-06	3.535e-05	1.163e-07
19:57681938-57682038	8.824e-13	2.421e-06	2.907e-06
16:88332357-88332457	1.307e-10	1.302e-05	1.383e-07
11:120211333-120211433	1.837e-13	3.781e-06	6.596e-08
1:219173790-219173890	3.83e-10	2.338e-06	5.268e-06
2:174486728-174486828	3.53e-05	0.001615	0.0001325
13:49248396-49248496	8.087e-06	0.0007064	0.003748
1:27773063-27773163	2.743e-12	7.893e-06	1.271e-06
18:11947394-11947494	1.149e-12	4.809e-08	6.494e-09
7:76318828-76318928	7.383e-11	4.878e-07	4.698e-10
2:37886834-37886934	0.001509	1.853e-05	2.146e-06
5:14448358-14448458	0.001509	1.873e-05	2.147e-06
18:9731465-9731565	1.529e-10	2.827e-08	2.499e-10
17:4710494-4710594	1.138e-10	4.474e-06	2.85e-08
5:108728219-108728319	1.502e-11	2.818e-10	3.128e-12
11:111561844-111561944	2.652e-05	7.917e-05	1.427e-08
5:172768370-172768470	5.5e-13	1.825e-08	2.021e-11
11:63982251-63982351	1.034e-12	2.186e-10	3.267e-09
X:100820271-100820371	8.524e-11	1.331e-06	2.248e-05
1:79568558-79568658	8.524e-11	2.659e-20	4.555e-14
7:16026848-16026948	2.333e-06	0.0008083	0.002061
7:50941669-50941769	0.007291	0.0003077	0.007703
1:228831302-228831402	1.397e-07	0.001115	2.327e-05
5:1516271-1516371	4.203e-05	4.824e-06	3.545e-08
