SEQID	HNF4G	HNF4A
3:61824700-61824800	3.294e-08	6.458e-18
5:156041850-156041950	0.002798	3.556e-12
16:48384040-48384140	0.002798	3.556e-12
8:84257619-84257719	2.737e-09	2.876e-22
6:34938371-34938471	1.38e-07	2.659e-16
19:18840687-18840787	0.001973	5.562e-09
10:110871677-110871777	5.566e-10	7.47e-19
1:75168163-75168263	1.46e-10	8.148e-19
9:124920527-124920627	2.124e-05	1.72e-12
14:99545975-99546075	2.855e-06	2.275e-13
7:29217231-29217331	1.13e-10	4.3e-20
1:223137551-223137651	5.237e-07	2.718e-16
3:128378822-128378922	2.579e-08	9.849e-14
4:48788720-48788820	7.565e-05	3.154e-25
1:196364821-196364921	2.632e-11	6.676e-22
3:1852967-1853067	0.009514	5.331e-05
21:39036820-39036920	0.0001724	3.196e-14
8:1931046-1931146	1.426e-08	1.07e-20
5:66729940-66730040	1.324e-05	1.28e-10
10:5890724-5890824	0.0003108	1.451e-12
6:13489002-13489102	2.156e-09	1.769e-16
1:1083575-1083675	1.021e-05	5.219e-15
1:183089128-183089228	1.366e-06	4.014e-14
10:70538268-70538368	0.00875	8.284e-08
7:7808363-7808463	1.685e-09	3.787e-21
2:12516055-12516155	0.0001949	2.108e-14
17:31274337-31274437	9.858e-08	8.405e-16
12:32647356-32647456	1.708e-08	1.382e-17
17:7035983-7036083	2.421e-08	1.902e-17
11:9460720-9460820	7.741e-07	1.518e-13
19:15249020-15249120	4.178e-10	2.232e-20
1:2230398-2230498	5.064e-07	1.26e-15
9:33159353-33159453	1.162e-08	2.318e-16
11:16154788-16154888	2.351e-06	3.127e-15
17:58046165-58046265	2.45e-07	4.293e-20
14:20681475-20681575	2.911e-06	2.952e-14
19:34299249-34299349	0.0003458	1.321e-13
6:29888264-29888364	3.374e-05	1.175e-13
20:5950584-5950684	1.144e-07	1.769e-11
3:152446707-152446807	3.671e-12	1.388e-22
2:27081397-27081497	1.262e-10	5.311e-21
11:85137745-85137845	1.328e-08	2.518e-22
15:89140238-89140338	1.263e-08	1.094e-16
5:35678038-35678138	5.29e-08	1.154e-16
1:111204412-111204512	1.528e-08	7.803e-12
6:31814690-31814790	1.01e-10	1.242e-21
3:149277633-149277733	5.943e-10	2.732e-20
8:10055149-10055249	1.741e-07	2.438e-16
18:23530317-23530417	1.332e-07	2.02e-12
X:40157548-40157648	1.026e-05	7.125e-11
9:134211099-134211199	9.71e-08	3.134e-16
12:114996518-114996618	8.253e-13	2.427e-22
18:24137188-24137288	1.605e-09	1.583e-19
2:32628015-32628115	5.445e-08	7.163e-20
4:2430265-2430365	1.032e-08	2.496e-17
10:80277738-80277838	3.082e-05	1.1e-15
12:13559399-13559499	8.492e-09	1.177e-17
7:15016163-15016263	1.458e-07	3.761e-15
5:132414917-132415017	6.769e-07	3.816e-15
10:104350297-104350397	5.399e-05	2.423e-11
8:50704555-50704655	4.864e-09	2.311e-16
13:44853766-44853866	4.872e-10	3.799e-21
15:64461502-64461602	7.004e-08	8.015e-17
15:95662821-95662921	9.943e-05	9.807e-08
12:75934891-75934991	1.639e-08	6.282e-19
14:94448125-94448225	2.905e-09	1.53e-16
7:90759372-90759472	6.755e-08	2.678e-18
3:65572333-65572433	2.488e-06	2.3e-19
3:66406437-66406537	0.002402	1.473e-11
9:36257916-36258016	3.23e-10	9.383e-20
12:75048918-75049018	8.899e-08	5.752e-15
1:160545094-160545194	0.001303	2.077e-12
1:160961562-160961662	2.157e-05	1.419e-08
15:97897133-97897233	0.003925	1.366e-07
9:4665420-4665520	8.971e-09	1.518e-20
18:45851349-45851449	1.615e-05	1.316e-14
8:38728139-38728239	0.0002018	1.559e-12
16:54459091-54459191	2.003e-09	6.931e-20
10:127012846-127012946	7.587e-10	1.089e-21
16:12425339-12425439	0.0001645	1.083e-12
15:31359346-31359446	9.138e-08	3.494e-17
19:2484333-2484433	6.278e-10	2.651e-16
8:140818280-140818380	6.977e-09	1.147e-20
19:17236418-17236518	1.039e-08	1.642e-14
14:65753249-65753349	4.237e-05	5.853e-09
3:133428747-133428847	1.719e-05	6.079e-18
10:60353696-60353796	6.734e-05	4.346e-16
5:68740292-68740392	6.734e-05	4.346e-16
6:11586331-11586431	0.000132	4.566e-12
22:33337674-33337774	2.987e-11	1.29e-18
7:17723240-17723340	2.938e-08	5.899e-16
5:135100131-135100231	7.5e-09	2.242e-18
6:72862071-72862171	4.26e-09	5.35e-19
1:24705675-24705775	2.019e-10	5.339e-21
4:140110586-140110686	9.143e-08	5.083e-16
6:113777735-113777835	0.006916	1.742e-09
10:95542456-95542556	2.969e-08	1.053e-15
19:8434663-8434763	1.828e-08	2.33e-16
12:126582389-126582489	2.978e-06	3.526e-12
10:1020666-1020766	0.002115	3.545e-10
10:80274484-80274584	3.305e-06	4.953e-08
7:151897356-151897456	3.305e-06	4.953e-08
10:97512155-97512255	1.219e-05	1.816e-15
22:28376216-28376316	7.328e-08	9.036e-17
17:7484147-7484247	2.968e-10	9.543e-19
10:71846145-71846245	2.968e-10	9.543e-19
11:78419444-78419544	1.932e-07	4.65e-13
13:33840589-33840689	0.002477	5.505e-09
3:190866024-190866124	7.012e-08	1.982e-13
2:46988403-46988503	1.22e-08	3.432e-18
8:11662794-11662894	0.001896	4.331e-10
16:104485-104585	9.063e-09	1.494e-17
10:59006757-59006857	3.978e-06	2.281e-13
11:72777300-72777400	1.889e-05	4.516e-13
2:178278729-178278829	3.748e-07	1.508e-11
2:29123822-29123922	2.19e-07	2.373e-16
6:81752741-81752841	1.966e-08	3.253e-18
11:22779960-22780060	1.306e-08	7.906e-18
10:72525861-72525961	6.029e-11	5.229e-18
2:215828647-215828747	1.302e-08	5.897e-19
22:46362783-46362883	0.0001155	1.904e-13
16:76397143-76397243	0.003791	1.219e-12
6:25962747-25962847	1.14e-09	2.241e-19
20:25496303-25496403	5.935e-08	2.236e-20
14:46480936-46481036	5.182e-08	5.61e-15
10:29150105-29150205	6.006e-07	4.356e-15
20:13492348-13492448	8.321e-10	3.476e-19
2:41775804-41775904	2.247e-08	3.924e-21
9:88712613-88712713	0.0009844	1.813e-11
5:69437991-69438091	8.064e-05	6.341e-11
8:98886262-98886362	8.064e-05	6.341e-11
8:43081519-43081619	8.064e-05	6.341e-11
12:115082084-115082184	5.929e-10	6.762e-19
14:22978495-22978595	4.462e-07	2.79e-12
16:30527421-30527521	4.382e-11	6.362e-20
5:83827280-83827380	8.297e-08	5.507e-17
7:138074125-138074225	1.107e-15	1.744e-31
13:98474822-98474922	7.421e-09	1.287e-15
8:29225712-29225812	6.166e-10	9.757e-19
1:201881342-201881442	3.095e-09	2.184e-18
11:73914462-73914562	0.008504	5.909e-09
22:23184608-23184708	0.008504	5.909e-09
1:19199763-19199863	2.022e-09	2.992e-16
10:34291910-34292010	0.0003351	2.829e-12
1:169237034-169237134	2.027e-06	2.569e-17
9:23326742-23326842	2.272e-05	2.322e-10
3:32290507-32290607	1.154e-05	1.385e-13
3:160801546-160801646	8.572e-08	4.366e-19
2:111931019-111931119	6.115e-09	8.107e-17
12:3803950-3804050	4.479e-09	5.865e-16
5:149606385-149606485	3.873e-07	4.731e-11
9:71719725-71719825	1.461e-08	2.675e-20
1:81801343-81801443	4.484e-07	2.916e-13
3:190585913-190586013	3.603e-09	9.628e-18
17:64148068-64148168	7.972e-09	6.961e-20
2:21599472-21599572	1.554e-07	7.168e-18
1:101182761-101182861	3.883e-09	8.763e-24
10:52780255-52780355	4.104e-05	3.917e-09
3:55486166-55486266	2.956e-08	8.112e-16
4:102631791-102631891	8.53e-07	4.255e-15
9:18601274-18601374	0.002543	1.646e-10
7:112135941-112136041	2.526e-10	2.364e-21
17:31489851-31489951	2.616e-09	3.821e-18
16:82332231-82332331	2.313e-10	3.736e-23
10:87561096-87561196	2.35e-09	1.704e-10
2:162185055-162185155	2.033e-09	4.427e-19
4:41976958-41977058	6.818e-05	4.815e-10
3:109372756-109372856	1.863e-07	2.346e-12
16:46944863-46944963	1e-07	5.265e-21
10:12462990-12463090	3.507e-07	1.327e-16
4:184104632-184104732	5.923e-10	1.859e-18
10:63133624-63133724	6.615e-05	1.34e-06
2:46913490-46913590	2.962e-09	1.005e-17
3:107404763-107404863	0.0001755	2.11e-13
11:17413776-17413876	9.357e-10	6.374e-22
12:117212735-117212835	3.777e-07	5.261e-14
19:16660245-16660345	1.699e-10	6.679e-18
20:5126759-5126859	1.174e-08	3.375e-17
3:64673531-64673631	1.174e-08	3.375e-17
8:141723287-141723387	6.514e-07	1.177e-15
2:85748856-85748956	3.564e-05	8.886e-14
17:77450468-77450568	6.22e-05	2.367e-12
4:26741562-26741662	2.754e-07	4.257e-18
9:37482456-37482556	0.0001476	2.152e-12
4:38319931-38320031	2.984e-10	1.176e-17
13:51591032-51591132	2.984e-10	1.176e-17
6:33714456-33714556	9.613e-07	2.616e-19
1:208476629-208476729	3.053e-05	1.696e-15
3:100430844-100430944	1.275e-09	1.807e-18
14:31264666-31264766	5.946e-07	3.633e-14
9:133418056-133418156	2.296e-08	6.694e-15
4:70993384-70993484	1.364e-05	4.116e-14
13:102839595-102839695	0.0006998	1.004e-14
X:117624783-117624883	0.0001205	7.513e-12
2:200613889-200613989	9.455e-08	8.115e-17
10:74082458-74082558	8.455e-06	5.183e-14
16:87541953-87542053	1.95e-09	1e-14
3:128350124-128350224	1.147e-08	4.386e-16
9:81613581-81613681	2.604e-09	7.918e-22
4:159117710-159117810	2.604e-09	7.918e-22
1:37537455-37537555	2.22e-06	2.708e-16
10:59079945-59080045	1.783e-06	1.054e-15
15:40010834-40010934	2.472e-07	3.977e-20
8:58068472-58068572	1.816e-08	8.761e-19
1:5598185-5598285	2.35e-08	4.102e-17
9:4360306-4360406	4.813e-06	1.84e-12
1:202119037-202119137	2.115e-07	6.726e-14
7:74453045-74453145	6.222e-07	8.65e-17
3:4719498-4719598	6.89e-06	1.974e-13
X:67047491-67047591	3.725e-11	6.733e-24
3:127590714-127590814	1.335e-06	6.741e-15
4:71188071-71188171	1.963e-09	8.861e-20
8:11274896-11274996	1.015e-06	1.073e-11
6:15245931-15246031	0.0001408	1.14e-12
17:58632110-58632210	2.29e-10	5.016e-21
2:112584367-112584467	1.535e-09	5.333e-19
13:98269545-98269645	0.0003339	1.568e-08
19:45455837-45455937	5.086e-08	5.144e-17
X:9611996-9612096	3.017e-05	1.393e-14
2:182915344-182915444	8.812e-07	1.002e-16
12:95974495-95974595	0.000301	2.136e-13
6:3364760-3364860	9.349e-06	5.397e-13
1:148161584-148161684	9.752e-10	5.347e-13
8:29500930-29501030	3.222e-05	3.974e-09
3:23492186-23492286	0.000218	6.132e-13
12:127078710-127078810	1.989e-05	3.858e-15
3:160755371-160755471	5.555e-09	1.168e-18
10:53363856-53363956	0.0001604	9.329e-12
16:67346458-67346558	2.191e-06	3.251e-14
3:141326242-141326342	0.001523	5.64e-09
1:32411346-32411446	0.001523	5.64e-09
4:182901484-182901584	3.558e-08	5.321e-17
15:45665458-45665558	3.558e-08	5.321e-17
6:144769343-144769443	9.707e-09	6.281e-22
12:73531874-73531974	3.724e-08	7.999e-15
1:225809974-225810074	3.579e-10	8.379e-20
1:119410370-119410470	0.0002983	7.441e-08
12:92144269-92144369	1.744e-09	4.169e-19
12:120325003-120325103	4.28e-10	1.25e-17
8:118386877-118386977	7.397e-12	1.247e-16
12:48865877-48865977	4.943e-07	7.09e-16
5:111655336-111655436	4.88e-11	1.736e-21
4:82811549-82811649	7.878e-10	8.803e-22
10:97772593-97772693	2.309e-17	8.803e-22
16:81266165-81266265	1.548e-05	8.546e-11
9:98330068-98330168	0.0002082	1.661e-05
5:150449800-150449900	6.979e-11	2.337e-14
1:200372941-200373041	2.907e-10	5.535e-17
2:118477413-118477513	7.345e-06	6.334e-13
6:49569972-49570072	1.812e-05	2.374e-16
8:18894150-18894250	2.727e-06	3.358e-14
10:7708381-7708481	2.831e-08	7.233e-15
12:20189440-20189540	2.355e-06	6.332e-16
16:10818095-10818195	0.0001872	8.536e-15
12:12320484-12320584	5.035e-09	1.888e-17
20:54107898-54107998	2.437e-09	1.776e-13
X:40545000-40545100	8.46e-11	2.441e-21
22:33302219-33302319	1.082e-08	8.404e-15
6:25221010-25221110	5.039e-10	4.622e-21
6:40999701-40999801	1.727e-08	5.272e-16
19:9853657-9853757	3.605e-05	2.673e-15
21:45409761-45409861	4.308e-07	5.278e-18
9:12878476-12878576	0.003194	6.406e-07
4:112898502-112898602	0.003194	6.406e-07
12:108691718-108691818	4.352e-10	7.634e-19
20:2418526-2418626	1.142e-05	1.076e-13
11:69480652-69480752	1.067e-05	1.004e-14
12:106717794-106717894	0.001076	7.003e-13
8:6727730-6727830	2.243e-11	3.218e-29
7:99832955-99833055	1.632e-10	8.542e-17
19:48170422-48170522	1.072e-10	7.43e-16
18:13712873-13712973	1.682e-06	1.182e-12
17:74753026-74753126	2.534e-11	6.12e-24
16:87503383-87503483	6.347e-09	1.153e-20
2:159506917-159507017	6.101e-06	6.786e-08
21:15659931-15660031	8.336e-06	1.215e-14
15:60127677-60127777	8.787e-09	1.387e-19
11:35236024-35236124	1.224e-08	3.107e-19
11:16820670-16820770	0.003321	1.899e-05
2:169584272-169584372	5.895e-12	5.792e-18
7:95398712-95398812	1.426e-08	1.792e-18
1:147452970-147453070	1.996e-05	1.11e-13
3:130732666-130732766	0.002983	1.001e-09
13:33342174-33342274	1.327e-09	2.474e-20
5:149604026-149604126	0.0006528	1.854e-08
11:72828414-72828514	2.77e-09	1.232e-18
9:37592583-37592683	7.22e-10	5.247e-17
18:27615451-27615551	1.028e-11	3.968e-21
8:73311788-73311888	3.238e-08	3.965e-21
1:173024750-173024850	3.238e-08	3.965e-21
20:53954803-53954903	3.238e-08	3.965e-21
4:6032985-6033085	8.616e-06	4.775e-13
14:73988795-73988895	8.616e-06	4.775e-13
3:152322962-152323062	1.274e-09	1.184e-18
11:114280799-114280899	8.215e-10	1.121e-17
22:24359530-24359630	1.434e-06	5.097e-15
1:234616758-234616858	1.606e-05	9.752e-12
11:10558441-10558541	1.906e-05	1.503e-08
11:77067892-77067992	1.906e-05	1.503e-08
14:75432548-75432648	7.573e-06	3.87e-10
1:24021716-24021816	4.188e-08	1.927e-16
6:139219287-139219387	9.086e-08	3.732e-15
3:39900760-39900860	2.553e-10	6.607e-20
4:38664121-38664221	4.042e-09	7.039e-19
11:75706399-75706499	4.934e-06	3.016e-12
2:54595991-54596091	9.383e-10	1.129e-19
11:121568170-121568270	2.108e-07	5.438e-12
18:58119223-58119323	1.981e-05	3.109e-14
7:121081530-121081630	6.596e-07	2.283e-21
7:106167551-106167651	4.581e-09	2.507e-16
8:143956518-143956618	3.187e-11	5.295e-16
9:111303693-111303793	1.335e-14	5.295e-16
2:234844992-234845092	1.312e-07	6.132e-16
1:171121654-171121754	0.006975	4.295e-06
2:96305531-96305631	8.378e-12	1.858e-21
11:111387437-111387537	5.626e-07	1.005e-18
4:148344569-148344669	2.705e-09	9.314e-17
1:57209678-57209778	7.182e-09	1.356e-11
3:121749889-121749989	8.997e-10	1.3e-18
12:126558932-126559032	6.406e-07	1.019e-17
2:62662545-62662645	6.746e-05	5.181e-11
8:81034208-81034308	1.527e-09	3.985e-14
20:835765-835865	1.975e-07	2.983e-20
17:7835537-7835637	5.508e-09	3.19e-18
19:32539555-32539655	1.245e-15	3.19e-18
9:71692488-71692588	7.627e-08	5.842e-19
1:166813712-166813812	2.423e-07	7.526e-17
8:85436481-85436581	1.053e-09	7.251e-22
5:10894797-10894897	1.053e-09	7.251e-22
2:64859350-64859450	3.123e-08	2.54e-19
2:43219775-43219875	1.335e-11	2.895e-19
8:28341291-28341391	7.297e-07	2.386e-19
14:81319478-81319578	0.0004243	7.235e-08
4:128809611-128809711	3.744e-06	1.103e-10
5:138543817-138543917	8.907e-07	6.271e-09
9:133161075-133161175	1.993e-08	6.581e-16
13:99218602-99218702	4.558e-08	9.882e-16
20:33720177-33720277	6.906e-11	1.831e-17
7:77798625-77798725	4.241e-10	1.613e-20
12:46458098-46458198	8.17e-08	8.283e-19
1:51686695-51686795	8.381e-07	6.228e-15
9:6271655-6271755	1.887e-07	3.111e-12
17:59514377-59514477	3.369e-09	1.947e-21
12:56840084-56840184	1.19e-05	1.012e-13
1:184050973-184051073	0.000846	1.001e-12
12:15886876-15886976	2.706e-07	6.79e-17
8:24711573-24711673	8.974e-06	1.154e-14
10:103889249-103889349	1.568e-07	3.749e-19
10:96089665-96089765	3.637e-10	1.081e-16
11:65551144-65551244	2.17e-09	2.109e-15
3:165211905-165212005	8.123e-05	2.611e-13
10:131998731-131998831	1.127e-05	1.077e-16
12:89205842-89205942	9.658e-07	1.836e-14
4:105180162-105180262	1.024e-07	1.289e-11
19:6077222-6077322	1.015e-08	6.76e-15
6:54633749-54633849	3.96e-11	2.791e-22
10:18599574-18599674	1.214e-12	1.612e-22
6:87675395-87675495	8.378e-11	4.62e-18
3:187954510-187954610	0.002644	8.574e-10
2:187505301-187505401	9.6e-07	4.461e-13
12:118602073-118602173	6.514e-10	1.08e-18
12:123147218-123147318	7.16e-05	9.705e-15
12:100437498-100437598	2.006e-06	7.181e-19
5:127824253-127824353	3.322e-07	3.552e-18
11:128157874-128157974	0.003601	1.357e-09
12:1186460-1186560	5.332e-07	2.45e-16
1:241701484-241701584	0.0001227	4.301e-13
15:92831972-92832072	2.613e-08	1.666e-18
12:11785910-11786010	3.84e-08	3.94e-20
20:57457184-57457284	3.84e-08	3.94e-20
3:14728215-14728315	2.012e-09	2.599e-20
17:68428642-68428742	1.251e-08	3.068e-17
1:22295532-22295632	2.475e-05	6.141e-14
2:28355655-28355755	5.603e-09	1.931e-23
4:88523330-88523430	0.003891	2.572e-07
7:37508155-37508255	1.444e-05	9.117e-12
4:183354344-183354444	1.517e-08	3.73e-20
14:44897171-44897271	7.25e-11	4.1e-21
2:85236277-85236377	0.001844	1.199e-09
22:45309634-45309734	1.689e-07	1.722e-14
3:193843970-193844070	6.031e-07	3.627e-15
9:87742016-87742116	0.000171	2.417e-13
3:161821713-161821813	3.062e-07	2.847e-17
7:47734319-47734419	6.332e-07	1.048e-15
2:216810564-216810664	3.312e-10	1.672e-17
3:32499132-32499232	2.276e-09	3.915e-19
22:21456446-21456546	4.463e-10	3.251e-22
22:19115090-19115190	4.194e-08	2.348e-18
1:3796530-3796630	1.065e-08	6.345e-21
13:106629198-106629298	3.463e-06	7.183e-15
6:160394419-160394519	1.104e-05	2.184e-17
10:112361593-112361693	1.104e-05	2.184e-17
8:79080993-79081093	6.417e-09	1.138e-18
22:30080163-30080263	1.21e-07	2.964e-13
9:136012124-136012224	0.0009457	2.805e-15
13:114224919-114225019	0.0006597	2.402e-10
1:108692200-108692300	2.165e-12	1.991e-20
4:8403340-8403440	7.145e-09	3.65e-16
5:80655097-80655197	5.041e-11	3.161e-18
3:186335027-186335127	9.037e-12	1.556e-23
12:56763253-56763353	5.595e-08	1.541e-13
1:166026287-166026387	3.031e-07	1.391e-18
7:92528711-92528811	1.06e-08	4.942e-12
15:58445203-58445303	9.421e-09	8.713e-15
2:187873269-187873369	0.003868	1.502e-07
15:55256833-55256933	0.0131	0.0005234
2:232204535-232204635	1.475e-07	1.996e-14
1:152190797-152190897	1.292e-07	2.973e-21
15:39526762-39526862	8.196e-05	4.316e-13
X:43746122-43746222	2.774e-11	4.581e-19
11:57499744-57499844	5.177e-09	5.159e-15
13:98191181-98191281	7.077e-07	2.085e-16
12:15984537-15984637	4.078e-13	6.017e-26
7:119472710-119472810	5.02e-09	1.141e-15
9:90909301-90909401	0.0002548	4.057e-06
12:122400016-122400116	1.618e-08	9.332e-18
19:19026756-19026856	1.506e-10	2.395e-23
1:241631792-241631892	1.311e-07	1.089e-16
9:35499751-35499851	0.001624	2.442e-09
18:2976312-2976412	0.002674	1.102e-09
11:89591755-89591855	4.163e-08	1.603e-20
13:100112325-100112425	5.798e-07	1.03e-12
12:92703266-92703366	2.477e-05	1.445e-10
18:21557955-21558055	2.477e-05	1.445e-10
3:98941933-98942033	0.009682	6.144e-05
2:27421911-27422011	2.911e-10	1.345e-13
2:235136134-235136234	5.341e-06	7.21e-09
2:19601093-19601193	1.467e-06	3.077e-15
3:180734109-180734209	1.086e-05	3.979e-12
6:165846211-165846311	1.37e-07	6.835e-17
12:24055853-24055953	2.308e-07	3.439e-17
2:86477214-86477314	1.068e-07	8.999e-17
5:32174895-32174995	4.929e-10	1.182e-19
9:27005664-27005764	0.0008305	4.339e-12
12:100476282-100476382	1.411e-09	5.662e-21
8:63086099-63086199	1.974e-09	2.172e-16
7:2631615-2631715	1.011e-07	2.567e-14
2:28870274-28870374	4.89e-11	4.424e-23
8:23288704-23288804	0.0001662	1.976e-13
13:102233780-102233880	8.299e-10	1.307e-19
2:150494674-150494774	3.857e-08	2.629e-18
1:176554944-176555044	6.282e-12	4.205e-24
3:188928148-188928248	6.419e-07	1.59e-10
3:124731122-124731222	6.419e-07	1.59e-10
1:40339211-40339311	2.925e-08	1.635e-23
12:59403396-59403496	1.688e-07	7.002e-20
13:24683530-24683630	2.15e-10	2.379e-27
12:94053740-94053840	2.704e-07	2.935e-18
20:38992356-38992456	2.485e-05	6.792e-14
12:111339660-111339760	0.008977	0.002188
17:1383328-1383428	4.559e-13	1.349e-26
3:17014898-17014998	1.826e-06	1.756e-13
2:174967858-174967958	1.071e-07	1.675e-17
1:1763774-1763874	7.367e-06	5.329e-12
7:140252880-140252980	3.399e-05	7.406e-16
2:222039972-222040072	0.009378	0.007956
10:34565999-34566099	4.55e-11	8.93e-20
5:67796210-67796310	1.081e-07	2.599e-16
1:28247305-28247405	1.862e-11	3.944e-21
5:158769245-158769345	4.884e-09	9.214e-21
X:18984554-18984654	9.466e-08	5.61e-17
20:8209276-8209376	2.243e-09	3.48e-19
3:21955511-21955611	1.946e-09	1.284e-21
3:23209885-23209985	0.0005355	1.841e-07
18:59783304-59783404	3.379e-06	2.31e-18
4:22471581-22471681	2.289e-06	1.251e-13
1:9901926-9902026	0.0004827	2.396e-12
11:117299641-117299741	4.208e-07	2.075e-16
9:685536-685636	3.777e-07	4.908e-14
20:44642531-44642631	1.179e-05	1.805e-11
13:111153002-111153102	8.061e-08	1.888e-15
4:113411662-113411762	1.294e-20	1.888e-15
12:122884264-122884364	1.294e-20	1.888e-15
22:35352285-35352385	2.212e-06	2.383e-18
11:116816551-116816651	1.409e-10	2.054e-21
14:54172697-54172797	9.799e-08	3.958e-18
7:106611388-106611488	1.96e-06	3.517e-14
8:92964834-92964934	9.122e-10	7.297e-20
2:10660085-10660185	1.637e-07	9.059e-16
4:53895836-53895936	0.0005906	2.235e-08
13:40340494-40340594	1.076e-07	4.744e-16
1:203626751-203626851	1.293e-08	1.882e-17
1:59136795-59136895	4.01e-10	4.158e-20
3:182597887-182597987	5.066e-08	2.128e-16
8:90643390-90643490	5.066e-08	2.128e-16
2:149365359-149365459	8.734e-10	1.215e-20
6:97394306-97394406	1.171e-09	8.902e-19
14:50623091-50623191	0.0003837	3.25e-11
15:39639121-39639221	0.007255	1.696e-08
15:35248000-35248100	4.066e-11	9.907e-20
2:43157592-43157692	5.17e-06	4.363e-16
1:78473250-78473350	5.17e-06	4.363e-16
4:88159113-88159213	8.288e-10	6.771e-21
20:59005272-59005372	8.537e-10	1.822e-21
8:9513000-9513100	1.936e-09	2.289e-18
7:2662350-2662450	4.011e-07	6.919e-19
6:128249597-128249697	3.519e-06	3.57e-19
1:58546744-58546844	9.192e-09	6.09e-16
3:115147833-115147933	1.156e-10	6.258e-22
13:110309046-110309146	0.002583	1.247e-11
12:93638085-93638185	4.183e-10	3.649e-18
19:10749245-10749345	4.748e-08	7.764e-17
1:89634107-89634207	1.384e-09	8.683e-18
11:9884116-9884216	1.275e-06	4.486e-13
12:54304309-54304409	1.365e-10	2.271e-17
X:2159969-2160069	5.023e-05	5.953e-10
10:5518297-5518397	5.7e-09	1.194e-20
14:99756323-99756423	1.692e-07	7.498e-17
X:9114238-9114338	0.0002443	7.151e-14
1:150186556-150186656	1.763e-12	1.465e-27
1:203504862-203504962	6.065e-07	1.414e-17
2:97834703-97834803	3.483e-09	8.162e-16
16:78623930-78624030	0.0003863	4.699e-09
2:179550326-179550426	1.192e-08	1.464e-18
2:208025509-208025609	2.953e-09	1.415e-19
11:119334274-119334374	3.367e-07	6.237e-16
12:121610319-121610419	1.813e-06	1.06e-15
6:138600402-138600502	4.36e-07	2.122e-18
17:39543822-39543922	2.92e-10	7.801e-18
7:154903239-154903339	4.767e-09	9.346e-19
12:19244449-19244549	7.345e-05	5.4e-15
5:31939365-31939465	6.053e-05	7.144e-15
2:162029562-162029662	3.818e-07	4.126e-18
