SEQID	TAL1::TCF3	REST
chr16:84571381-84571481	6.239e-08	9.048e-18
chr1:101749176-101749276	1.94e-09	1.405e-22
chr13:99612822-99612922	7.815e-09	6.766e-17
chr16:19499330-19499430	2.073e-09	1.181e-18
chr16:12962779-12962879	3.047e-08	1.081e-14
chr3:69774098-69774198	7.204e-08	9.191e-20
chr7:29833255-29833355	2.261e-08	4.593e-19
chr16:85205741-85205841	3.143e-06	4.38e-17
chr7:150015250-150015350	1.349e-08	2.295e-15
chr20:44143938-44144038	9.99e-07	1.214e-17
chr5:150017279-150017379	7.467e-07	4.088e-15
chr1:223900100-223900200	9.756e-09	4.409e-13
chr22:19629037-19629137	2.472e-08	7.094e-16
chr11:64850734-64850834	4.306e-09	1.282e-16
chr3:124339568-124339668	1.26e-09	1.889e-15
chr16:81772158-81772258	3.736e-07	8.637e-17
chr20:49407379-49407479	2.809e-06	3.851e-14
chr6:32135771-32135871	2.189e-08	2.737e-16
chr3:142887523-142887623	8.224e-09	2.558e-18
chr6:13381102-13381202	4.971e-08	2.118e-08
chr22:40948170-40948270	3.447e-08	5.876e-21
chr3:9404926-9405026	1.193e-08	1.092e-16
chr1:16308351-16308451	3.841e-08	6.268e-18
chr5:168240716-168240816	2.279e-07	2.787e-16
chr3:54925668-54925768	1.388e-05	1.307e-17
chr20:49057391-49057491	8.972e-08	3.651e-19
chr2:130806091-130806191	6.747e-07	1.321e-18
chr16:2954224-2954324	6.063e-06	9.525e-16
chr7:10747306-10747406	2.68e-08	6.276e-19
chr15:96253398-96253498	5.435e-07	3.351e-21
chr2:43952270-43952370	4.197e-08	1.429e-15
chr8:37986446-37986546	1.15e-08	3.903e-20
chr20:31253308-31253408	6.112e-05	7.441e-20
chr1:61439464-61439564	1.361e-08	2.898e-17
chr11:280286-280386	1.62e-08	0.0002803
chr1:206825514-206825614	6.493e-09	1.316e-15
chr9:101338757-101338857	1.135e-08	1.459e-14
chr6:119949646-119949746	1.378e-07	3.094e-18
chr16:6591372-6591472	5.331e-10	3.832e-19
chr10:114608166-114608266	1.77e-08	2.862e-15
chr12:123518685-123518785	1.452e-07	3.723e-19
chr14:68762241-68762341	4.121e-08	2.289e-11
chr22:22292982-22293082	9.348e-10	2.457e-12
chr6:111197618-111197718	8.501e-06	4.312e-16
chr7:147005786-147005886	3.076e-08	1.563e-18
chr3:128773643-128773743	4.545e-07	1.137e-18
chr16:57723996-57724096	1.256e-08	1.058e-14
chr2:28578558-28578658	2.333e-06	3.869e-17
chr12:119785366-119785466	1.759e-07	7.496e-16
chr2:96039888-96039988	7.151e-08	1.349e-20
chr10:72502406-72502506	1.179e-06	2.446e-17
chr5:131758494-131758594	2.464e-08	1.726e-16
chr10:35703439-35703539	6.318e-07	1.051e-15
chr17:26361369-26361469	9.812e-09	1.723e-17
chr2:87013506-87013606	1.642e-09	2.028e-18
chr1:29483515-29483615	4.003e-08	3.481e-16
chr8:2965630-2965730	9.83e-08	4.24e-16
chr1:22282593-22282693	1.053e-07	7.508e-17
chr16:67198539-67198639	6.711e-08	5.526e-18
chr3:152038176-152038276	1.646e-07	4.407e-21
chr20:60713392-60713492	7.614e-07	4.265e-18
chr20:35399185-35399285	0.0001105	9.266e-19
chr1:181070791-181070891	2.975e-06	2.702e-19
chr14:55221569-55221669	1.984e-07	3.183e-18
chr4:57821390-57821490	8.942e-09	9.23e-20
chr10:100149824-100149924	1.417e-07	6.547e-17
chr2:196460680-196460780	5.718e-08	1.228e-17
chr7:101557273-101557373	2.169e-07	5.139e-15
chr6:169964733-169964833	6.287e-08	1.335e-15
chr11:64085472-64085572	3.632e-09	1.577e-17
chr6:150155433-150155533	2.494e-09	2.62e-17
chr8:6793641-6793741	1.33e-09	1.245e-17
chr4:163085045-163085145	9.482e-07	2.787e-17
chr12:29104999-29105099	2.136e-09	8.354e-20
chr1:33475297-33475397	1.718e-08	6.734e-19
chr3:130112557-130112657	9.347e-09	1.092e-11
chr1:11355310-11355410	1.86e-08	3.38e-10
chr3:41741808-41741908	1.146e-07	5.116e-18
chr21:46677004-46677104	0.0001101	5.972e-18
chr6:161695231-161695331	2.048e-08	4.269e-15
chr11:691120-691220	1.486e-07	4.357e-12
chr16:57844417-57844517	3.212e-07	3.834e-18
chr3:157372333-157372433	6.253e-09	6.75e-21
chr13:109421962-109422062	5.349e-08	1.137e-19
chr17:73390122-73390222	6.546e-09	1.704e-16
chr8:11711526-11711626	8.54e-08	1.926e-16
chr1:28908283-28908383	1.35e-06	7.594e-17
chr14:23582066-23582166	5.645e-09	5.412e-18
chr7:150705870-150705970	1.464e-08	1.072e-20
chr20:30538199-30538299	3.765e-07	3.237e-17
chr3:150445671-150445771	1.165e-06	2.266e-21
chr17:67099935-67100035	4.205e-07	6.5e-16
chr7:104605147-104605247	2.574e-08	2.47e-19
chr1:2105807-2105907	1.789e-06	3.379e-18
chr1:53079836-53079936	3.12e-08	6.218e-17
chr15:99600369-99600469	2.504e-08	1.579e-16
chr1:203765185-203765285	7.413e-08	8.898e-19
chr10:112064832-112064932	3.235e-08	9.827e-14
chr17:4873330-4873430	3.096e-09	1.769e-17
chr6:41860778-41860878	2.088e-08	4.61e-17
chr17:79884488-79884588	6.81e-08	1.92e-19
chr1:245761967-245762067	2.86e-08	1.725e-14
chr6:2784089-2784189	3.578e-07	1.021e-16
chr22:22011691-22011791	3.201e-08	2.699e-17
chr22:19709809-19709909	1.426e-09	1.266e-16
chr17:18159823-18159923	1.527e-08	1.439e-15
chr7:127479044-127479144	9.349e-07	9.514e-14
chr1:27050076-27050176	1.291e-09	1.624e-16
chr7:51233199-51233299	1.136e-06	3.627e-16
chr19:52160336-52160436	2.48e-10	8.191e-19
chr7:140188232-140188332	4.676e-08	1.468e-20
chr1:147806767-147806867	2.053e-07	1.479e-17
chr3:194293086-194293186	3.448e-08	1.21e-18
chr16:81658636-81658736	1.603e-08	1.16e-18
chr1:175507713-175507813	8.875e-07	1.737e-17
chr16:23918922-23919022	7.002e-08	7.661e-17
chr10:6780565-6780665	7.07e-09	9.976e-14
chr2:11419678-11419778	2.749e-09	8.708e-19
chr12:50501033-50501133	1.126e-08	4.381e-17
chr14:94395262-94395362	1.576e-05	1.426e-15
chr19:55669899-55669999	2.929e-08	7.198e-17
chr4:8494028-8494128	1.386e-06	3.402e-20
chr1:212965165-212965265	4.22e-08	2.247e-17
chr22:36595337-36595437	2.512e-08	6.015e-17
chr4:10327855-10327955	2.283e-07	4.624e-18
chr3:37807303-37807403	7.413e-10	9.217e-20
chr8:106256329-106256429	1.154e-06	1.569e-17
chr9:130681788-130681888	1.31e-09	3.773e-16
chr10:105378632-105378732	4.448e-07	2.614e-19
chr1:247274021-247274121	1.584e-07	9.397e-19
chr8:98663571-98663671	7.962e-08	6.483e-14
chr2:26367060-26367160	6.296e-08	1.759e-19
chr19:48395288-48395388	5.92e-09	9.542e-16
chr1:15110653-15110753	9.792e-10	8.821e-15
chr21:45866353-45866453	2.457e-07	6.168e-17
chr2:54798187-54798287	1.386e-06	4.034e-16
chr11:65264906-65265006	1.54e-09	2.401e-16
chr7:100609550-100609650	1.955e-07	4.893e-17
chr17:76311993-76312093	8.214e-09	2.262e-18
chr7:143123731-143123831	1.267e-06	1.964e-18
chr3:194715440-194715540	1.547e-08	1.162e-16
chrX:153119164-153119264	8.616e-09	1.576e-16
chr1:26148320-26148420	4.561e-09	4.127e-16
chr19:44289603-44289703	7.497e-08	1.342e-15
chr12:45667707-45667807	6.257e-09	2.418e-18
chr7:8321887-8321987	9.992e-09	2.336e-15
chr12:8115723-8115823	1.861e-07	5.117e-18
chr11:47026392-47026492	1.669e-08	4.593e-20
chr19:3557291-3557391	5.14e-08	9.368e-08
chr5:90679076-90679176	3.443e-08	3.259e-19
chr19:50042069-50042169	5.083e-08	1.226e-16
chr11:57529303-57529403	1.065e-08	7.595e-19
chr17:77806748-77806848	7.543e-07	3.204e-13
chr19:1836915-1837015	4.022e-07	2.476e-19
chr2:209436685-209436785	2.192e-08	1.766e-18
chr18:3448408-3448508	1.699e-06	3.993e-12
chr7:26240282-26240382	2.95e-08	3.102e-16
chr1:225298838-225298938	1.402e-06	2.841e-17
chr19:49468568-49468668	1.127e-08	3.034e-17
chr6:30250465-30250565	3.63e-09	5.887e-18
chr11:119357785-119357885	8.238e-08	1.281e-18
chr2:73115068-73115168	5.999e-06	2.562e-16
chr1:34944430-34944530	9.495e-10	4.172e-18
chr12:109249753-109249853	6.417e-10	2.09e-16
chr11:114068760-114068860	7.145e-07	9.178e-18
chr6:87393361-87393461	1.183e-06	1.549e-17
chr17:40429182-40429282	2.163e-08	1.319e-16
chr17:42365867-42365967	1.591e-08	1.844e-15
chr4:164116630-164116730	5.757e-08	6.854e-17
chr1:33283814-33283914	1.389e-06	3.217e-16
chr8:56852673-56852773	2.289e-07	1.322e-15
chr1:201977229-201977329	1.336e-08	1.82e-15
chr2:230699209-230699309	8.706e-06	2.39e-21
chr9:127595190-127595290	3.406e-09	7.908e-18
chr19:56213785-56213885	1.233e-08	9.551e-18
chr1:182307364-182307464	1.068e-08	1.472e-20
chr2:101143986-101144086	1.534e-08	5.416e-14
chr11:46563330-46563430	1.906e-07	3.469e-16
chr15:80883916-80884016	3.561e-07	5.698e-17
chr2:39107059-39107159	6.938e-08	4.919e-21
chr14:56662148-56662248	4.31e-06	2.237e-19
chr2:44552248-44552348	3.319e-09	1.674e-17
chr10:73373300-73373400	1.515e-07	1.329e-16
chr11:45309203-45309303	8.502e-08	1.291e-16
chr6:7899965-7900065	3.854e-06	1.763e-15
chr16:67202962-67203062	4.808e-08	6.555e-18
chrX:39552725-39552825	1.611e-09	1.686e-14
chr18:55113706-55113806	4.195e-08	4.478e-15
chr3:195854573-195854673	1.184e-09	1.775e-18
chr2:17304282-17304382	2.946e-06	3.572e-14
chr4:139935837-139935937	1.775e-07	1.817e-14
chr12:54389395-54389495	4.554e-09	3.669e-17
chr6:26596973-26597073	3.87e-08	2.106e-17
chr12:113860145-113860245	6.999e-09	8.867e-13
chr19:51244689-51244789	1.811e-07	3.345e-16
chr5:125850661-125850761	1.046e-07	7.02e-18
chr18:67692983-67693083	8.845e-09	4.484e-12
chr19:55652782-55652882	7.876e-10	9.785e-15
chr16:10456349-10456449	4.066e-08	3.596e-15
chr7:140217772-140217872	1.604e-07	1.896e-19
chr2:220363320-220363420	5.236e-09	7.563e-19
chr9:101136996-101137096	1.655e-07	3.051e-18
chr12:122461856-122461956	7.766e-06	5.153e-14
chr19:48902873-48902973	6.042e-07	4.299e-19
chr8:101912771-101912871	9.636e-08	4.517e-19
chr11:69302468-69302568	8.703e-08	3.617e-15
chr17:34842924-34843024	2.96e-07	4.204e-17
chr19:35089299-35089399	4.156e-06	3.929e-20
chr5:367013-367113	5.728e-08	1.688e-16
chr15:55582504-55582604	5.516e-07	1.166e-18
chr7:73027156-73027256	3.24e-08	6.702e-18
chr8:23366401-23366501	2.047e-08	2.476e-18
chr5:86563491-86563591	8.061e-09	3.987e-23
chr19:18530192-18530292	2.952e-06	4.333e-14
chr19:47747457-47747557	3.814e-08	5.846e-19
chr7:100702733-100702833	2.463e-08	1.689e-20
chr17:28042852-28042952	4.04e-06	8.013e-18
chr13:111812228-111812328	4.04e-06	8.013e-18
chr1:211395953-211396053	3.951e-09	1.718e-17
chr17:62971046-62971146	7.045e-09	9.351e-19
chr10:5680572-5680672	5.575e-07	1.152e-20
chr22:19810303-19810403	5.539e-07	2.109e-16
chr2:150444195-150444295	8.91e-09	3.686e-16
chr4:48128842-48128942	3.263e-08	1.385e-17
chr15:76194655-76194755	2.973e-08	1.908e-18
chr4:128802604-128802704	1.208e-06	1.997e-19
chr1:201987765-201987865	2.005e-07	1.356e-19
chr6:36036557-36036657	4.773e-09	1.058e-17
chr3:152517193-152517293	8.457e-08	1.996e-18
chr4:2869942-2870042	1.729e-08	3.043e-18
chr2:208173412-208173512	2.085e-07	2.137e-16
chr11:65341872-65341972	1.034e-07	6.061e-17
chr22:48567117-48567217	4.869e-07	1.254e-20
chr19:4375852-4375952	1.453e-07	1.652e-15
chr7:17729125-17729225	1.475e-07	6.596e-17
chr1:166579876-166579976	1.865e-08	8.365e-19
chrX:131151727-131151827	7.807e-06	1.535e-18
chr2:100448448-100448548	9.297e-09	3.932e-18
chr11:71706830-71706930	1.846e-08	1.908e-12
chr3:129304897-129304997	3.945e-08	9.962e-19
chr17:76142331-76142431	1.511e-07	2.75e-17
chr1:219924597-219924697	1.471e-08	4.906e-11
chr5:37553414-37553514	5.761e-08	1.693e-15
chr14:39614821-39614921	9.631e-07	2.078e-19
chr1:6640618-6640718	2.933e-08	3.864e-16
chr4:56596079-56596179	7.248e-06	1.302e-15
chr22:23053971-23054071	8.271e-09	1.057e-17
chr3:141524181-141524281	0.000163	1.818e-17
chr9:37800686-37800786	5.626e-07	1.509e-14
chr11:5617947-5618047	3.96e-08	1.534e-17
chr16:11238092-11238192	9.034e-09	8.923e-19
chr4:87975757-87975857	1.639e-08	1.712e-13
chr15:74134231-74134331	4.509e-09	8.165e-16
chr16:83987176-83987276	5.701e-10	5.025e-19
chr19:39872629-39872729	1.272e-09	4.045e-13
chr1:63989182-63989282	1.092e-08	8.517e-17
chr1:53991480-53991580	1.004e-08	8.142e-20
chr1:202625354-202625454	2.466e-10	7.035e-19
chr6:47099855-47099955	2.367e-08	1.731e-14
chr2:135610198-135610298	7.294e-07	1.202e-17
chr6:6687564-6687664	1.491e-06	3.669e-15
chr15:70740415-70740515	7.815e-07	9.78e-15
chr18:13900761-13900861	1.236e-05	3.017e-15
chr7:116848405-116848505	2.352e-07	1.967e-16
chr19:12997144-12997244	2.919e-08	1.818e-18
chr6:7975360-7975460	3.571e-08	1.193e-20
chr5:140774289-140774389	3.389e-08	1.176e-17
chr17:45785402-45785502	2.812e-08	3.659e-16
chr16:20817742-20817842	2.483e-06	8.248e-18
chr2:70520446-70520546	2.817e-07	4.905e-18
chr6:131702987-131703087	6.578e-06	3.255e-18
chr11:95440238-95440338	2.03e-08	4.497e-19
chr17:61498040-61498140	1.092e-08	9.915e-16
chr1:65775057-65775157	7.902e-09	2.481e-18
chr12:114370777-114370877	6.56e-09	3.943e-19
chr12:118783266-118783366	1.807e-08	2.366e-18
chr6:86388369-86388469	5.572e-07	4.867e-16
chr22:50098350-50098450	4.893e-08	5.297e-17
chr9:5879600-5879700	8.314e-07	8.919e-20
chr7:50423517-50423617	1.553e-08	2.174e-15
chr7:99659254-99659354	1.582e-08	1.035e-17
chr7:99754795-99754895	9.858e-08	9.158e-20
chr7:2393663-2393763	4.148e-08	1.162e-15
chr12:5682706-5682806	3.756e-08	8.742e-19
chr5:134394989-134395089	8.345e-08	8.07e-17
chr1:218478038-218478138	3.124e-07	1.29e-16
chr6:88300873-88300973	3.242e-09	4.929e-15
chr19:53023444-53023544	8.611e-06	3.152e-17
chr1:208097047-208097147	9.308e-08	2.826e-17
chr7:135800051-135800151	2.741e-08	1.146e-17
chr2:208824982-208825082	6.655e-09	9.535e-19
chr1:109797334-109797434	4.586e-06	3.559e-17
chr1:33282892-33282992	2.431e-06	1.366e-19
chr1:34319839-34319939	1.608e-08	4.314e-16
chr3:127143092-127143192	1.539e-09	2.73e-19
chr20:58273791-58273891	1.914e-07	4.256e-18
chr1:109642783-109642883	1.41e-07	6.155e-18
chr1:118251762-118251862	2.69e-06	8.598e-15
chr15:29018183-29018283	4.497e-06	7.087e-19
chr11:59534888-59534988	3.571e-08	2.241e-12
chr10:79669608-79669708	1.294e-08	1.137e-18
chr7:158656690-158656790	1.267e-08	1.515e-18
chr19:4343935-4344035	5.331e-07	6.777e-14
chr17:47075470-47075570	2.544e-09	9.058e-18
chr7:100025829-100025929	2.181e-08	8.145e-16
chr11:44279762-44279862	8.535e-08	1.226e-16
chr19:41811996-41812096	1.785e-08	3.792e-17
chr3:37804234-37804334	6.969e-08	2.447e-15
chr12:116635086-116635186	1.278e-09	8.483e-21
chr1:94316372-94316472	1.789e-06	2.926e-13
chr8:37888481-37888581	4.356e-08	2.603e-18
chr19:47808676-47808776	1.988e-08	1.276e-17
chr16:74757312-74757412	6.591e-09	6.377e-19
chr15:34517077-34517177	1.624e-06	1.965e-19
chr6:20445078-20445178	9.764e-09	8.657e-16
chr2:208130236-208130336	1.149e-09	1.37e-16
chr9:115185163-115185263	2.711e-07	1.116e-16
chr20:49574937-49575037	2.061e-08	3.961e-17
chr18:12247037-12247137	6.845e-08	6.883e-12
chr1:43418290-43418390	1.949e-09	1.029e-19
chr8:12989460-12989560	7.372e-08	4.438e-17
chr9:131038061-131038161	1.975e-09	1.149e-18
chr19:35898652-35898752	5.542e-08	2.309e-15
chr20:52682352-52682452	2.212e-08	4.386e-19
chr17:45727278-45727378	1.789e-06	6.51e-18
chr3:38765721-38765821	7.488e-09	5.027e-20
chr1:28267528-28267628	1.697e-09	3.477e-17
chr6:51017952-51018052	9.99e-09	4.697e-15
chr14:105016432-105016532	4.616e-08	8.994e-20
chr4:99608149-99608249	8.324e-10	3.058e-16
chr19:52299544-52299644	2.192e-07	1.961e-17
chr1:12065713-12065813	2.182e-08	4.977e-19
chr12:112179340-112179440	2.22e-06	3.063e-16
chr17:80452355-80452455	0.0006371	2.092e-11
chr12:98833961-98834061	7.726e-07	5.538e-21
chr1:192955362-192955462	7.254e-07	5.987e-16
chr7:135718323-135718423	4.377e-08	5.809e-19
chr7:138572230-138572330	4.056e-08	1.174e-18
chr16:74788980-74789080	4.227e-07	5.276e-18
chr17:32159479-32159579	1.175e-08	6.57e-16
chr5:33440701-33440801	3.457e-09	2.139e-10
chr9:103191738-103191838	7.603e-07	4.534e-17
chr1:8064943-8065043	1.536e-07	1.765e-15
chr7:72176174-72176274	9.258e-09	2.888e-17
chr11:111781865-111781965	2.162e-07	2.295e-17
chr17:62502333-62502433	6.696e-08	2.507e-20
chr12:89787556-89787656	1.45e-07	9.724e-19
chr8:144593704-144593804	6.1e-09	2.036e-16
chr22:39034833-39034933	2.033e-08	6.501e-15
chr4:91058844-91058944	7.885e-09	1.239e-18
chr1:154293446-154293546	1.749e-09	6.097e-21
chr3:14329833-14329933	4.33e-06	1.785e-15
chr19:5128731-5128831	1.533e-08	5.506e-16
chr15:40851667-40851767	0.0002651	2.801e-18
chr1:28474896-28474996	4.266e-09	4.384e-20
chr17:64968312-64968412	1.148e-07	2.265e-15
chr22:22761478-22761578	1.951e-06	1.664e-18
chr16:10307759-10307859	3.361e-08	1.64e-18
chr7:101499784-101499884	4.625e-08	8.678e-18
chr12:57030893-57030993	1.701e-08	4.041e-22
chr1:15109820-15109920	3.885e-08	2.567e-17
chr2:33333844-33333944	1.328e-06	2.767e-17
chr16:24850131-24850231	2.151e-08	2.301e-18
chrX:44730466-44730566	3.167e-07	3.026e-16
chr20:52534094-52534194	1.502e-06	1.501e-16
chr1:161131975-161132075	3.244e-09	2.375e-15
chr3:4783504-4783604	1.581e-06	2.935e-18
chr17:38497445-38497545	1.803e-09	9.116e-15
chr15:41856487-41856587	2.482e-05	3.017e-09
chr7:112213926-112214026	1.659e-07	2.078e-17
chr3:14612982-14613082	1.746e-06	1.014e-18
chr21:45324888-45324988	1.384e-07	1.951e-14
chr5:38211227-38211327	2.843e-07	3.147e-17
chr1:155662055-155662155	9.039e-06	3.576e-13
chr19:48920963-48921063	1.534e-07	2.817e-17
chr7:1578207-1578307	4.39e-05	1.186e-20
chr18:55746288-55746388	6.787e-08	7.255e-16
chr4:569198-569298	2.626e-05	1.553e-17
chr3:38767294-38767394	5.538e-09	4.431e-20
chr22:38203527-38203627	2.055e-06	2.977e-16
chr3:196260448-196260548	1.351e-05	2.867e-17
chr2:135065019-135065119	2.981e-07	1.359e-14
chr3:5023604-5023704	3.624e-08	7.85e-15
chr2:113245141-113245241	1.078e-08	1.605e-18
chr14:90967607-90967707	1.111e-06	1.726e-14
chr10:13266811-13266911	9.135e-06	1.061e-19
chr1:11969708-11969808	2.292e-07	2.676e-18
chr10:82257493-82257593	3.415e-08	1.716e-14
chr17:60221066-60221166	8.407e-08	2.424e-16
chr16:29954789-29954889	3.411e-05	1.634e-18
chrX:38629637-38629737	8.904e-07	1.684e-16
chr1:39281711-39281811	1.876e-09	1.914e-20
chr9:130717114-130717214	1.342e-08	6.079e-18
chr6:136555823-136555923	1.295e-08	6.888e-16
chr2:159614662-159614762	2.104e-06	9.667e-22
chr5:139017450-139017550	5.273e-07	4.194e-18
chr2:166810440-166810540	6.613e-10	5.506e-21
chr1:234463631-234463731	1.151e-07	6.229e-19
chr2:26713743-26713843	7.989e-09	1.85e-16
chr22:24487879-24487979	1.108e-07	2.869e-14
chr4:79405835-79405935	1.161e-09	1.154e-18
chr2:69244357-69244457	3.2e-09	6.23e-13
chr3:128134895-128134995	3.042e-07	1.791e-19
chr6:161626381-161626481	2.637e-08	1.332e-18
chr2:33185870-33185970	1.14e-07	9.392e-14
chr21:20863012-20863112	5.922e-07	6.096e-18
chr5:157038167-157038267	3.878e-08	4.823e-18
chr2:172176761-172176861	1.059e-06	9.435e-15
chrX:78623090-78623190	1.206e-08	1.569e-15
chr3:170910382-170910482	1.912e-05	2.451e-19
chr11:58544487-58544587	0.0002307	5.127e-20
chr11:65403799-65403899	7.995e-09	4.256e-20
chr19:38827781-38827881	1.718e-08	9.567e-17
chr7:50564823-50564923	9.532e-07	3.387e-21
chr1:167726431-167726531	5.63e-07	2.386e-16
chr6:169852776-169852876	9.352e-08	4.795e-15
chr4:185178985-185179085	3.264e-08	3.99e-17
chr15:74438769-74438869	2.203e-08	1.441e-16
chr12:53056228-53056328	2.443e-08	2.478e-16
chr1:17686848-17686948	1.211e-08	7.881e-18
chr1:41953532-41953632	2.394e-08	1.152e-18
chr15:67095515-67095615	1.443e-06	1.538e-17
chr1:207178439-207178539	2.855e-06	6.232e-16
chr1:76251966-76252066	2.279e-06	5.595e-18
chr19:45999275-45999375	7.24e-08	1.404e-16
chr22:25544320-25544420	8.792e-07	3.941e-19
chr14:23398488-23398588	4.888e-06	3.977e-17
chr5:43212716-43212816	4.407e-08	2.61e-15
chr10:94155151-94155251	4.753e-06	2.049e-18
chr1:94566347-94566447	8.996e-10	1.448e-09
chr2:128300689-128300789	2.251e-06	3.829e-15
chr17:77416544-77416644	2.059e-08	2.044e-16
chr19:50279172-50279272	1.947e-08	3.65e-18
chr2:228377966-228378066	1.186e-07	3.299e-20
chrX:154027428-154027528	5.189e-09	2.354e-15
chr5:141544041-141544141	4.56e-08	1.7e-14
chr1:156928236-156928336	2.235e-05	1.669e-16
chr3:130105588-130105688	4.077e-06	2.754e-17
chr1:65624807-65624907	2.486e-08	7.942e-16
chr20:49039850-49039950	5.489e-09	7.355e-18
chr15:44719163-44719263	3.128e-07	4.732e-18
chr2:7027936-7028036	1.729e-08	3.645e-16
chr10:17045254-17045354	3.116e-09	5.671e-19
chr11:33744882-33744982	8.188e-09	1.878e-17
chr19:33119475-33119575	1.845e-08	7.007e-16
chr12:52299549-52299649	1.45e-07	2.521e-16
chr3:196360569-196360669	2.472e-08	7.439e-18
chr1:15870247-15870347	1.491e-08	9.342e-21
chr8:124053952-124054052	5.945e-07	5.796e-17
chr19:55718519-55718619	1.973e-08	7.526e-16
chr1:245209030-245209130	1.268e-08	3.07e-15
chr6:4021547-4021647	5.62e-09	2.634e-17
chr7:150945904-150946004	2.028e-08	4.19e-12
chr22:32333488-32333588	8.037e-08	7.88e-17
chr1:193084897-193084997	1.189e-07	4.462e-19
chr21:24895214-24895314	5.322e-07	8.482e-20
chr6:135628036-135628136	5.282e-07	2.724e-16
chr12:32153409-32153509	1.162e-07	3.691e-20
chr2:85727386-85727486	7.97e-08	5.549e-19
chr1:113582872-113582972	2.822e-08	5.374e-19
chr9:100705693-100705793	1.281e-06	1.013e-18
chr1:47644805-47644905	6.241e-08	5.768e-18
chr1:10876923-10877023	1.611e-07	6.021e-17
chr3:52162336-52162436	1.077e-08	4.082e-17
chr12:102090636-102090736	2.494e-08	3.421e-17
chr8:128881152-128881252	2.556e-08	5.682e-17
chr21:36105807-36105907	7.602e-07	5.098e-15
chr6:10750089-10750189	5.809e-08	5.47e-18
chr6:149461739-149461839	1.263e-05	2.384e-16
chrX:15944899-15944999	8.938e-07	1.19e-18
chr2:190888850-190888950	4.282e-08	1.117e-19
chr6:28720672-28720772	1.668e-07	1.526e-11
chr7:149417112-149417212	7.047e-05	1.612e-16
chr9:90419040-90419140	1.581e-08	1.623e-13
chr1:24117808-24117908	8.327e-08	5.45e-15
chr3:177063537-177063637	4.082e-08	3.543e-20
chr1:116921982-116922082	5.728e-08	7.772e-20
chr6:13290735-13290835	1.076e-08	9.008e-17
chr2:9453648-9453748	1.117e-07	1.797e-15
chr2:138776968-138777068	1.349e-07	4.46e-20
chr7:67872574-67872674	2.082e-06	3.107e-19
chr12:104970903-104971003	3.691e-09	2.144e-12
chr4:819848-819948	6.826e-07	2.521e-19
chr5:172328225-172328325	1.923e-08	4.497e-17
chr3:97698711-97698811	6.104e-07	5.672e-20
chr1:33321623-33321723	1.37e-08	2.258e-16
chr16:14141124-14141224	1.938e-09	1.386e-19
chr1:233804754-233804854	4.207e-09	1.955e-19
chr8:31259742-31259842	1.545e-08	1.778e-19
chr11:46264839-46264939	1.235e-06	2.004e-17
chr18:2209497-2209597	3.566e-08	1.415e-19
chr20:34766399-34766499	4.031e-08	1.66e-16
chr1:21780553-21780653	3.364e-08	1.414e-19
chr3:50566332-50566432	2.068e-08	8.124e-17
